,2020/03
re000008OF,1.0573592586848957
re000042OF,0.8610455290193985
re000051OF,1.0050902207225203
re000059OF,0.8607568646066284
re000082OF,0.8355307743652163
re000176OF,0.9808020985007333
re000248OF,1.1175031041367045
re000309OF,1.0343665464857734
re000311OF,0.9408692447335948
re000312OF,1.0269544832800077
re000313OF,1.0282406791303629
re000326OF,0.42972943989290874
re000368OF,0.9758725822267899
re000373OF,0.9294154010581388
re000376OF,0.9292140756264978
re000409OF,0.7973444124563062
re000411OF,0.9714798602736191
re000418OF,0.890985492516775
re000457OF,0.9716586000139324
re000471OF,0.9008890363844443
re000478OF,1.0933977862239308
re000512OF,0.5613865252097339
re000513OF,1.0657898053988444
re000524OF,0.9237388531234653
re000549OF,1.1500858992557805
re000577OF,0.8905393205422774
re000586OF,0.8601106470495254
re000592OF,1.0682311410917988
re000594OF,1.0062017195342445
re000596OF,0.8707660767294617
re000613OF,1.0254806077021745
re000628OF,0.8003505935820588
re000656OF,1.0136186730883376
re000688OF,0.9706749129355818
re000696OF,0.823046066764869
re000697OF,1.1426038769136968
re000711OF,0.8570739840476586
re000729OF,0.9867825957400259
re000746OF,1.12314828606378
re000751OF,0.953805544676899
re000756OF,1.0575188242526534
re000761OF,0.9212043633199272
re000778OF,0.9262151757265253
re000780OF,0.6890625510597125
re000793OF,1.2115007865488834
re000803OF,1.0380659948032647
re000826OF,1.1075015251796598
re000827OF,1.1066421527338028
re000828OF,1.1640286285481085
re000831OF,0.79677754120962
re000835OF,0.9062938903671158
re000854OF,1.245304754507822
re000866OF,1.038479954790114
re000867OF,1.1369998800364376
re000884OF,0.7250220212233962
re000893OF,0.7491674345175111
re000913OF,0.8844703780475486
re000916OF,0.9335519034560521
re000925OF,0.9114888889694592
re000942OF,1.2067680351610943
re000948OF,0.6179474991116257
re000950OF,1.198796952373471
re000955OF,0.7828228274796463
re000960OF,0.8354348175873322
re000961OF,0.9948759377450295
re000962OF,1.0749304925947276
re000968OF,0.9772862595898036
re000971OF,1.0767536044017383
re000974OF,0.967209127717228
re000975OF,0.8943288239255971
re000978OF,1.1119736372885367
re000979OF,0.5535480608601281
re000985OF,1.171654989387862
re000991OF,1.021565980204075
re000996OF,0.800181145363035
re001008OF,0.8833783773685813
re001009OF,0.9950720022454068
re001015OF,0.9482265316195896
re001016OF,0.9461097903205383
re001027OF,0.9286457436098006
re001028OF,1.1278112504944757
re001036OF,1.1486081128412227
re001039OF,1.0262916707199616
re001040OF,1.042154423074298
re001042OF,1.0120568162838433
re001043OF,0.9661732229094897
re001044OF,0.7793083172405625
re001047OF,1.0831653027428223
re001048OF,0.7566926165939636
re001050OF,0.9700643619790886
re001051OF,0.8940628039925319
re001052OF,1.0738456900375957
re001054OF,0.9542338649597005
re001064OF,1.0043193963132069
re001070OF,1.1606111042330387
re001072OF,1.1300749640206924
re001097OF,0.8724601811798517
re001104OF,0.8691199897950694
re001105OF,0.9444136860528439
re001113OF,1.0454126694652104
re001126OF,0.9086717665938717
re001133OF,1.0610235753697799
re001149OF,0.7971391835810543
re001158OF,0.9507665771952478
re001162OF,1.0303406467298342
re001163OF,1.1273758095511275
re001166OF,0.7189279821338372
re001167OF,1.0220295347835104
re001171OF,0.8660183473287884
re001178OF,1.2117095632595425
re001180OF,0.9192325910095489
re001186OF,0.9194072883093816
re001188OF,0.898758628118316
re001193OF,0.8987646938883869
re001195OF,0.9839699265492815
re001208OF,0.8736650589649961
re001214OF,1.0687800411994803
re001223OF,1.0222528823192925
re001230OF,0.7568511759400771
re001236OF,0.9517969064375671
re001237OF,0.8812048253989315
re001241OF,1.0625878967821696
re001242OF,1.0917585405506074
re001243OF,1.0918110124430236
re001245OF,0.8903422050536699
re001277OF,0.916078259273019
re001291OF,0.9475739053257975
re001313OF,1.1216673200504679
re001319OF,0.9787709462630934
re001351OF,1.0785731494949458
re001361OF,1.230083368901271
re001396OF,0.9929216491526711
re001397OF,0.9256021709808201
re001404OF,1.0747196391979243
re001409OF,1.0341159562727582
re001410OF,1.1946601304620872
re001416OF,0.9675419461116618
re001420OF,0.9487152784640421
re001421OF,1.1679352250002064
re001426OF,0.9479848651019417
re001455OF,1.0495043242527575
re001469OF,0.9722673950317889
re001473OF,1.0363382629822324
re001476OF,1.0109049753244983
re001482OF,0.9675426298881652
re001490OF,1.0662140731977108
re001496OF,0.7080378515156799
re001521OF,1.0281519092063836
re001528OF,0.7856912272415169
re001539OF,0.9716921711610464
re001541OF,0.9846501878999524
re001542OF,1.3026839111574744
re001548OF,0.8837663792630102
re001549OF,0.8837032400177034
re001550OF,0.9152002003966577
re001551OF,0.9150888171331912
re001552OF,1.28780472451678
re001553OF,1.288119771646507
re001577OF,1.0226517680295815
re001583OF,1.0916972039464825
re001588OF,1.019665003064351
re001589OF,1.0196756665322082
re001592OF,1.0703579971791914
re001593OF,1.0702306463065774
re001594OF,0.7327669418454357
re001595OF,0.7327290162504432
re001605OF,0.960271931487684
re001616OF,1.1074203414700443
re001617OF,1.2774206235208165
re001618OF,1.2771028964560143
re001626OF,1.1007227171396465
re001628OF,1.060556438763256
re001629OF,1.1533332614523768
re001630OF,1.1526421581717725
re001631OF,1.1797371076747387
re001632OF,1.1794392795040602
re001637OF,1.0640082606248773
re001638OF,1.0305909280480197
re001643OF,1.1717668872470806
re001644OF,1.172003582016802
re001645OF,1.035109391814776
re001651OF,0.8025102714879684
re001672OF,0.9649842879310979
re001677OF,0.8996608972692877
re001685OF,0.7181833557120664
re001692OF,0.8097041378885049
re001703OF,1.080707069700664
re001705OF,0.7711855317290921
re001714OF,0.8856334503314033
re001717OF,0.8332851065156267
re001718OF,0.9205526027953173
re001719OF,1.2581229633019502
re001725OF,0.8510799364750953
re001726OF,1.1393364922061833
re001733OF,1.1118512768097397
re001736OF,0.8814343911484103
re001764OF,0.8663714333497359
re001766OF,0.6391184484867772
re001781OF,1.0597031563144774
re001825OF,0.9987295616552287
re001849OF,1.0576034336232967
re001877OF,0.9109742387881489
re001878OF,1.148696102496386
re001899OF,0.9916081271637122
re001915OF,0.8370271581239777
re001917OF,1.0528497563673354
re001938OF,0.9703022002271638
re001956OF,1.0718990322698387
re001974OF,0.9508210549441867
re001975OF,0.8600790788982122
re002063OF,0.5594468680640251
re002121OF,0.7947222427345427
re002168OF,0.9856951661591956
re002199OF,0.8728951903283713
re002210OF,1.0301979936437942
re002229OF,0.7494694928049112
re002236OF,1.1319252461442215
re002300OF,0.7504995004541587
re002310OF,0.9543526573376161
re002311OF,1.054109041937572
re002315OF,0.9547035823197859
re002316OF,1.0523280023602688
re002332OF,1.0339820330138572
re002333OF,1.033631657809855
re002334OF,0.7174143664786348
re002335OF,0.7172906794906606
re002385OF,0.9142580330982562
re002387OF,0.7953566056411121
re002510OF,1.099978139706109
re002556OF,0.9541896621694681
re002595OF,0.952345845612542
re002621OF,0.9378051983892552
re002656OF,1.0880592397202358
re002670OF,0.8624961183231009
re002671OF,0.9567098087947629
re002697OF,0.9362686245549825
re002871OF,0.7702163412958108
re002872OF,2.812581281198706
re002900OF,1.178861235179198
re002903OF,1.0447834336561916
re002906OF,1.075405189783413
re002907OF,1.0761691622179912
re002952OF,0.9067636210687947
re002974OF,1.2063923215654073
re002977OF,1.0603255397923381
re002978OF,0.9198953938159622
re002979OF,0.9718393033630439
re002980OF,0.8869001551508399
re002982OF,0.9767687114935104
re002984OF,1.0042508080127641
re002987OF,0.9861454219209593
re003015OF,0.9641758377670406
re003016OF,1.0608224358227396
re003017OF,0.8836051810217783
re003053OF,1.0721299029030549
re003054OF,1.071539621189183
re003145OF,1.0407228309834937
re003190OF,0.45113802313103873
re003191OF,0.4420027509272665
re003194OF,0.9339243918454471
re003230OF,0.6479017594260312
re003231OF,0.5904157336070861
re003232OF,1.1213242078904604
re003233OF,1.1296239231895495
re003298OF,0.8234561509948681
re003299OF,0.8222017968843508
re003318OF,1.004401536364842
re003359OF,1.131498912647458
re003366OF,1.1204931224258012
re003416OF,1.0482029487782518
re003475OF,0.9838678568596233
re003548OF,1.00864147404945
re003578OF,1.0617833055189432
re003579OF,0.9601442295260826
re003624OF,1.0443131947035438
re003625OF,1.0400861300967423
re003634OF,0.9058183728242775
re003646OF,1.0636831030220808
re003647OF,1.0627808685120697
re003853OF,0.9214524646021436
re003865OF,1.0314785591870639
re003876OF,0.9951307579268687
re003884OF,0.6833921434074114
re003885OF,0.7364414509140292
re003956OF,0.9790835903073307
re003957OF,0.9204846519382285
re003958OF,0.9188683504627103
re003984OF,1.0108488820923236
re003985OF,1.0149922605366952
re003986OF,1.0723434987694542
re004069OF,1.361996207413328
re004070OF,1.3615621085121072
re004075OF,0.7237430813455196
re004189OF,0.8924911139486383
re004190OF,0.9723341642064679
re004191OF,0.9726200369551686
re004194OF,1.0559477139700708
re004195OF,1.0619222126015484
re004241OF,0.9687678395660989
re004342OF,1.0116236202761595
re004343OF,1.088516464337627
re004344OF,1.0454591235353183
re004345OF,1.1630886794954622
re004346OF,0.8880307553031972
re004347OF,1.17777330671291
re004348OF,1.0873379230535642
re004408OF,1.2282964638703602
re004409OF,1.3774217821782897
re004410OF,0.9827290466829375
re020011OF,0.9981985012137523
re020021OF,1.0653816714380742
re040002OF,1.0421571035802044
re040180OF,0.9210489328829741
re040190OF,1.0172121622188133
re050002OF,0.9143358476402129
re050013OF,0.8536155608653626
re050021OF,1.2197455516884719
re050024OF,0.9646590899658799
re070023OF,1.1398735262173496
re070030OF,1.0968675490730229
re090010OF,0.7723383579462391
re090012OF,1.2372090723454123
re100032OF,0.727150738271993
re100038OF,0.9524737676902575
re100053OF,0.8349240307127609
re110003OF,0.9403136993523024
re110019OF,1.2007701496761851
re110020OF,0.9888057556223075
re110021OF,0.9575356757100022
re110022OF,1.1582542114673997
re110026OF,1.052362307972441
re110030OF,0.9558966481571162
re159901OF,1.2655129048350164
re159902OF,1.2583760529068029
re159903OF,1.226205761856697
re159905OF,1.231376139875501
re159906OF,1.3472751249664943
re159907OF,1.2101739780260388
re159908OF,1.3120548034421573
re159909OF,1.4368554544594976
re159910OF,1.2063706163956018
re159912OF,1.2233583216165071
re159913OF,1.238043154244681
re159915OF,1.124235634305412
re159916OF,1.196247684415272
re159918OF,1.1628755477871073
re159919OF,1.0014505477037365
re159922OF,1.1478851420858136
re159923OF,1.0029334800585357
re159925OF,1.061462666844893
re159928OF,1.1865218806704412
re159929OF,0.9780903919717131
re159930OF,0.8841828588285722
re159931OF,1.021360607678819
re159932OF,1.1613668920235813
re159933OF,0.9760559684678113
re159935OF,1.1185279542218722
re159936OF,1.1312812291754646
re159938OF,0.9819639435533645
re159939OF,1.2966387479557397
re159940OF,1.0326006451363459
re159943OF,1.208768953794588
re159944OF,1.1713586614246254
re159945OF,0.9326082797624928
re159948OF,1.1365342005493642
re159949OF,1.1924556675208462
re160119OF,1.0876650818065117
re160133OF,0.8262025892295807
re160135OF,0.8858728403340047
re160137OF,0.8958605289507232
re160218OF,0.44228515078286207
re160219OF,0.657201282453546
re160221OF,1.1249948855001144
re160222OF,1.1628330888839127
re160223OF,1.0759412699052608
re160225OF,1.2491745056601493
re160322OF,0.6298461553826868
re160516OF,1.276352298704994
re160517OF,0.7197791685365816
re160615OF,0.9992049575849986
re160616OF,1.0840599155267863
re160620OF,1.0809209637562665
re160625OF,1.262083467406153
re160626OF,1.3168568010587627
re160628OF,0.996046292000783
re160629OF,1.3503525609598488
