,2020/03
re000008OF,0.9428053974387414
re000042OF,2.294340037704216
re000051OF,0.16250601127156372
re000059OF,-0.28498456113807524
re000082OF,-0.0761702015891581
re000176OF,1.104016832119215
re000248OF,0.7322778212254875
re000309OF,-1.651833630786351
re000311OF,2.343254231045605
re000312OF,1.6969001043085008
re000313OF,0.7162877242618908
re000326OF,-2.986922774202349
re000368OF,-0.06944607418297544
re000373OF,0.02040892637656988
re000376OF,0.8897593237155039
re000409OF,-0.7249285360861917
re000411OF,0.27438817435378127
re000418OF,0.2802895068779243
re000457OF,1.5973399057367939
re000471OF,-1.662427931745114
re000478OF,1.9512643365769264
re000512OF,0.017312182336919335
re000513OF,-0.29862874999289435
re000524OF,-2.2868102879840677
re000549OF,-0.7223824715994382
re000577OF,1.6830567891336399
re000586OF,-0.508786052469266
re000592OF,-0.6323799524236904
re000594OF,-0.2501410915562978
re000596OF,-0.6593300189392002
re000613OF,0.08431768222535041
re000628OF,1.350950125709777
re000656OF,0.9939346952673827
re000688OF,0.024604102614937062
re000696OF,-1.0545499852649236
re000697OF,-0.5114424015812338
re000711OF,-0.3766214028944681
re000729OF,-0.7548799859780297
re000746OF,-0.2673640813889451
re000751OF,2.2149667298570916
re000756OF,-0.730783481225652
re000761OF,2.9192982990182292
re000778OF,-2.073498754203377
re000780OF,-0.7452776444480902
re000793OF,-1.310323499055916
re000803OF,-0.44186719794868345
re000826OF,-0.7285773679263698
re000827OF,-0.8095299496980095
re000828OF,-0.5033307734100472
re000831OF,-0.46089184698127195
re000835OF,0.7282976976399347
re000854OF,1.0111012905371997
re000866OF,-1.2024409976267458
re000867OF,-0.3993034524657144
re000884OF,-0.35748558038789735
re000893OF,-1.1755441375833895
re000913OF,-0.16903988112384205
re000916OF,-1.4187319461839643
re000925OF,-0.6886001131520274
re000942OF,-0.12788371746334004
re000948OF,-1.3247076032639153
re000950OF,0.24484684417451152
re000955OF,-1.0080996065780203
re000960OF,-0.4593663247146349
re000961OF,0.8210449340871717
re000962OF,0.7113894023938476
re000968OF,2.0237665320137213
re000971OF,0.029334523511066912
re000974OF,1.3541835663683655
re000975OF,0.1843686176663457
re000978OF,0.4747063243791416
re000979OF,-1.198251882902718
re000985OF,-0.8056356479071258
re000991OF,-0.20493085534094568
re000996OF,-0.901802599617822
re001008OF,-0.8289078912878267
re001009OF,-0.5127596907255993
re001015OF,0.7855038067590998
re001016OF,0.6830693991969206
re001027OF,-0.2889717585667171
re001028OF,-0.6425165593130364
re001036OF,-1.0104850677434625
re001039OF,-0.8054153562532598
re001040OF,-0.8965953489271659
re001042OF,-0.8949783000192832
re001043OF,-0.4022698494988326
re001044OF,0.04076878256074146
re001047OF,-0.4711055973640157
re001048OF,-0.7021152971535409
re001050OF,-0.7603957692539023
re001051OF,0.4185638677858128
re001052OF,1.1222947079164172
re001054OF,-1.131788040730763
re001064OF,0.058956482748873995
re001070OF,-0.6980157530751443
re001072OF,-0.9110976886120072
re001097OF,-0.7278008954483166
re001104OF,-1.0639262649285834
re001105OF,-0.6557499912150444
re001113OF,-1.1151986660207767
re001126OF,-0.242141659592086
re001133OF,-0.6505394855243081
re001149OF,3.682103918442783
re001158OF,-0.6442671996458724
re001162OF,0.46820010006349655
re001163OF,-1.1585440522284065
re001166OF,-0.9196890542383693
re001167OF,-0.7295834343805803
re001171OF,-0.20192518338573429
re001178OF,1.1608338283269575
re001180OF,0.5384042653176788
re001186OF,-1.0398879152128702
re001188OF,-0.7011718182785094
re001193OF,-0.9711143967299272
re001195OF,-0.3738823451910065
re001208OF,-1.2753520530603009
re001214OF,-0.3655224295013184
re001223OF,-0.057384207047562086
re001230OF,-0.5331773794695529
re001236OF,-0.9188150013346439
re001237OF,1.679104850981754
re001241OF,0.809460850756972
re001242OF,-0.7798584920908995
re001243OF,-0.7674075881015341
re001245OF,-1.0125948573564374
re001277OF,-0.8452498397087229
re001291OF,-1.3458825303082795
re001313OF,-0.29579348201287914
re001319OF,-0.6441973460557353
re001351OF,-0.751146017407109
re001361OF,-0.7570014239082266
re001396OF,-0.7045804440233798
re001397OF,-0.3672847778548096
re001404OF,-0.7548116982429525
re001409OF,-0.944098624091005
re001410OF,3.6930153754469055
re001416OF,-1.0231977998759385
re001420OF,-1.2393055779590343
re001421OF,-1.3568966587334064
re001426OF,-0.934256614503326
re001455OF,1.1096176186110966
re001469OF,1.7362006622544328
re001473OF,0.45667711549076806
re001476OF,-0.7438802692678426
re001482OF,-0.7928549703098167
re001490OF,-1.1596684460712137
re001496OF,-1.054916694398015
re001521OF,-1.0575550273383225
re001528OF,1.2855847470111952
re001539OF,-0.30139537726459587
re001541OF,-0.9002716685760905
re001542OF,0.7550096828249204
re001548OF,3.030134688485404
re001549OF,1.3634685572037846
re001550OF,1.8083006728351627
re001551OF,1.3319903752303368
re001552OF,1.6442329030633225
re001553OF,1.9294953733470441
re001577OF,-0.9748010053305372
re001583OF,3.9652397560099732
re001588OF,2.7347537292830193
re001589OF,1.4680578875877988
re001592OF,1.0233576310972472
re001593OF,2.193117191305145
re001594OF,3.8676707392352387
re001595OF,2.271663609732042
re001605OF,3.124655487063327
re001616OF,0.6900410839026465
re001617OF,3.2369899820812726
re001618OF,1.3760184392629151
re001626OF,0.4060112944298453
re001628OF,-0.759104943495311
re001629OF,2.1365149392248224
re001630OF,1.944441834125886
re001631OF,1.8714712397998685
re001632OF,1.4395559853256428
re001637OF,-1.178383372978507
re001638OF,-0.9489676055601315
re001643OF,-0.3314818867928082
re001644OF,0.36562131791011154
re001645OF,0.6980219264943432
re001651OF,0.049532368359745504
re001672OF,-0.8368388636051138
re001677OF,0.594631545695357
re001685OF,-1.7404071363391251
re001692OF,-0.616161109197054
re001703OF,0.04604911562107539
re001705OF,-0.68115241669837
re001714OF,2.2243879421976365
