time,re000008OF,re000042OF,re000051OF,re000059OF,re000082OF,re000176OF,re000248OF,re000309OF,re000311OF,re000312OF,re000313OF,re000326OF,re000368OF,re000373OF,re000376OF,re000409OF,re000411OF,re000418OF,re000457OF,re000471OF,re000478OF,re000512OF,re000513OF,re000524OF,re000549OF,re000577OF,re000586OF,re000592OF,re000594OF,re000596OF,re000613OF,re000628OF,re000656OF,re000688OF,re000696OF,re000697OF,re000711OF,re000729OF,re000746OF,re000751OF,re000756OF,re000761OF,re000778OF,re000780OF,re000793OF,re000803OF,re000826OF,re000827OF,re000828OF,re000831OF,re000835OF,re000854OF,re000866OF,re000867OF,re000884OF,re000893OF,re000913OF,re000916OF,re000925OF,re000942OF,re000948OF,re000950OF,re000955OF,re000960OF,re000961OF,re000962OF,re000968OF,re000971OF,re000974OF,re000975OF,re000978OF,re000979OF,re000985OF,re000991OF,re000996OF,re001008OF,re001009OF,re001015OF,re001016OF,re001027OF,re001028OF,re001036OF,re001039OF,re001040OF,re001042OF,re001043OF,re001044OF,re001047OF,re001048OF,re001050OF,re001051OF,re001052OF,re001054OF,re001064OF,re001070OF,re001072OF,re001097OF,re001104OF,re001105OF,re001113OF,re001126OF,re001133OF,re001149OF,re001158OF,re001162OF,re001163OF,re001166OF,re001167OF,re001171OF,re001178OF,re001180OF,re001186OF,re001188OF,re001193OF,re001195OF,re001208OF,re001214OF,re001223OF,re001230OF,re001236OF,re001237OF,re001241OF,re001242OF,re001243OF,re001245OF,re001277OF,re001291OF,re001313OF,re001319OF,re001351OF,re001361OF,re001396OF,re001397OF,re001404OF,re001409OF,re001410OF,re001416OF,re001420OF,re001421OF,re001426OF,re001455OF,re001469OF,re001473OF,re001476OF,re001482OF,re001490OF,re001496OF,re001521OF,re001528OF,re001539OF,re001541OF,re001542OF,re001548OF,re001549OF,re001550OF,re001551OF,re001552OF,re001553OF,re001577OF,re001583OF,re001588OF,re001589OF,re001592OF,re001593OF,re001594OF,re001595OF,re001605OF,re001616OF,re001617OF,re001618OF,re001626OF,re001628OF,re001629OF,re001630OF,re001631OF,re001632OF,re001637OF,re001638OF,re001643OF,re001644OF,re001645OF,re001651OF,re001672OF,re001677OF,re001685OF,re001692OF,re001703OF,re001705OF,re001714OF,re001717OF,re001718OF,re001719OF,re001725OF,re001726OF,re001733OF,re001736OF,re001764OF,re001766OF,re001781OF,re001825OF,re001849OF,re001877OF,re001878OF,re001899OF,re001915OF,re001917OF,re001938OF,re001956OF,re001974OF,re001975OF,re002063OF,re002121OF,re002168OF,re002199OF,re002210OF,re002229OF,re002236OF,re002300OF,re002310OF,re002311OF,re002315OF,re002316OF,re002332OF,re002333OF,re002334OF,re002335OF,re002385OF,re002387OF,re002510OF,re002556OF,re002595OF,re002621OF,re002656OF,re002670OF,re002671OF,re002697OF,re002871OF,re002872OF,re002900OF,re002903OF,re002906OF,re002907OF,re002952OF,re002974OF,re002977OF,re002978OF,re002979OF,re002980OF,re002982OF,re002984OF,re002987OF,re003015OF,re003016OF,re003017OF,re003053OF,re003054OF,re003145OF,re003190OF,re003191OF,re003194OF,re003230OF,re003231OF,re003232OF,re003233OF,re003298OF,re003299OF,re003318OF,re003359OF,re003366OF,re003416OF,re003475OF,re003548OF,re003578OF,re003579OF,re003624OF,re003625OF,re003634OF,re003646OF,re003647OF,re003853OF,re003865OF,re003876OF,re003884OF,re003885OF,re003956OF,re003957OF,re003958OF,re003984OF,re003985OF,re003986OF,re004069OF,re004070OF,re004075OF,re004189OF,re004190OF,re004191OF,re004194OF,re004195OF,re004241OF,re004342OF,re004343OF,re004344OF,re004345OF,re004346OF,re004347OF,re004348OF,re004408OF,re004409OF,re004410OF,re020011OF,re020021OF,re040002OF,re040180OF,re040190OF,re050002OF,re050013OF,re050021OF,re050024OF,re070023OF,re070030OF,re090010OF,re090012OF,re100032OF,re100038OF,re100053OF,re110003OF,re110019OF,re110020OF,re110021OF,re110022OF,re110026OF,re110030OF,re159901OF,re159902OF,re159903OF,re159905OF,re159906OF,re159907OF,re159908OF,re159909OF,re159910OF,re159912OF,re159913OF,re159915OF,re159916OF,re159918OF,re159919OF,re159922OF,re159923OF,re159925OF,re159928OF,re159929OF,re159930OF,re159931OF,re159932OF,re159933OF,re159935OF,re159936OF,re159938OF,re159939OF,re159940OF,re159943OF,re159944OF,re159945OF,re159948OF,re159949OF,re160119OF,re160133OF,re160135OF,re160137OF,re160218OF,re160219OF,re160221OF,re160222OF,re160223OF,re160225OF,re160322OF,re160516OF,re160517OF,re160615OF,re160616OF,re160620OF,re160625OF,re160626OF,re160628OF,re160629OF,re160630OF,re160631OF,re160632OF,re160633OF,re160634OF,re160635OF,re160636OF,re160637OF,re160638OF,re160639OF,re160706OF,re160716OF,re160806OF,re160807OF,re160814OF,re160919OF,re161017OF,re161022OF,re161024OF,re161025OF,re161026OF,re161027OF,re161028OF,re161029OF,re161030OF,re161031OF,re161032OF,re161033OF,re161035OF,re161036OF,re161121OF,re161122OF,re161123OF,re161211OF,re161217OF,re161227OF,re161604OF,re161607OF,re161612OF,re161613OF,re161718OF,re161720OF,re161721OF,re161723OF,re161724OF,re161725OF,re161726OF,re161811OF,re161812OF,re161907OF,re162107OF,re162208OF,re162213OF,re162216OF,re162307OF,re162413OF,re162509OF,re162510OF,re162711OF,re162714OF,re162907OF,re163109OF,re163110OF,re163113OF,re163114OF,re163115OF,re163118OF,re163209OF,re163407OF,re163808OF,re163821OF,re164205OF,re164304OF,re164401OF,re164402OF,re164508OF,re164809OF,re164811OF,re164908OF,re165309OF,re165310OF,re165312OF,re165511OF,re165515OF,re165519OF,re165520OF,re165521OF,re165522OF,re165523OF,re165524OF,re165525OF,re165806OF,re166802OF,re167301OF,re167503OF,re167702OF,re167703OF,re168203OF,re168204OF,re180003OF,re200002OF,re202015OF,re202017OF,re202021OF,re202025OF,re202211OF,re206012OF,re213010OF,re217016OF,re217017OF,re217019OF,re217027OF,re233010OF,re240014OF,re240016OF,re257060OF,re270010OF,re270026OF,re290010OF,re310318OF,re310398OF,re320010OF,re320014OF,re320020OF,re320022OF,re340006OF,re360001OF,re370023OF,re376510OF,re399001OF,re399011OF,re410008OF,re410010OF,re450008OF,re450009OF,re460220OF,re460300OF,re470007OF,re470068OF,re481009OF,re481012OF,re501005OF,re501006OF,re501007OF,re501008OF,re501009OF,re501010OF,re501011OF,re501012OF,re501019OF,re501025OF,re501029OF,re501030OF,re501031OF,re501050OF,re502000OF,re502003OF,re502006OF,re502010OF,re502013OF,re502020OF,re502023OF,re502048OF,re502053OF,re502056OF,re510010OF,re510020OF,re510030OF,re510050OF,re510060OF,re510090OF,re510110OF,re510120OF,re510130OF,re510150OF,re510160OF,re510170OF,re510180OF,re510190OF,re510210OF,re510220OF,re510230OF,re510270OF,re510290OF,re510300OF,re510310OF,re510330OF,re510360OF,re510410OF,re510440OF,re510500OF,re510510OF,re510560OF,re510580OF,re510630OF,re510650OF,re510660OF,re510680OF,re510710OF,re510810OF,re510880OF,re512000OF,re512010OF,re512070OF,re512100OF,re512120OF,re512220OF,re512330OF,re512500OF,re512510OF,re512580OF,re512600OF,re512610OF,re512640OF,re512660OF,re512680OF,re512810OF,re512880OF,re512900OF,re512990OF,re513660OF,re519027OF,re519032OF,re519034OF,re519100OF,re519116OF,re519117OF,re519180OF,re519193OF,re519300OF,re519606OF,re519671OF,re519673OF,re519677OF,re519686OF,re519706OF,re519714OF,re519935OF,re519965OF,re519975OF,re530010OF,re530015OF,re530018OF,re540006OF,re540007OF,re540008OF,re540009OF,re540010OF,re540012OF,re580008OF,re585001OF,re590007OF,re660008OF,re660011OF,re673090OF,re673100OF,re690008OF,re700002OF,re740101OF,re960000OF,re960022OF
2020/03,0.514675041467269,0.5557293660849948,0.5352272856901834,0.7130966355103525,0.8922986960886792,0.16114206019317534,0.18706970538111556,0.4857258636174312,0.4032914869853572,0.991322467266844,0.925260545717022,0.6489498476835427,0.6174926262247795,0.688653868245468,0.7240719592118658,0.49918950297795717,0.8582237592927209,0.08332741866169535,0.13699234746987757,0.06349391553175748,0.6342450016512757,0.015077503538973604,0.04568478359639416,0.5369485649958637,0.079709173160651,0.5158099556048457,0.4689094616083167,0.5260201140174475,0.9825033294537003,0.835584786837561,0.4949168058189064,0.37993755227981507,0.9199126581781609,0.253278239880915,0.06850181449814664,0.9801915544843232,0.22153290082215005,0.9319279201598444,0.05139676817583492,0.0012452719702105834,0.9644158339214135,0.8437417324166522,0.05435978166361297,0.4493848446591724,0.5450156581577907,0.11452626515576271,0.802600728656395,0.8018496569407603,0.2957962344882319,0.06301519749620024,0.05046972727049938,0.4717837552244224,0.7077076770171652,0.5502962465734471,0.5702063917243547,0.037709787985009485,0.08026710942072192,0.5263292711666618,0.7360032029584254,0.37297241744444287,0.8096347818067351,0.17746600539800406,0.9144331522525093,0.025207136304708586,0.44468874854941187,0.9858347744706766,0.917698606587557,0.6293940515555201,0.4083261358725747,0.7356350724421955,0.5386907479615333,0.6370552916661483,0.39022870387317743,0.004478546853687738,0.513885369573376,0.46969247442904505,0.4316937915209176,0.4392604659582555,0.5900782867164236,0.10665067643064412,0.17915671682235523,0.25343516979644387,0.48096129155197787,0.2900408981483735,0.6075837693260651,0.00498372117858903,0.6650134695166323,0.04695523090833146,0.49670326825419286,0.1283593828678892,0.4377138271048592,0.7996976789760379,0.018569374669467623,0.17269583070660433,0.22971186272265165,0.11871320667458773,0.8144516768639345,0.025003481650610466,0.7655632229822169,0.3763419101216272,0.19624861376739633,0.015847231327886506,0.2883499831715626,0.9072155433657736,0.8296552441269343,0.49639495038448456,0.1690862446482988,0.4950596465058906,0.04181506427174813,0.36590616729336123,0.5302503559017768,0.051112246113968175,0.9087348126011974,0.4278808228231594,0.4826466086333251,0.04144130958314472,0.8671268881723695,0.6167680355989842,0.41878029034404474,0.08372974762997829,0.13470476330173012,0.8238858733732577,0.49005802752283234,0.48806361040191626,0.16569350965004703,0.8485535278639236,0.014709951699358424,0.4295766381511351,0.653902467875261,0.9622638657989453,0.6227038727572884,0.9638003678069869,0.6344093556590183,0.8636650717063472,0.3837955879495287,0.004236755588520358,0.19745278100126906,0.6355539861388757,0.840173410063481,0.5485889715246896,0.9420925643867801,0.07585720082988873,0.2719616468088326,0.6293848587223518,0.14855373351096163,0.9011114011605691,0.25756304329217816,0.5452993692570335,0.9670759526868167,0.163525699727589,0.3891620886359841,0.8813252074383566,0.11031202083570166,0.1307753579765975,0.3253713482906293,0.3428124163156877,0.06290191134250195,0.06811790994536208,0.589192913284913,0.5488170945339284,0.022442688995483316,0.03150493804013509,0.410880319485607,0.43056933364809,0.1037663028636822,0.12088682117615246,0.039249680037671916,0.3381966013021499,0.5941623371215128,0.6072225443199132,0.2673268574931418,0.5880284825913319,0.18292115912272766,0.19083652947500473,0.3406480965267945,0.3524821721195841,0.09880033612789978,0.839065638639887,0.488009663056146,0.5096510753714512,0.03488561412452103,0.3029823652628315,0.6762861099038886,0.32034960687234526,0.3179382353683584,0.4111134720633809,0.9455293076370981,0.56098217869264,0.12184051053509247,0.015831400188940244,0.17592903434768947,0.04748801397560473,0.8138372043719728,0.8003986094834531,0.785792132952674,0.1311610716745003,0.08033075502664502,0.00593779828788959,0.5091616754503481,0.8873325684017197,0.028092916719055543,0.8508935752764704,0.23781979388326657,0.680672039432649,0.20814865180135134,0.16219716212441126,0.05633830062550056,0.5091398998290897,0.14901598176739575,0.04443680352764297,0.014734857397428809,0.8139676098803863,0.21801158400764187,0.7996577462987137,0.0023372562528665808,0.41743367607494797,0.0003623175463966698,0.16858271423202453,0.8656712790896275,0.10132091858917178,0.8989786267721298,0.09699770387193016,0.9519209497954219,0.9726021794428734,0.8591840090746464,0.7275984486723512,0.7850330184380718,0.44520473730131116,0.5069358152300713,0.10193155640409708,0.05705696726423792,0.02388742746372974,0.3352311246177796,0.8639495678893149,0.3060913323350195,0.024641626663687837,0.20633414466529165,,0.16399782171676924,0.6122588873518591,0.7051135430638216,0.759240750020076,0.560412065308747,0.3853855643810191,0.013578436237617975,0.5482531716932932,0.09290081776183041,0.06663701350399738,0.8769267717379797,0.15831977902615202,0.6060147833470801,0.1633729008683399,0.07957238549553096,0.8605732441308787,0.2811260663249665,0.3048038911217419,0.476246569222014,0.10792502503290478,0.1092188168276416,0.07252923620280294,0.016409256111164772,0.00956491220786499,0.5046311324125046,0.490526835634276,0.09604237400204244,0.1056852625444056,0.15303769120156957,0.0005269347942963377,0.5250018948444657,0.6008039741301374,0.31007039716624507,0.15445913421430185,0.08052608046002456,0.0965808921316034,0.7996731761883757,0.8333244069538829,0.255429589683454,0.0005707415690622451,0.0007737281282744124,0.023445452043800732,0.005499162502963386,0.14241917848274258,0.5371273991807588,0.8168696892532867,0.20023542015134987,0.7491387439696704,0.8482465522820376,0.2613737918185478,0.2695945064206,0.11996839235258987,0.10084350036583122,0.11121810564255553,0.0037757815424337314,0.996124477272868,0.11434998262604072,0.1582714890507988,0.06248132829861796,0.05566022861035268,0.0713995677565059,0.3783326101905864,0.36069595937643495,0.33355145466242253,0.9149102972576079,0.279003613973432,0.17577027824737024,0.7108136746755866,0.4918379557046638,0.9846079810428842,0.8547580886674717,0.472257530853599,0.4584585995008964,0.6379062066054602,0.46530743118097495,0.36106419704368553,0.7417256020307172,0.503484385531146,0.22125081241583033,0.9094485679706761,0.35238947341884963,0.7761368552057277,0.9256968192868956,0.7021302206969706,0.21919640609707036,0.3053027374845003,0.9531516215373881,0.10640858018097954,0.5589359572268606,0.38384473282492204,0.33824591010783034,0.5684428929600034,0.4641227613055826,0.306767910179232,0.5626366092059457,0.9494465901384527,0.8336503486268784,0.4784086165833419,0.6253485382429266,0.8557177719840714,0.16997503808640202,0.6844318570190115,0.34921237174744146,0.9008405709665595,0.9721516672533265,0.37694182433451295,0.1968583070450931,0.8361360093641352,0.9130191890468549,0.9522344498201957,0.5265154424751476,0.24525304566106132,0.19121479336002822,0.7552938803916195,0.02500787169715976,0.2960665727592785,0.607603762195519,0.03689705920243328,0.8726057157600547,0.019813281317861055,0.5007999312273855,0.3501062328505259,0.035327277249815464,0.7638708938644193,0.9032976225014637,0.061753603746801035,0.37006719219079975,0.5766942818261399,0.8063933707440311,0.005473346868907058,0.18616937815017676,0.590421271872446,0.5394230720728415,0.6020032580771162,0.8214878917312929,0.9476510699554539,0.3581139427250414,0.8959625102237513,0.22580035504391383,0.3260616925773533,0.21745801548517651,0.18602081695042527,0.8741682264103664,0.9007767045125111,0.368000443729381,0.7140969033048703,0.6695026268702418,0.23923392463085602,0.5745855298862617,0.8687116932088297,0.9035494104908398,0.4611863898863173,0.0514337700133122,0.8391460938987007,0.8588875884712681,0.2689975657521789,0.6456140596057421,0.7582399605478712,0.9612480850070645,0.6077860359497825,0.625289389205717,0.8597111923054171,0.33358206044417305,0.02885499393157842,0.19524837647522608,0.2485482853854547,0.1948578099939795,0.47783030850298747,0.03223455683511856,0.4445798825224945,0.7368533560025787,0.27520862930028367,0.4271535991839239,0.7590451765950217,0.4695593312526446,0.5085324743304328,0.07953779970653793,0.11302689030137895,0.3076368391554888,0.19171460446461086,0.8614786763396067,0.03105328578697862,0.941806778632278,0.6499848699925008,0.3842733839997482,0.19125102187298437,0.560380436440203,0.46386093139298745,0.6585503044278673,0.33740799236713226,0.07743187243452078,0.3163400485441742,0.6977400656233816,0.6096082057887277,0.7682205898528316,0.6134329692842141,0.8068646827429803,0.9375677681858605,0.20425506336696686,0.9071346311642259,0.16595970579016195,0.36430791160610776,0.8030973021995407,0.7199668941251549,0.7759600467492661,0.42656113668057183,0.6659585193801304,0.6887671863086788,0.6204556504917504,0.4384820437978011,0.1142977923873361,0.5959761881159527,0.6425393970936769,0.6911300232533559,0.636563594597382,0.5460636571522701,0.06479229810407874,0.05601738442119097,0.5550772560957186,0.2928695616524437,0.3181841262554467,0.4298298177496578,0.6968372112398439,0.21027556723686203,0.30673577091744575,0.7067285326409833,0.00043651665666523734,0.2349649438952417,0.6231382699931769,0.4536230749048712,0.663068141477938,0.2079738617924487,0.807406810312099,0.9599992144921321,0.4801066545359065,0.7378154636774318,0.14694694716891718,0.7451614548804107,0.0014730569017540553,0.032596788079806066,0.4901680708835743,0.865523286313111,0.6616880174539941,0.0009422282890986304,0.001677396045225016,0.27112095349997944,0.9700179318993662,0.9989759027020703,0.2449812283959698,0.3155049078141141,0.8237206805000742,0.3475107194142715,0.9535436639460068,0.15163774591769613,0.5580928261096508,0.004360198443379731,0.3016513219030046,0.9765909930626872,0.7066517452093459,0.6027012982114957,0.8581527206841645,0.0978522818264813,0.0895729956016321,0.8512759885427295,0.4819940260586798,0.7111369208319152,0.8823702457466605,0.19908273023610779,0.35236789514722255,0.4092552491793504,0.7001101827950107,0.2203260454936523,0.0019454513391820168,0.3155252499798257,0.11523709380426603,0.5946133457029618,0.9905673151700845,0.6850030295352012,0.7653256716732617,0.0035258375493488173,0.48086367821482323,0.2372853850308415,0.5921342506854057,0.22638675524449037,0.00045975565825735065,0.22009839682961652,0.911685379827356,0.30178188438272624,0.48017805048966056,0.2636240000781518,0.2824900356191843,0.3913588421247203,0.41054908768125375,0.08738346652295426,0.08381264298309857,0.13214223243121104,0.12390736612593341,0.7946455309126764,0.8741975622044462,0.5978076732099868,0.00124477586543757,0.001205050213707293,0.07978453477542366,0.47143068522553455,0.1746682201375429,0.3876075662216759,0.25331203640841005,0.17057916101808301,0.6148117425420676,0.5228087968143771,0.4175745580112076,0.7519055078132516,0.7852980447019259,0.84594486641578,0.2923359814684242,0.0564358460148433,0.842384624006443,0.4699625656513462,0.10814048782285546,0.31107078334553684,0.3146609671851882,0.3444177228398069,0.9778077539631609,0.3395156305784902,0.818195279391886,0.7867694004023528,0.43169828112703534,0.7590412459588347,0.17534394848097012,0.9925782052068708,0.6142067651967617,0.9533268031554988,0.7930531395052195,0.35960756459399923,0.1798689936892014,0.356250267780998,0.8900110857124183,0.5193979559657562,0.8763180766260168,0.8795532869250278,0.8232168746172661,0.9455868111881301,0.20039154648165614,0.08201205023963228,0.4772920459438603,0.16112118931148378,0.07514260110612282,0.05588905495476684,0.18639707888757695,0.12458569576349933,0.5657987030779814,0.1887663659256057,0.9862131455803236,0.7032912296666061,0.5867779237453439,0.14691510491091092,0.9209950858378266,0.7629218647118027,0.29621691080117996,0.2622547494352352,0.9039877833806234,0.15481700872561432,0.8597076496234216,0.979595581900869,0.8336859855882588,0.1298450710373831,0.1178041737195382,0.32924269725107236,0.8377534001054082,0.4082045266284038,0.19643828137762265,0.6545957077699907,0.17896618610412207,0.5456427740409684,0.5821198854621241,0.6331224899993738,0.0027635054233342373,0.2912008962920072,0.9679985528069355,0.46600098253815114,0.02859753123094232,0.18216210583033832,0.8800023620762648,0.9432064469202727,0.45733093930434554,0.6455411186726964,0.7923326489704899,0.6959112812760038,0.1382378114132159,0.1893752505707592,0.8152314909556448,0.06919689360754791,0.10621674484512264,0.8649160845907102,0.5428629155507566,0.5221702509825519,0.2907292199035948,0.7484685240802249,0.9713623381980633,0.2878693772989408,0.37220177332017,0.4815153452157074,0.41876094370756656,0.22796613626014928,0.6898499460075527,0.6339495755362158,0.19595630969564892,0.07409628849057988,0.21023758499705492
