,2020/03
re161123OF,-0.11087265596674749
re161211OF,-0.07025877273502038
re161217OF,-0.08536920320823939
re161227OF,-0.06637597594940886
re161604OF,-0.07255340560593918
re161607OF,-0.07224047946333008
re161612OF,-0.0795656750751593
re161613OF,-0.09128844323544803
re161718OF,-0.13540438744245137
re161720OF,-0.07384290658581828
re161721OF,-0.043154237072679374
re161723OF,-0.07169834562868546
re161724OF,-0.037488816918557724
re161725OF,-0.01722288033589626
re161726OF,0.020555983965331065
re161811OF,-0.06553708588546077
re161812OF,-0.0698270959042503
re161907OF,-0.057457358825506115
re162107OF,-0.056860038264200545
re162208OF,-0.059473332815650086
re162213OF,-0.051118231677617386
re162216OF,-0.06515900301339375
re162307OF,-0.13703139174865622
re162413OF,-0.12008947426152167
re162509OF,-0.05459096179466252
re162510OF,-0.0785047013132279
re162711OF,-0.06698307638044192
re162714OF,-0.07415368900867278
re162907OF,-0.14963429142124843
re163109OF,-0.0785813379262233
re163110OF,-0.043495727755146894
re163113OF,0.21273329685079903
re163114OF,-0.0797396211118447
re163115OF,-0.22437673212189138
re163118OF,0.01276744579457851
re163209OF,-0.1508132412421925
re163407OF,-0.07715306424060002
re163808OF,-0.05653774082740568
re163821OF,-0.06171017576182943
re164205OF,-0.07381612927370867
re164304OF,-0.23208570709723467
re164401OF,0.030896370417745976
re164402OF,-0.20643555056876084
re164508OF,-0.04774379159225852
re164809OF,-0.06505006713413476
re164811OF,-0.02290690132940916
re164908OF,-0.03731526843782585
re165309OF,-0.06251880627873448
re165310OF,-0.0586272102997534
re165312OF,-0.05571825395346835
re165511OF,-0.07166658406165394
re165515OF,-0.09577520804501376
re165519OF,0.02192926389575425
re165520OF,-0.0832343911629412
re165521OF,-0.07014739158839468
re165522OF,-0.20727165382163823
re165523OF,-0.20623991653642265
re165524OF,-0.10471465755898494
re165525OF,-0.01708477005392929
re165806OF,-0.07233543198237256
re166802OF,-0.054316559853618614
re167301OF,-0.08904361394026254
re167503OF,-0.12850001396569083
re167702OF,-0.05566174131615704
re167703OF,-0.05596895405101818
re168203OF,-0.02563708316679992
re168204OF,-0.05031961118075702
re180003OF,-0.08899330077460467
re200002OF,-0.05398142320146887
re202015OF,-0.06532521073997409
re202017OF,-0.07621285885423437
re202021OF,-0.05384175702340325
re202025OF,-0.04218989159753624
re202211OF,-0.06826237253940126
re206012OF,-0.11526637505184477
re213010OF,-0.05551542750324802
re217016OF,-0.06682049064664337
re217017OF,-0.005373424558183974
re217019OF,-0.12066737000267255
re217027OF,-0.06759119400711236
re233010OF,-0.07997665567801387
re240014OF,-0.06023539600061177
re240016OF,-0.0625830852711491
re257060OF,-0.07138714830114819
re270010OF,-0.0633609505698379
re270026OF,-0.08690802343773159
re290010OF,-0.07370834375834825
re310318OF,-0.06410296120542815
re310398OF,-0.07703526748704487
re320010OF,-0.12104894290929531
re320014OF,-0.06212485575284919
re320020OF,-0.07697406942906221
re320022OF,-0.046461086909355354
re340006OF,-0.08774658792002024
re360001OF,-0.05202271013515611
re370023OF,-0.026211231578342663
re376510OF,-0.06586272677588956
re399001OF,-0.10434340735570138
re399011OF,-0.07242471582256722
re410008OF,-0.05857512092639305
re410010OF,-0.08762882690314493
re450008OF,-0.06455366618184845
re450009OF,-0.06400645878846549
re460220OF,-0.048236924857825776
re460300OF,-0.06185690059923469
re470007OF,-0.04275013141171012
re470068OF,-0.07550276537298475
re481009OF,-0.06175786863352022
re481012OF,-0.06843134362675495
re501005OF,0.00810608780383666
re501006OF,0.007792101951296177
re501007OF,-0.07335681364779639
re501008OF,-0.07378248411479046
re501009OF,0.025387820149135945
re501010OF,0.025034549190846498
re501011OF,-0.02690038771279527
re501012OF,-0.02722571881949511
re501019OF,-0.09798375332216334
re501025OF,-0.10720478078179907
re501029OF,-0.04080509858673157
re501030OF,-0.03340846336422052
re501031OF,-0.033600290309309944
re501050OF,-0.06962555087313799
re502000OF,-0.07139642670376013
re502003OF,-0.2826381763245579
re502006OF,-0.07243198910820983
re502010OF,-0.04424880425547082
re502013OF,-0.12189669098858281
re502020OF,-0.04927202856279655
re502023OF,-0.03316789158528408
re502048OF,-0.07266277260783882
re502053OF,-0.048431756907198906
re502056OF,-0.3024139849078267
re510010OF,-0.06523926802157373
re510020OF,-0.039235564020527795
re510030OF,-0.062471805937735235
re510050OF,-0.05169615804445537
re510060OF,-0.05608128207440928
re510090OF,-0.06972265628201181
re510110OF,-0.07178577397084866
re510120OF,-0.03608813437859117
re510130OF,-0.051958908825634864
re510150OF,-0.0059261363844232565
re510160OF,-0.05429924396050116
re510170OF,-0.0713574990600979
re510180OF,-0.05095839739530619
re510190OF,-0.06830061706715744
re510210OF,-0.04869958732328003
re510220OF,-0.04754544884535611
re510230OF,-0.061826378667112304
re510270OF,-0.04672168920751288
re510290OF,-0.04195044604290911
re510300OF,-0.06444362616074367
re510310OF,-0.06259118263107667
re510330OF,-0.06076861198954188
re510360OF,-0.062281145064808766
re510410OF,-0.05752820567570756
re510440OF,-0.044306252088117844
re510500OF,-0.06652422940318505
re510510OF,-0.06628562836911209
re510560OF,-0.06718413205014535
re510580OF,-0.06646062064760222
re510630OF,0.07928406680275539
re510650OF,-0.06629786621633262
re510660OF,0.03218114785174669
re510680OF,-0.05136671089945562
re510710OF,-0.05120701357289008
re510810OF,-0.06286106337583634
re510880OF,-0.0793818107901246
re512000OF,-0.04402094684471691
re512010OF,0.02751153619735403
re512070OF,-0.06953402829625303
re512100OF,-0.06417685902141138
re512120OF,0.020191943226416525
re512220OF,-0.1232284900334083
re512330OF,-0.12635450085726982
re512500OF,-0.06685654425517089
re512510OF,-0.06711249978885403
re512580OF,-0.10295867916039109
re512600OF,0.03572784372824438
re512610OF,0.0026192093024920544
re512640OF,-0.06656577629587913
re512660OF,-0.0941463321159434
re512680OF,-0.09352212752862568
re512810OF,-0.09005450085296897
re512880OF,-0.043874586688909784
re512900OF,-0.04368546127715641
re512990OF,-0.058373762121382365
re513660OF,-0.13432602758305778
re519027OF,-0.07308674845044257
re519032OF,-0.03643987451222352
re519034OF,-0.10118457785089671
re519100OF,-0.05720713215168448
re519116OF,-0.11319304182713011
re519117OF,-0.06190788951853489
re519180OF,-0.05257902579823996
re519193OF,-0.10461309305832814
re519300OF,-0.059846125349050476
re519606OF,-0.042053246649883025
re519671OF,-0.07632920443111404
re519673OF,-0.05328960163471025
re519677OF,-0.015555785512272853
re519686OF,-0.06634394621817893
re519706OF,-0.0774102417405121
re519714OF,-0.004902267852615475
re519935OF,-0.18298501316713833
re519965OF,-0.0647855817869751
re519975OF,-0.06720118583327492
re530010OF,-0.06923184554832043
re530015OF,-0.08178791304031266
re530018OF,-0.058477709678602635
re540006OF,-0.0848683453542039
re540007OF,-0.08333390018996625
re540008OF,-0.17955642417038062
re540009OF,-0.04663490698585194
re540010OF,-0.15848974360568177
re540012OF,-0.05933593833132845
re580008OF,-0.07682422806862473
re585001OF,-0.09217272016970861
re590007OF,-0.08282813772475893
re660008OF,-0.06265452154804418
re660011OF,-0.06822530849284296
re673090OF,-0.04715979190014896
re673100OF,-0.07357657886727398
re690008OF,-0.07813256083985046
re700002OF,-0.07694935745348444
re740101OF,-0.04954996992549294
re960000OF,-0.08486456588942544
re960022OF,
