,2020/03
re160516OF,0.835404357876514
re160517OF,0.8952773662601542
re160615OF,0.975683530094168
re160616OF,0.932668201947964
re160620OF,0.6791755439927945
re160625OF,0.8386352996459409
re160626OF,0.556297338961748
re160628OF,0.6473601627669908
re160629OF,0.4253717294248762
re160630OF,0.20070653357978763
re160631OF,0.9242792317109982
re160632OF,0.22663996655210716
re160633OF,0.2567301449478675
re160634OF,0.8476373829546524
re160635OF,0.7535829994870822
re160636OF,0.7253165578131129
re160637OF,0.20796563394530332
re160638OF,0.05368555536533193
re160639OF,0.12611644195098004
re160706OF,0.9741453822995911
re160716OF,0.9639515826027762
re160806OF,0.8954810676510747
re160807OF,0.9286626500143158
re160814OF,0.9132436898065862
re160919OF,0.8522608575418389
re161017OF,0.7412107947529492
re161022OF,0.21605780820240084
re161024OF,0.24687033138230197
re161025OF,0.16901477919857677
re161026OF,0.9237570754725954
re161027OF,0.20211850082233007
re161028OF,0.16766343360796987
re161029OF,0.8992804813219579
re161030OF,0.197291519348323
re161031OF,0.35529584268143344
re161032OF,0.6056334219963865
re161033OF,0.599177870125443
re161035OF,0.7600660709003795
re161036OF,0.8492483862221778
re161121OF,0.9062605004682465
re161122OF,0.7453111393526604
re161123OF,0.07160663852234217
re161211OF,0.920352260503197
re161217OF,0.6950130468940333
re161227OF,0.940321180683395
re161604OF,0.7325837155582444
re161607OF,0.7825477523423408
re161612OF,0.9238268051220403
re161613OF,0.7894249996784293
re161718OF,0.1629556802697859
re161720OF,0.1425908144689011
re161721OF,0.39378376845211127
re161723OF,0.8909972703575963
re161724OF,0.5564568718812086
re161725OF,0.4208547489840496
re161726OF,0.5182913846340294
re161811OF,0.9280018144199453
re161812OF,0.9291381998964316
re161907OF,0.9174557496008172
re162107OF,0.8761362240284275
re162208OF,0.7712915986012724
re162213OF,0.9508531223404123
re162216OF,0.8557673992724704
re162307OF,0.5747443673430364
re162413OF,0.21504443719336785
re162509OF,0.47823551963857236
re162510OF,0.9170173422113581
re162711OF,0.9408443869050747
re162714OF,0.923169213245678
re162907OF,0.04472530638619776
re163109OF,0.9286213577109036
re163110OF,0.5654397337519933
re163113OF,0.20623569191425384
re163114OF,0.2693803360961714
re163115OF,0.2351936937707476
re163118OF,0.738165795587594
re163209OF,0.31636217440813064
re163407OF,0.9595416527062012
re163808OF,0.9568216562788109
re163821OF,0.94753618038721
re164205OF,0.6663303188185721
re164304OF,0.22001360945723414
re164401OF,0.8492803296754583
re164402OF,0.22548244582013877
re164508OF,0.928305215701653
re164809OF,0.8275155241432005
re164811OF,0.474647912300433
re164908OF,0.8647795750732389
re165309OF,0.979019566684872
re165310OF,0.9351477233231817
re165312OF,0.29545216660972784
re165511OF,0.9169782611461984
re165515OF,0.4057499011721878
re165519OF,0.7028705904299956
re165520OF,0.5857032262954277
re165521OF,0.8930742711641187
re165522OF,0.13765437647998957
re165523OF,0.33612333202571865
re165524OF,0.34404839122926356
re165525OF,0.8590517404030387
re165806OF,0.9433819428731881
re166802OF,0.9453936154662063
re167301OF,0.7571660274418879
re167503OF,0.02711214087170044
re167702OF,0.9032333230244858
re167703OF,0.9021933237359957
re168203OF,0.3891878161011555
re168204OF,0.19043429828356462
re180003OF,0.9333935292958943
re200002OF,0.9676736955816194
re202015OF,0.9785481168184066
re202017OF,0.9304102958820822
re202021OF,0.9383777913480855
re202025OF,0.9546522135260913
re202211OF,0.8335561404250122
re206012OF,0.7306237642832035
re213010OF,0.9595647088464518
re217016OF,0.9334802280441905
re217017OF,0.836217444245499
re217019OF,0.7157970118590342
re217027OF,0.9220606477112662
re233010OF,0.9249337009078622
re240014OF,0.9616428894714882
re240016OF,0.9557441643822278
re257060OF,0.7031540825354998
re270010OF,0.9801112593285768
re270026OF,0.8660749750844903
re290010OF,0.9370889669178584
re310318OF,0.8908409257878009
re310398OF,0.8086637814124797
re320010OF,0.9148223762506955
re320014OF,0.8742233008338974
re320020OF,0.433475532057774
re320022OF,0.8342752471097571
re340006OF,0.7862850812795246
re360001OF,0.7151673802392696
re370023OF,0.9053877496876002
re376510OF,0.829667491198477
re399001OF,0.9151860063249186
re399011OF,0.6520985943036921
re410008OF,0.9566879569332613
re410010OF,0.8447386408435722
re450008OF,0.4752311688844184
re450009OF,0.5973479302199967
re460220OF,0.9624993729180203
re460300OF,0.832445722880465
re470007OF,0.9790274641095085
re470068OF,0.9316053415673448
re481009OF,0.9345903671851145
re481012OF,0.8721388217234014
re501005OF,0.7964730536993422
re501006OF,0.7967344497680747
re501007OF,0.7886132445886211
re501008OF,0.7884602851339861
re501009OF,0.7485686725176488
re501010OF,0.7494320857049388
re501011OF,0.7270270923393873
re501012OF,0.7266811706868483
re501019OF,0.72487003182866
re501025OF,0.5154438814171087
re501029OF,0.8959974673785207
re501030OF,0.8738595105660594
re501031OF,0.8738041331039916
re501050OF,0.7295188495032287
re502000OF,0.9189800402969378
re502003OF,0.2430913049667598
re502006OF,0.9344936949845223
re502010OF,0.7384474719431418
re502013OF,0.19607867475834784
re502020OF,0.4070766068705908
re502023OF,0.21194458966370988
re502048OF,0.2988801699975885
re502053OF,0.3616054559285533
re502056OF,0.4794666921194104
re510010OF,0.9501435164461923
re510020OF,0.9473232858981716
re510030OF,0.9572886669996942
re510050OF,0.9352184973796382
re510060OF,0.9568264546542108
re510090OF,0.9286836430708354
re510110OF,0.9358184888165234
re510120OF,0.9324820594037846
re510130OF,0.9634850222259673
re510150OF,0.8370908988096011
re510160OF,0.9388338541503056
re510170OF,0.7025567544232391
re510180OF,0.9527116148726537
re510190OF,0.9346826017614814
re510210OF,0.9779925649693525
re510220OF,0.962274485049656
re510230OF,0.8142249861954423
re510270OF,0.966299660088715
re510290OF,0.9537052323078817
re510300OF,0.9742753901809976
re510310OF,0.9796635642843647
re510330OF,0.9475234982780153
re510360OF,0.9795063931178374
re510410OF,0.6768437929105351
re510440OF,0.9544097602683407
re510500OF,0.9419736767486704
re510510OF,0.9415736249078729
re510560OF,0.9351427558077463
re510580OF,0.9201595987948026
re510630OF,0.6318169767786076
re510650OF,0.9332687492067838
re510660OF,0.719609839865123
re510680OF,0.9431653892358738
re510710OF,0.9466334215714189
re510810OF,0.8356805504303491
re510880OF,0.8087476313152848
re512000OF,0.7794978912941453
re512010OF,0.6362866996367154
re512070OF,0.8494806736473288
re512100OF,0.9493027915132548
re512120OF,0.7323474245979342
re512220OF,0.7245408281833343
re512330OF,0.7244069286638679
re512500OF,0.9400601798032279
re512510OF,0.934834065719876
re512580OF,0.8543298568448119
re512600OF,0.7316748476988414
re512610OF,0.7417030980109431
re512640OF,0.9256652624959524
re512660OF,0.6951425529269394
re512680OF,0.6946495699912368
re512810OF,0.7042117174847476
re512880OF,0.7803056172750509
re512900OF,0.7782264858939001
re512990OF,0.9702830065577642
re513660OF,0.5255894904468128
re519027OF,0.936771958788154
re519032OF,0.9292106683265051
re519034OF,0.7399201087849331
re519100OF,0.9582475826786505
re519116OF,0.9225261090199981
re519117OF,0.9499449969132591
re519180OF,0.9734573050999031
re519193OF,0.7361228767414143
re519300OF,0.9124275293591585
re519606OF,0.7522282899854729
re519671OF,0.7543825812356431
re519673OF,0.8564650729344778
re519677OF,0.9491036597350068
re519686OF,0.9514457962895597
re519706OF,0.9136809452258661
re519714OF,0.3781122901627053
re519935OF,0.5903533558781597
re519965OF,0.8787662287811739
re519975OF,0.8165530594750796
re530010OF,0.9289240805465362
re530015OF,0.8942321606069378
re530018OF,0.9312545706208663
re540006OF,0.8915909931874805
re540007OF,0.8572729067631784
re540008OF,0.5258489264485595
re540009OF,0.7150768255961808
re540010OF,0.5187664835985369
re540012OF,0.499551713615228
re580008OF,0.7171380026221925
re585001OF,0.8426079558855197
re590007OF,0.3578217910924957
re660008OF,0.9787243584075077
re660011OF,0.9415794897201558
re673090OF,0.72032336638863
re673100OF,0.7509588309602299
re690008OF,0.6634918041641039
re700002OF,0.9244317029132609
re740101OF,0.9704647657304987
re960000OF,0.8909787473165854
re960022OF,0.954152620088385
