,2020/03
re001645OF,0.24587259871805847
re001651OF,0.20687277513029712
re001672OF,0.03999797780000464
re001677OF,0.24423967450382222
re001685OF,0.007171570422867297
re001692OF,0.1907981066772173
re001703OF,
re001705OF,0.06842986298241797
re001714OF,0.2666692402398312
re001717OF,0.33933073753840526
re001718OF,0.21038815374928313
re001719OF,0.17441265714507403
re001725OF,0.22053297138085876
re001726OF,0.11298965130203692
re001733OF,-0.0063777781193171575
re001736OF,0.22172906717881177
re001764OF,
re001766OF,0.37131565687535606
re001781OF,0.13026176602803644
re001825OF,0.11966303861847238
re001849OF,0.16115646860515337
re001877OF,-0.014617521836478953
re001878OF,0.04599977105431458
re001899OF,-0.054545487723019606
re001915OF,0.24256379055838076
re001917OF,0.07897359854263038
re001938OF,0.21745875624644972
re001956OF,0.1996578392462742
re001974OF,0.17350257750801276
re001975OF,0.2580182116325335
re002063OF,-0.17803173675565848
re002121OF,
re002168OF,0.2206809141105096
re002199OF,-0.06559049508569433
re002210OF,0.035041073196396245
re002229OF,0.17550147683915196
re002236OF,0.001077113699539429
re002300OF,0.24192625745163956
re002310OF,0.08041594326650318
re002311OF,0.06143965579673309
re002315OF,0.07702671652767208
re002316OF,0.06256622006441984
re002332OF,0.08620611871574385
re002333OF,0.07701135360057236
re002334OF,0.024501991278639508
re002335OF,0.013732816401995838
re002385OF,0.11528112489594751
re002387OF,
re002510OF,0.0758851808048865
re002556OF,0.219697048647321
re002595OF,0.23412982819983524
re002621OF,0.35476271963775663
re002656OF,0.06703158144796456
re002670OF,0.09933988107083326
re002671OF,0.1928274364856384
re002697OF,0.35346242208234524
re002871OF,-0.14143391409253384
re002872OF,
re002900OF,0.1156223820796036
re002903OF,-0.061383818751331365
re002906OF,0.0020393972413707997
re002907OF,-0.0039008016288391086
re002952OF,0.07915979899465636
re002974OF,0.06805475870748164
re002977OF,-0.07728892288699021
re002978OF,0.09725256575854734
re002979OF,0.07319839805176025
re002980OF,0.23615307159781168
re002982OF,0.021037211466245924
re002984OF,-0.14138348507691295
re002987OF,0.09402467092517834
re003015OF,0.1363380323983197
re003016OF,0.061744656650988744
re003017OF,-0.06229843571708191
re003053OF,0.13860130053139993
re003054OF,0.13335708287583417
re003145OF,0.10055603407910506
re003190OF,0.3211271876756904
re003191OF,0.31753773211903175
re003194OF,-0.1000923400466949
re003230OF,0.390052596638172
re003231OF,0.39681450532693824
re003232OF,-0.013418538157728869
re003233OF,-0.016389717187544825
re003298OF,0.220027898434208
re003299OF,0.21695701525544833
re003318OF,-0.009943130388364758
re003359OF,-0.006692082771663998
re003366OF,-0.04609326952231112
re003416OF,-0.006625182953152051
re003475OF,0.13289103334518956
re003548OF,0.1503414286839371
re003578OF,0.061729120810920975
re003579OF,0.15046155283549334
re003624OF,0.03867649681790257
re003625OF,0.03213217823692234
re003634OF,0.21572044576486912
re003646OF,0.060600320632030365
