,time,thscode,netAssetValue
0,2017-04-28,002671.OF,0.9959
1,2017-05-31,002671.OF,0.9908
2,2017-06-30,002671.OF,1.0058
3,2017-07-31,002671.OF,1.0146
4,2017-08-31,002671.OF,1.2777
5,2017-09-29,002671.OF,1.2832
6,2017-10-31,002671.OF,1.2932
7,2017-11-30,002671.OF,1.269
8,2017-12-29,002671.OF,1.269
9,2018-01-31,002671.OF,1.3487
10,2018-02-28,002671.OF,1.2785
11,2018-03-30,002671.OF,1.2512
12,2018-04-27,002671.OF,1.2076
13,2018-05-31,002671.OF,1.2544
14,2018-06-29,002671.OF,1.1864
15,2018-07-31,002671.OF,1.192
16,2018-08-31,002671.OF,1.123
17,2018-09-28,002671.OF,1.1568
18,2018-10-31,002671.OF,1.0657
19,2018-11-30,002671.OF,1.0559
20,2018-12-28,002671.OF,1.0272
21,2019-01-31,002671.OF,1.0866
22,2019-02-28,002671.OF,1.203
23,2019-03-29,002671.OF,1.2681
24,2019-04-30,002671.OF,1.2849
25,2019-05-31,002671.OF,1.2075
26,2019-06-28,002671.OF,1.2817
27,2019-07-31,002671.OF,1.3604
28,2019-08-30,002671.OF,1.3669
29,2019-09-30,002671.OF,1.3672
30,2019-10-31,002671.OF,1.417
31,2019-11-29,002671.OF,1.3947
32,2019-12-31,002671.OF,1.4774
33,2020-01-23,002671.OF,1.4718
34,2020-02-28,002671.OF,1.4655
35,2020-03-31,002671.OF,1.3984
36,2020-04-30,002671.OF,1.4874
37,2020-05-29,002671.OF,1.4659
38,2020-06-30,002671.OF,1.6327
39,2020-07-31,002671.OF,1.8858
40,2020-08-31,002671.OF,1.9859
41,2020-09-30,002671.OF,1.8937
42,2020-10-30,002671.OF,1.9215
43,2020-11-30,002671.OF,2.0085
44,2020-12-31,002671.OF,1.9026
45,2021-01-29,002671.OF,1.9581
46,2021-02-26,002671.OF,1.9542
47,2021-03-31,002671.OF,1.8818
48,2021-04-30,002671.OF,1.9159
49,2021-05-31,002671.OF,1.9711
50,2021-06-30,002671.OF,1.9733
51,2021-07-30,002671.OF,1.8715
52,2021-08-31,002671.OF,1.8988
53,2021-09-30,002671.OF,1.8949
54,2021-10-29,002671.OF,1.9323
55,2021-11-30,002671.OF,1.8996
56,2021-12-31,002671.OF,1.9211
57,2022-01-28,002671.OF,1.7908
58,2022-02-28,002671.OF,1.8134
59,2022-03-01,002671.OF,1.8299
