,time,thscode,netAssetValue
0,2017-04-28,003646.OF,0.9584
1,2017-05-31,003646.OF,0.9018
2,2017-06-30,003646.OF,0.9452
3,2017-07-31,003646.OF,0.952
4,2017-08-31,003646.OF,0.9965
5,2017-09-29,003646.OF,1.0221
6,2017-10-31,003646.OF,1.027
7,2017-11-30,003646.OF,0.9754
8,2017-12-29,003646.OF,0.9758
9,2018-01-31,003646.OF,0.9642
10,2018-02-28,003646.OF,0.9301
11,2018-03-30,003646.OF,0.9788
12,2018-04-27,003646.OF,0.9624
13,2018-05-31,003646.OF,0.9368
14,2018-06-29,003646.OF,0.8523
15,2018-07-31,003646.OF,0.8659
16,2018-08-31,003646.OF,0.8144
17,2018-09-28,003646.OF,0.8024
18,2018-10-31,003646.OF,0.7336
19,2018-11-30,003646.OF,0.7745
20,2018-12-28,003646.OF,0.7447
21,2019-01-31,003646.OF,0.7441
22,2019-02-28,003646.OF,0.892
23,2019-03-29,003646.OF,0.9921
24,2019-04-30,003646.OF,0.9753
25,2019-05-31,003646.OF,0.9317
26,2019-06-28,003646.OF,0.9401
27,2019-07-31,003646.OF,0.9306
28,2019-08-30,003646.OF,0.924
29,2019-09-30,003646.OF,0.9468
30,2019-10-31,003646.OF,0.9494
31,2019-11-29,003646.OF,0.9314
32,2019-12-31,003646.OF,1.0171
33,2020-01-23,003646.OF,1.0499
34,2020-02-28,003646.OF,1.0673
35,2020-03-31,003646.OF,1.0068
36,2020-04-30,003646.OF,1.0743
37,2020-05-29,003646.OF,1.107
38,2020-06-30,003646.OF,1.2189
39,2020-07-31,003646.OF,1.3613
40,2020-08-31,003646.OF,1.4124
41,2020-09-30,003646.OF,1.3391
42,2020-10-30,003646.OF,1.3317
43,2020-11-30,003646.OF,1.3606
44,2020-12-31,003646.OF,1.4094
45,2021-01-29,003646.OF,1.375
46,2021-02-26,003646.OF,1.3768
47,2021-03-31,003646.OF,1.3781
48,2021-04-30,003646.OF,1.416
49,2021-05-31,003646.OF,1.4995
50,2021-06-30,003646.OF,1.5584
51,2021-07-30,003646.OF,1.5724
52,2021-08-31,003646.OF,1.6801
53,2021-09-30,003646.OF,1.6373
54,2021-10-29,003646.OF,1.6281
55,2021-11-30,003646.OF,1.7736
56,2021-12-31,003646.OF,1.7681
57,2022-01-28,003646.OF,1.5489
58,2022-02-28,003646.OF,1.6358
59,2022-03-01,003646.OF,1.632
