,time,thscode,netAssetValue
0,2017-04-28,003416.OF,0.859
1,2017-05-31,003416.OF,0.7966
2,2017-06-30,003416.OF,0.8337
3,2017-07-31,003416.OF,0.8721
4,2017-08-31,003416.OF,0.8907
5,2017-09-29,003416.OF,0.8881
6,2017-10-31,003416.OF,0.8772
7,2017-11-30,003416.OF,0.8825
8,2017-12-29,003416.OF,0.8636
9,2018-01-31,003416.OF,0.9301
10,2018-02-28,003416.OF,0.8728
11,2018-03-30,003416.OF,0.8367
12,2018-04-27,003416.OF,0.7992
13,2018-05-31,003416.OF,0.8158
14,2018-06-29,003416.OF,0.7664
15,2018-07-31,003416.OF,0.7607
16,2018-08-31,003416.OF,0.708
17,2018-09-28,003416.OF,0.726
18,2018-10-31,003416.OF,0.6484
19,2018-11-30,003416.OF,0.6639
20,2018-12-28,003416.OF,0.6343
21,2019-01-31,003416.OF,0.6601
22,2019-02-28,003416.OF,0.748
23,2019-03-29,003416.OF,0.8025
24,2019-04-30,003416.OF,0.8011
25,2019-05-31,003416.OF,0.752
26,2019-06-28,003416.OF,0.7884
27,2019-07-31,003416.OF,0.7872
28,2019-08-30,003416.OF,0.7857
29,2019-09-30,003416.OF,0.7897
30,2019-10-31,003416.OF,0.7997
31,2019-11-29,003416.OF,0.7961
32,2019-12-31,003416.OF,0.8506
33,2020-01-23,003416.OF,0.8468
34,2020-02-28,003416.OF,0.8411
35,2020-03-31,003416.OF,0.7992
36,2020-04-30,003416.OF,0.8487
37,2020-05-29,003416.OF,0.8476
38,2020-06-30,003416.OF,0.9237
39,2020-07-31,003416.OF,1.0869
40,2020-08-31,003416.OF,1.1624
41,2020-09-30,003416.OF,1.1012
42,2020-10-30,003416.OF,1.1186
43,2020-11-30,003416.OF,1.1566
44,2020-12-31,003416.OF,1.2536
45,2021-01-29,003416.OF,1.3535
46,2021-02-26,003416.OF,1.2771
47,2021-03-31,003416.OF,1.2632
48,2021-04-30,003416.OF,1.2668
49,2021-05-31,003416.OF,1.3943
50,2021-06-30,003416.OF,1.4378
51,2021-07-30,003416.OF,1.4637
52,2021-08-31,003416.OF,1.4764
53,2021-09-30,003416.OF,1.3889
54,2021-10-29,003416.OF,1.4749
55,2021-11-30,003416.OF,1.4939
56,2021-12-31,003416.OF,1.3884
57,2022-01-28,003416.OF,1.2963
58,2022-02-28,003416.OF,1.2413
59,2022-03-01,003416.OF,1.2579
