,time,thscode,netAssetValue
0,2017-04-28,004343.OF,0.9018
1,2017-05-31,004343.OF,0.8667
2,2017-06-30,004343.OF,0.894
3,2017-07-31,004343.OF,0.858
4,2017-08-31,004343.OF,0.9124
5,2017-09-29,004343.OF,0.9221
6,2017-10-31,004343.OF,0.9223
7,2017-11-30,004343.OF,0.8621
8,2017-12-29,004343.OF,0.8537
9,2018-01-31,004343.OF,0.8462
10,2018-02-28,004343.OF,0.8559
11,2018-03-30,004343.OF,0.9236
12,2018-04-27,004343.OF,0.8804
13,2018-05-31,004343.OF,0.8535
14,2018-06-29,004343.OF,0.7908
15,2018-07-31,004343.OF,0.7733
16,2018-08-31,004343.OF,0.7129
17,2018-09-28,004343.OF,0.7014
18,2018-10-31,004343.OF,0.6377
19,2018-11-30,004343.OF,0.6634
20,2018-12-28,004343.OF,0.6265
21,2019-01-31,004343.OF,0.6155
22,2019-02-28,004343.OF,0.7597
23,2019-03-29,004343.OF,0.8357
24,2019-04-30,004343.OF,0.8039
25,2019-05-31,004343.OF,0.74
26,2019-06-28,004343.OF,0.7542
27,2019-07-31,004343.OF,0.7823
28,2019-08-30,004343.OF,0.8013
29,2019-09-30,004343.OF,0.809
30,2019-10-31,004343.OF,0.8294
31,2019-11-29,004343.OF,0.8261
32,2019-12-31,004343.OF,0.8881
33,2020-01-23,004343.OF,0.9483
34,2020-02-28,004343.OF,1.0198
35,2020-03-31,004343.OF,0.9251
36,2020-04-30,004343.OF,1.0172
37,2020-05-29,004343.OF,1.0257
38,2020-06-30,004343.OF,1.1903
39,2020-07-31,004343.OF,1.3566
40,2020-08-31,004343.OF,1.3314
41,2020-09-30,004343.OF,1.2636
42,2020-10-30,004343.OF,1.3031
43,2020-11-30,004343.OF,1.293
44,2020-12-31,004343.OF,1.4497
45,2021-01-29,004343.OF,1.5255
46,2021-02-26,004343.OF,1.4271
47,2021-03-31,004343.OF,1.356
48,2021-04-30,004343.OF,1.515
49,2021-05-31,004343.OF,1.6164
50,2021-06-30,004343.OF,1.697
51,2021-07-30,004343.OF,1.6791
52,2021-08-31,004343.OF,1.5751
53,2021-09-30,004343.OF,1.5892
54,2021-10-29,004343.OF,1.6378
55,2021-11-30,004343.OF,1.7041
56,2021-12-31,004343.OF,1.6246
57,2022-01-28,004343.OF,1.4324
58,2022-02-28,004343.OF,1.4193
59,2022-03-01,004343.OF,1.4214
