,time,thscode,netAssetValue
0,2017-04-28,510180.OF,3.0361
1,2017-05-31,510180.OF,3.1231
2,2017-06-30,510180.OF,3.2475
3,2017-07-31,510180.OF,3.3859
4,2017-08-31,510180.OF,3.473
5,2017-09-29,510180.OF,3.4481
6,2017-10-31,510180.OF,3.5687
7,2017-11-30,510180.OF,3.4701
8,2017-12-29,510180.OF,3.4578
9,2018-01-31,510180.OF,3.7015
10,2018-02-28,510180.OF,3.442
11,2018-03-30,510180.OF,3.3103
12,2018-04-27,510180.OF,3.2165
13,2018-05-31,510180.OF,3.2504
14,2018-06-29,510180.OF,3.0459
15,2018-07-31,510180.OF,3.1215
16,2018-08-31,510180.OF,2.9975
17,2018-09-28,510180.OF,3.1327
18,2018-10-31,510180.OF,2.9095
19,2018-11-30,510180.OF,2.9038
20,2018-12-28,510180.OF,2.7706
21,2019-01-31,510180.OF,2.9443
22,2019-02-28,510180.OF,3.3196
23,2019-03-29,510180.OF,3.4575
24,2019-04-30,510180.OF,3.5261
25,2019-05-31,510180.OF,3.293
26,2019-06-28,510180.OF,3.515
27,2019-07-31,510180.OF,3.5156
28,2019-08-30,510180.OF,3.4695
29,2019-09-30,510180.OF,3.4837
30,2019-10-31,510180.OF,3.5169
31,2019-11-29,510180.OF,3.34
32,2019-12-31,510180.OF,3.548
33,2020-01-23,510180.OF,3.427
34,2020-02-28,510180.OF,3.3234
35,2020-03-31,510180.OF,3.1588
36,2020-04-30,510180.OF,3.3214
37,2020-05-29,510180.OF,3.2835
38,2020-06-30,510180.OF,3.478
39,2020-07-31,510180.OF,3.907
40,2020-08-31,510180.OF,4.0454
41,2020-09-30,510180.OF,3.8755
42,2020-10-30,510180.OF,3.9089
43,2020-11-30,510180.OF,4.0865
44,2020-12-31,510180.OF,4.2759
45,2021-01-29,510180.OF,4.356
46,2021-02-26,510180.OF,4.3819
47,2021-03-31,510180.OF,4.1692
48,2021-04-30,510180.OF,4.1551
49,2021-05-31,510180.OF,4.3506
50,2021-06-30,510180.OF,4.255
51,2021-07-30,510180.OF,3.9498
52,2021-08-31,510180.OF,4.0276
53,2021-09-30,510180.OF,4.0748
54,2021-10-29,510180.OF,4.1342
55,2021-11-30,510180.OF,4.0345
56,2021-12-31,510180.OF,4.1327
57,2022-01-28,510180.OF,3.853
58,2022-02-28,510180.OF,3.9188
59,2022-03-01,510180.OF,3.962
