,time,thscode,netAssetValue
0,2017-04-28,003579.OF,1.0501
1,2017-05-31,003579.OF,1.0274
2,2017-06-30,003579.OF,1.1021
3,2017-07-31,003579.OF,1.1499
4,2017-08-31,003579.OF,1.1555
5,2017-09-29,003579.OF,1.1603
6,2017-10-31,003579.OF,1.2063
7,2017-11-30,003579.OF,1.2072
8,2017-12-29,003579.OF,1.217
9,2018-01-31,003579.OF,1.2978
10,2018-02-28,003579.OF,1.2321
11,2018-03-30,003579.OF,1.1903
12,2018-04-27,003579.OF,1.1594
13,2018-05-31,003579.OF,1.1777
14,2018-06-29,003579.OF,1.1175
15,2018-07-31,003579.OF,1.1327
16,2018-08-31,003579.OF,1.0689
17,2018-09-28,003579.OF,1.0996
18,2018-10-31,003579.OF,1.0182
19,2018-11-30,003579.OF,1.0162
20,2018-12-28,003579.OF,0.9767
21,2019-01-31,003579.OF,1.0328
22,2019-02-28,003579.OF,1.1579
23,2019-03-29,003579.OF,1.231
24,2019-04-30,003579.OF,1.2567
25,2019-05-31,003579.OF,1.1764
26,2019-06-28,003579.OF,1.2432
27,2019-07-31,003579.OF,1.2522
28,2019-08-30,003579.OF,1.2398
29,2019-09-30,003579.OF,1.2496
30,2019-10-31,003579.OF,1.2735
31,2019-11-29,003579.OF,1.2677
32,2019-12-31,003579.OF,1.3546
33,2020-01-23,003579.OF,1.3458
34,2020-02-28,003579.OF,1.3412
35,2020-03-31,003579.OF,1.2713
36,2020-04-30,003579.OF,1.3532
37,2020-05-29,003579.OF,1.3433
38,2020-06-30,003579.OF,1.4976
39,2020-07-31,003579.OF,1.7034
40,2020-08-31,003579.OF,1.7941
41,2020-09-30,003579.OF,1.7304
42,2020-10-30,003579.OF,1.7684
43,2020-11-30,003579.OF,1.8425
44,2020-12-31,003579.OF,1.9756
45,2021-01-29,003579.OF,2.0296
46,2021-02-26,003579.OF,2.022
47,2021-03-31,003579.OF,1.9445
48,2021-04-30,003579.OF,1.9853
49,2021-05-31,003579.OF,2.054
50,2021-06-30,003579.OF,2.0383
51,2021-07-30,003579.OF,1.873
52,2021-08-31,003579.OF,1.8842
53,2021-09-30,003579.OF,1.9329
54,2021-10-29,003579.OF,1.9319
55,2021-11-30,003579.OF,1.8772
56,2021-12-31,003579.OF,1.9068
57,2022-01-28,003579.OF,1.7609
58,2022-02-28,003579.OF,1.7861
59,2022-03-01,003579.OF,1.8015
