,time,thscode,netAssetValue
0,2017-04-28,000985.OF,1.122
1,2017-05-31,000985.OF,1.058
2,2017-06-30,000985.OF,1.138
3,2017-07-31,000985.OF,1.156
4,2017-08-31,000985.OF,1.173
5,2017-09-29,000985.OF,1.231
6,2017-10-31,000985.OF,1.272
7,2017-11-30,000985.OF,1.26
8,2017-12-29,000985.OF,1.29
9,2018-01-31,000985.OF,1.271
10,2018-02-28,000985.OF,1.241
11,2018-03-30,000985.OF,1.27
12,2018-04-27,000985.OF,1.143
13,2018-05-31,000985.OF,1.08
14,2018-06-29,000985.OF,0.966
15,2018-07-31,000985.OF,0.965
16,2018-08-31,000985.OF,0.915
17,2018-09-28,000985.OF,0.901
18,2018-10-31,000985.OF,0.813
19,2018-11-30,000985.OF,0.866
20,2018-12-28,000985.OF,0.852
21,2019-01-31,000985.OF,0.892
22,2019-02-28,000985.OF,1.065
23,2019-03-29,000985.OF,1.185
24,2019-04-30,000985.OF,1.202
25,2019-05-31,000985.OF,1.133
26,2019-06-28,000985.OF,1.135
27,2019-07-31,000985.OF,1.149
28,2019-08-30,000985.OF,1.201
29,2019-09-30,000985.OF,1.238
30,2019-10-31,000985.OF,1.244
31,2019-11-29,000985.OF,1.247
32,2019-12-31,000985.OF,1.347
33,2020-01-23,000985.OF,1.491
34,2020-02-28,000985.OF,1.597
35,2020-03-31,000985.OF,1.326
36,2020-04-30,000985.OF,1.448
37,2020-05-29,000985.OF,1.389
38,2020-06-30,000985.OF,1.572
39,2020-07-31,000985.OF,1.861
40,2020-08-31,000985.OF,1.823
41,2020-09-30,000985.OF,1.845
42,2020-10-30,000985.OF,1.911
43,2020-11-30,000985.OF,1.995
44,2020-12-31,000985.OF,2.129
45,2021-01-29,000985.OF,2.246
46,2021-02-26,000985.OF,2.283
47,2021-03-31,000985.OF,2.101
48,2021-04-30,000985.OF,2.195
49,2021-05-31,000985.OF,2.339
50,2021-06-30,000985.OF,2.519
51,2021-07-30,000985.OF,2.625
52,2021-08-31,000985.OF,2.866
53,2021-09-30,000985.OF,2.618
54,2021-10-29,000985.OF,2.768
55,2021-11-30,000985.OF,2.979
56,2021-12-31,000985.OF,2.914
57,2022-01-28,000985.OF,2.517
58,2022-02-28,000985.OF,2.504
59,2022-03-01,000985.OF,2.524
