,time,thscode,netAssetValue
0,2017-04-28,002903.OF,1.0542
1,2017-05-31,002903.OF,0.9956
2,2017-06-30,002903.OF,1.0453
3,2017-07-31,002903.OF,1.0715
4,2017-08-31,002903.OF,1.0991
5,2017-09-29,002903.OF,1.1199
6,2017-10-31,002903.OF,1.113
7,2017-11-30,002903.OF,1.0667
8,2017-12-29,002903.OF,1.065
9,2018-01-31,002903.OF,1.0527
10,2018-02-28,002903.OF,1.0256
11,2018-03-30,002903.OF,1.0373
12,2018-04-27,002903.OF,0.9983
13,2018-05-31,002903.OF,0.9838
14,2018-06-29,002903.OF,0.905
15,2018-07-31,002903.OF,0.9022
16,2018-08-31,002903.OF,0.8413
17,2018-09-28,002903.OF,0.8407
18,2018-10-31,002903.OF,0.7543
19,2018-11-30,002903.OF,0.7739
20,2018-12-28,002903.OF,0.7384
21,2019-01-31,002903.OF,0.7399
22,2019-02-28,002903.OF,0.8739
23,2019-03-29,002903.OF,0.9598
24,2019-04-30,002903.OF,0.9206
25,2019-05-31,002903.OF,0.8605
26,2019-06-28,002903.OF,0.8671
27,2019-07-31,002903.OF,0.8626
28,2019-08-30,002903.OF,0.8609
29,2019-09-30,002903.OF,0.868
30,2019-10-31,002903.OF,0.8638
31,2019-11-29,002903.OF,0.8596
32,2019-12-31,002903.OF,0.9179
33,2020-01-23,002903.OF,0.9354
34,2020-02-28,002903.OF,0.9477
35,2020-03-31,002903.OF,0.8824
36,2020-04-30,002903.OF,0.9351
37,2020-05-29,002903.OF,0.9448
38,2020-06-30,002903.OF,1.0246
39,2020-07-31,002903.OF,1.1495
40,2020-08-31,002903.OF,1.1655
41,2020-09-30,002903.OF,1.0871
42,2020-10-30,002903.OF,1.0744
43,2020-11-30,002903.OF,1.1103
44,2020-12-31,002903.OF,1.1188
45,2021-01-29,002903.OF,1.1145
46,2021-02-26,002903.OF,1.1194
47,2021-03-31,002903.OF,1.1035
48,2021-04-30,002903.OF,1.1445
49,2021-05-31,002903.OF,1.1887
50,2021-06-30,002903.OF,1.2098
51,2021-07-30,002903.OF,1.2078
52,2021-08-31,002903.OF,1.2889
53,2021-09-30,002903.OF,1.2639
54,2021-10-29,002903.OF,1.2514
55,2021-11-30,002903.OF,1.2912
56,2021-12-31,002903.OF,1.3065
57,2022-01-28,002903.OF,1.1745
58,2022-02-28,002903.OF,1.2198
59,2022-03-01,002903.OF,1.2232
