,time,thscode,netAssetValue
0,2017-04-28,481009.OF,0.9977
1,2017-05-31,481009.OF,1.0124
2,2017-06-30,481009.OF,1.0665
3,2017-07-31,481009.OF,1.0939
4,2017-08-31,481009.OF,1.1199
5,2017-09-29,481009.OF,1.1233
6,2017-10-31,481009.OF,1.1683
7,2017-11-30,481009.OF,1.166
8,2017-12-29,481009.OF,1.1707
9,2018-01-31,481009.OF,1.2263
10,2018-02-28,481009.OF,1.1601
11,2018-03-30,481009.OF,1.1234
12,2018-04-27,481009.OF,1.0327
13,2018-05-31,481009.OF,1.0464
14,2018-06-29,481009.OF,0.9784
15,2018-07-31,481009.OF,0.9865
16,2018-08-31,481009.OF,0.9409
17,2018-09-28,481009.OF,0.9704
18,2018-10-31,481009.OF,0.8946
19,2018-11-30,481009.OF,0.9007
20,2018-12-28,481009.OF,0.8581
21,2019-01-31,481009.OF,0.9083
22,2019-02-28,481009.OF,1.0324
23,2019-03-29,481009.OF,1.0852
24,2019-04-30,481009.OF,1.0639
25,2019-05-31,481009.OF,0.9935
26,2019-06-28,481009.OF,1.049
27,2019-07-31,481009.OF,1.0584
28,2019-08-30,481009.OF,1.0499
29,2019-09-30,481009.OF,1.0538
30,2019-10-31,481009.OF,1.0719
31,2019-11-29,481009.OF,1.0568
32,2019-12-31,481009.OF,1.1253
33,2020-01-23,481009.OF,1.0682
34,2020-02-28,481009.OF,1.0517
35,2020-03-31,481009.OF,0.9868
36,2020-04-30,481009.OF,1.0435
37,2020-05-29,481009.OF,1.034
38,2020-06-30,481009.OF,1.1143
39,2020-07-31,481009.OF,1.2224
40,2020-08-31,481009.OF,1.2524
41,2020-09-30,481009.OF,1.1979
42,2020-10-30,481009.OF,1.2265
43,2020-11-30,481009.OF,1.2925
44,2020-12-31,481009.OF,1.353
45,2021-01-29,481009.OF,1.2643
46,2021-02-26,481009.OF,1.2595
47,2021-03-31,481009.OF,1.196
48,2021-04-30,481009.OF,1.2151
49,2021-05-31,481009.OF,1.2629
50,2021-06-30,481009.OF,1.2453
51,2021-07-30,481009.OF,1.1593
52,2021-08-31,481009.OF,1.1612
53,2021-09-30,481009.OF,1.1749
54,2021-10-29,481009.OF,1.1848
55,2021-11-30,481009.OF,1.1684
56,2021-12-31,481009.OF,1.1943
57,2022-01-28,481009.OF,1.1084
58,2022-02-28,481009.OF,1.1122
59,2022-03-01,481009.OF,1.1208
