,time,thscode,netAssetValue
0,2017-04-28,519965.OF,1.209
1,2017-05-31,519965.OF,1.146
2,2017-06-30,519965.OF,1.211
3,2017-07-31,519965.OF,1.255
4,2017-08-31,519965.OF,1.278
5,2017-09-29,519965.OF,1.312
6,2017-10-31,519965.OF,1.274
7,2017-11-30,519965.OF,1.243
8,2017-12-29,519965.OF,1.247
9,2018-01-31,519965.OF,1.289
10,2018-02-28,519965.OF,1.238
11,2018-03-30,519965.OF,1.221
12,2018-04-27,519965.OF,1.179
13,2018-05-31,519965.OF,1.192
14,2018-06-29,519965.OF,1.107
15,2018-07-31,519965.OF,1.121
16,2018-08-31,519965.OF,1.035
17,2018-09-28,519965.OF,1.052
18,2018-10-31,519965.OF,0.964
19,2018-11-30,519965.OF,0.963
20,2018-12-28,519965.OF,0.925
21,2019-01-31,519965.OF,0.959
22,2019-02-28,519965.OF,1.064
23,2019-03-29,519965.OF,1.15
24,2019-04-30,519965.OF,1.151
25,2019-05-31,519965.OF,1.078
26,2019-06-28,519965.OF,1.123
27,2019-07-31,519965.OF,1.139
28,2019-08-30,519965.OF,1.122
29,2019-09-30,519965.OF,1.131
30,2019-10-31,519965.OF,1.17
31,2019-11-29,519965.OF,1.167
32,2019-12-31,519965.OF,1.257
33,2020-01-23,519965.OF,1.284
34,2020-02-28,519965.OF,1.296
35,2020-03-31,519965.OF,1.218
36,2020-04-30,519965.OF,1.314
37,2020-05-29,519965.OF,1.317
38,2020-06-30,519965.OF,1.469
39,2020-07-31,519965.OF,1.682
40,2020-08-31,519965.OF,1.737
41,2020-09-30,519965.OF,1.657
42,2020-10-30,519965.OF,1.655
43,2020-11-30,519965.OF,1.736
44,2020-12-31,519965.OF,1.906
45,2021-01-29,519965.OF,2.024
46,2021-02-26,519965.OF,1.958
47,2021-03-31,519965.OF,1.839
48,2021-04-30,519965.OF,1.9231
49,2021-05-31,519965.OF,2.04
50,2021-06-30,519965.OF,2.1583
51,2021-07-30,519965.OF,2.0719
52,2021-08-31,519965.OF,2.1199
53,2021-09-30,519965.OF,2.0494
54,2021-10-29,519965.OF,2.0213
55,2021-11-30,519965.OF,1.9734
56,2021-12-31,519965.OF,1.9953
57,2022-01-28,519965.OF,1.859
58,2022-02-28,519965.OF,1.9231
59,2022-03-01,519965.OF,1.9382
