,time,thscode,netAssetValue
0,2017-04-28,001975.OF,1.319
1,2017-05-31,001975.OF,1.285
2,2017-06-30,001975.OF,1.388
3,2017-07-31,001975.OF,1.434
4,2017-08-31,001975.OF,1.488
5,2017-09-29,001975.OF,1.535
6,2017-10-31,001975.OF,1.625
7,2017-11-30,001975.OF,1.575
8,2017-12-29,001975.OF,1.588
9,2018-01-31,001975.OF,1.546
10,2018-02-28,001975.OF,1.622
11,2018-03-30,001975.OF,1.667
12,2018-04-27,001975.OF,1.6
13,2018-05-31,001975.OF,1.632
14,2018-06-29,001975.OF,1.478
15,2018-07-31,001975.OF,1.492
16,2018-08-31,001975.OF,1.376
17,2018-09-28,001975.OF,1.353
18,2018-10-31,001975.OF,1.245
19,2018-11-30,001975.OF,1.297
20,2018-12-28,001975.OF,1.255
21,2019-01-31,001975.OF,1.238
22,2019-02-28,001975.OF,1.406
23,2019-03-29,001975.OF,1.524
24,2019-04-30,001975.OF,1.551
25,2019-05-31,001975.OF,1.477
26,2019-06-28,001975.OF,1.558
27,2019-07-31,001975.OF,1.603
28,2019-08-30,001975.OF,1.692
29,2019-09-30,001975.OF,1.762
30,2019-10-31,001975.OF,1.747
31,2019-11-29,001975.OF,1.828
32,2019-12-31,001975.OF,1.97
33,2020-01-23,001975.OF,2.131
34,2020-02-28,001975.OF,2.253
35,2020-03-31,001975.OF,2.043
36,2020-04-30,001975.OF,2.167
37,2020-05-29,001975.OF,2.248
38,2020-06-30,001975.OF,2.492
39,2020-07-31,001975.OF,2.695
40,2020-08-31,001975.OF,2.788
41,2020-09-30,001975.OF,2.789
42,2020-10-30,001975.OF,2.95
43,2020-11-30,001975.OF,3.075
44,2020-12-31,001975.OF,3.357
45,2021-01-29,001975.OF,3.276
46,2021-02-26,001975.OF,3.177
47,2021-03-31,001975.OF,2.935
48,2021-04-30,001975.OF,3.148
49,2021-05-31,001975.OF,3.454
50,2021-06-30,001975.OF,3.81
51,2021-07-30,001975.OF,4.133
52,2021-08-31,001975.OF,4.043
53,2021-09-30,001975.OF,3.729
54,2021-10-29,001975.OF,3.986
55,2021-11-30,001975.OF,4.338
56,2021-12-31,001975.OF,4.235
57,2022-01-28,001975.OF,3.753
58,2022-02-28,001975.OF,3.785
59,2022-03-01,001975.OF,3.769
