,time,thscode,netAssetValue
0,2017-04-28,217019.OF,1.382
1,2017-05-31,217019.OF,1.356
2,2017-06-30,217019.OF,1.466
3,2017-07-31,217019.OF,1.454
4,2017-08-31,217019.OF,1.526
5,2017-09-29,217019.OF,1.561
6,2017-10-31,217019.OF,1.624
7,2017-11-30,217019.OF,1.556
8,2017-12-29,217019.OF,1.576
9,2018-01-31,217019.OF,1.499
10,2018-02-28,217019.OF,1.549
11,2018-03-30,217019.OF,1.558
12,2018-04-27,217019.OF,1.425
13,2018-05-31,217019.OF,1.425
14,2018-06-29,217019.OF,1.285
15,2018-07-31,217019.OF,1.2737
16,2018-08-31,217019.OF,1.1858
17,2018-09-28,217019.OF,1.113
18,2018-10-31,217019.OF,0.9768
19,2018-11-30,217019.OF,1.0101
20,2018-12-28,217019.OF,0.9527
21,2019-01-31,217019.OF,0.9819
22,2019-02-28,217019.OF,1.2648
23,2019-03-29,217019.OF,1.3453
24,2019-04-30,217019.OF,1.2729
25,2019-05-31,217019.OF,1.1467
26,2019-06-28,217019.OF,1.2059
27,2019-07-31,217019.OF,1.2571
28,2019-08-30,217019.OF,1.2815
29,2019-09-30,217019.OF,1.3586
30,2019-10-31,217019.OF,1.3768
31,2019-11-29,217019.OF,1.3873
32,2019-12-31,217019.OF,1.5048
33,2020-01-23,217019.OF,1.6427
34,2020-02-28,217019.OF,1.749
35,2020-03-31,217019.OF,1.4619
36,2020-04-30,217019.OF,1.6118
37,2020-05-29,217019.OF,1.5572
38,2020-06-30,217019.OF,1.8623
39,2020-07-31,217019.OF,2.0226
40,2020-08-31,217019.OF,2.0271
41,2020-09-30,217019.OF,1.9218
42,2020-10-30,217019.OF,1.938
43,2020-11-30,217019.OF,1.974
44,2020-12-31,217019.OF,2.061
45,2021-01-29,217019.OF,2.1507
46,2021-02-26,217019.OF,2.0543
47,2021-03-31,217019.OF,1.9391
48,2021-04-30,217019.OF,2.0563
49,2021-05-31,217019.OF,2.1338
50,2021-06-30,217019.OF,2.2374
51,2021-07-30,217019.OF,2.1806
52,2021-08-31,217019.OF,2.0968
53,2021-09-30,217019.OF,2.0542
54,2021-10-29,217019.OF,2.0925
55,2021-11-30,217019.OF,2.2018
56,2021-12-31,217019.OF,2.2533
57,2022-01-28,217019.OF,2.0173
58,2022-02-28,217019.OF,2.0065
59,2022-03-01,217019.OF,2.0028
