,time,thscode,netAssetValue
0,2017-04-28,002979.OF,0.8932
1,2017-05-31,002979.OF,0.9317
2,2017-06-30,002979.OF,0.9671
3,2017-07-31,002979.OF,1.0114
4,2017-08-31,002979.OF,1.0414
5,2017-09-29,002979.OF,1.0285
6,2017-10-31,002979.OF,1.0465
7,2017-11-30,002979.OF,1.0706
8,2017-12-29,002979.OF,1.0471
9,2018-01-31,002979.OF,1.1442
10,2018-02-28,002979.OF,1.0417
11,2018-03-30,002979.OF,0.9957
12,2018-04-27,002979.OF,0.9668
13,2018-05-31,002979.OF,0.9392
14,2018-06-29,002979.OF,0.8759
15,2018-07-31,002979.OF,0.9054
16,2018-08-31,002979.OF,0.8896
17,2018-09-28,002979.OF,0.9259
18,2018-10-31,002979.OF,0.9124
19,2018-11-30,002979.OF,0.908
20,2018-12-28,002979.OF,0.8531
21,2019-01-31,002979.OF,0.9165
22,2019-02-28,002979.OF,1.0369
23,2019-03-29,002979.OF,1.0809
24,2019-04-30,002979.OF,1.0879
25,2019-05-31,002979.OF,1.0159
26,2019-06-28,002979.OF,1.0727
27,2019-07-31,002979.OF,1.0873
28,2019-08-30,002979.OF,1.0448
29,2019-09-30,002979.OF,1.0649
30,2019-10-31,002979.OF,1.0859
31,2019-11-29,002979.OF,1.0679
32,2019-12-31,002979.OF,1.1457
33,2020-01-23,002979.OF,1.0929
34,2020-02-28,002979.OF,1.0477
35,2020-03-31,002979.OF,0.9824
36,2020-04-30,002979.OF,1.0203
37,2020-05-29,002979.OF,0.9909
38,2020-06-30,002979.OF,1.0317
39,2020-07-31,002979.OF,1.125
40,2020-08-31,002979.OF,1.1638
41,2020-09-30,002979.OF,1.1249
42,2020-10-30,002979.OF,1.1189
43,2020-11-30,002979.OF,1.2002
44,2020-12-31,002979.OF,1.1676
45,2021-01-29,002979.OF,1.1513
46,2021-02-26,002979.OF,1.1765
47,2021-03-31,002979.OF,1.1494
48,2021-04-30,002979.OF,1.1244
49,2021-05-31,002979.OF,1.1835
50,2021-06-30,002979.OF,1.1226
51,2021-07-30,002979.OF,1.0125
52,2021-08-31,002979.OF,1.0568
53,2021-09-30,002979.OF,1.0753
54,2021-10-29,002979.OF,1.0675
55,2021-11-30,002979.OF,1.047
56,2021-12-31,002979.OF,1.0819
57,2022-01-28,002979.OF,1.0607
58,2022-02-28,002979.OF,1.0504
59,2022-03-01,002979.OF,1.0599
