,time,thscode,netAssetValue
0,2017-04-28,519706.OF,1.458
1,2017-05-31,519706.OF,1.454
2,2017-06-30,519706.OF,1.575
3,2017-07-31,519706.OF,1.584
4,2017-08-31,519706.OF,1.599
5,2017-09-29,519706.OF,1.632
6,2017-10-31,519706.OF,1.749
7,2017-11-30,519706.OF,1.718
8,2017-12-29,519706.OF,1.774
9,2018-01-31,519706.OF,1.9
10,2018-02-28,519706.OF,1.781
11,2018-03-30,519706.OF,1.71
12,2018-04-27,519706.OF,1.633
13,2018-05-31,519706.OF,1.678
14,2018-06-29,519706.OF,1.572
15,2018-07-31,519706.OF,1.544
16,2018-08-31,519706.OF,1.43
17,2018-09-28,519706.OF,1.442
18,2018-10-31,519706.OF,1.307
19,2018-11-30,519706.OF,1.338
20,2018-12-28,519706.OF,1.286
21,2019-01-31,519706.OF,1.38
22,2019-02-28,519706.OF,1.577
23,2019-03-29,519706.OF,1.728
24,2019-04-30,519706.OF,1.757
25,2019-05-31,519706.OF,1.659
26,2019-06-28,519706.OF,1.726
27,2019-07-31,519706.OF,1.756
28,2019-08-30,519706.OF,1.75
29,2019-09-30,519706.OF,1.739
30,2019-10-31,519706.OF,1.769
31,2019-11-29,519706.OF,1.761
32,2019-12-31,519706.OF,1.922
33,2020-01-23,519706.OF,1.869
34,2020-02-28,519706.OF,1.829
35,2020-03-31,519706.OF,1.669
36,2020-04-30,519706.OF,1.754
37,2020-05-29,519706.OF,1.766
38,2020-06-30,519706.OF,1.88
39,2020-07-31,519706.OF,2.088
40,2020-08-31,519706.OF,2.143
41,2020-09-30,519706.OF,2.041
42,2020-10-30,519706.OF,2.093
43,2020-11-30,519706.OF,2.272
44,2020-12-31,519706.OF,2.3
45,2021-01-29,519706.OF,2.323
46,2021-02-26,519706.OF,2.392
47,2021-03-31,519706.OF,2.325
48,2021-04-30,519706.OF,2.327
49,2021-05-31,519706.OF,2.325
50,2021-06-30,519706.OF,2.22
51,2021-07-30,519706.OF,2.06
52,2021-08-31,519706.OF,2.126
53,2021-09-30,519706.OF,2.114
54,2021-10-29,519706.OF,2.051
55,2021-11-30,519706.OF,2.043
56,2021-12-31,519706.OF,2.14
57,2022-01-28,519706.OF,2.043
58,2022-02-28,519706.OF,2.023
59,2022-03-01,519706.OF,2.042
