,time,thscode,netAssetValue
0,2017-04-28,002385.OF,1.2172
1,2017-05-31,002385.OF,1.2295
2,2017-06-30,002385.OF,1.3063
3,2017-07-31,002385.OF,1.3499
4,2017-08-31,002385.OF,1.376
5,2017-09-29,002385.OF,1.3889
6,2017-10-31,002385.OF,1.443
7,2017-11-30,002385.OF,1.4563
8,2017-12-29,002385.OF,1.4717
9,2018-01-31,002385.OF,1.5711
10,2018-02-28,002385.OF,1.4884
11,2018-03-30,002385.OF,1.4213
12,2018-04-27,002385.OF,1.3724
13,2018-05-31,002385.OF,1.3801
14,2018-06-29,002385.OF,1.3211
15,2018-07-31,002385.OF,1.3344
16,2018-08-31,002385.OF,1.272
17,2018-09-28,002385.OF,1.3013
18,2018-10-31,002385.OF,1.2048
19,2018-11-30,002385.OF,1.1955
20,2018-12-28,002385.OF,1.15
21,2019-01-31,002385.OF,1.2186
22,2019-02-28,002385.OF,1.3512
23,2019-03-29,002385.OF,1.4255
24,2019-04-30,002385.OF,1.4447
25,2019-05-31,002385.OF,1.3506
26,2019-06-28,002385.OF,1.4283
27,2019-07-31,002385.OF,1.4485
28,2019-08-30,002385.OF,1.4371
29,2019-09-30,002385.OF,1.4399
30,2019-10-31,002385.OF,1.4667
31,2019-11-29,002385.OF,1.4485
32,2019-12-31,002385.OF,1.5411
33,2020-01-23,002385.OF,1.5056
34,2020-02-28,002385.OF,1.4827
35,2020-03-31,002385.OF,1.394
36,2020-04-30,002385.OF,1.4754
37,2020-05-29,002385.OF,1.4568
38,2020-06-30,002385.OF,1.5745
39,2020-07-31,002385.OF,1.7786
40,2020-08-31,002385.OF,1.8298
41,2020-09-30,002385.OF,1.7522
42,2020-10-30,002385.OF,1.7873
43,2020-11-30,002385.OF,1.8745
44,2020-12-31,002385.OF,1.9729
45,2021-01-29,002385.OF,2.0288
46,2021-02-26,002385.OF,2.0189
47,2021-03-31,002385.OF,1.9158
48,2021-04-30,002385.OF,1.948
49,2021-05-31,002385.OF,2.0026
50,2021-06-30,002385.OF,1.9862
51,2021-07-30,002385.OF,1.8431
52,2021-08-31,002385.OF,1.8411
53,2021-09-30,002385.OF,1.8513
54,2021-10-29,002385.OF,1.8516
55,2021-11-30,002385.OF,1.8121
56,2021-12-31,002385.OF,1.8335
57,2022-01-28,002385.OF,1.7057
58,2022-02-28,002385.OF,1.7324
59,2022-03-01,002385.OF,1.7448
