,time,thscode,netAssetValue
0,2017-04-28,159922.OF,6.3115
1,2017-05-31,159922.OF,5.9333
2,2017-06-30,159922.OF,6.272
3,2017-07-31,159922.OF,6.4462
4,2017-08-31,159922.OF,6.6275
5,2017-09-29,159922.OF,6.7712
6,2017-10-31,159922.OF,6.7299
7,2017-11-30,159922.OF,6.4366
8,2017-12-29,159922.OF,6.4241
9,2018-01-31,159922.OF,6.3551
10,2018-02-28,159922.OF,6.187
11,2018-03-30,159922.OF,6.2797
12,2018-04-27,159922.OF,6.0235
13,2018-05-31,159922.OF,5.9318
14,2018-06-29,159922.OF,5.3952
15,2018-07-31,159922.OF,5.382
16,2018-08-31,159922.OF,5.0028
17,2018-09-28,159922.OF,4.9951
18,2018-10-31,159922.OF,4.4526
19,2018-11-30,159922.OF,4.5772
20,2018-12-28,159922.OF,4.3533
21,2019-01-31,159922.OF,4.3625
22,2019-02-28,159922.OF,5.2477
23,2019-03-29,159922.OF,5.7903
24,2019-04-30,159922.OF,5.5422
25,2019-05-31,159922.OF,5.1453
26,2019-06-28,159922.OF,5.1919
27,2019-07-31,159922.OF,5.1594
28,2019-08-30,159922.OF,5.1486
29,2019-09-30,159922.OF,5.2118
30,2019-10-31,159922.OF,5.1896
31,2019-11-29,159922.OF,5.1717
32,2019-12-31,159922.OF,5.5721
33,2020-01-23,159922.OF,5.6888
34,2020-02-28,159922.OF,5.7744
35,2020-03-31,159922.OF,5.3398
36,2020-04-30,159922.OF,5.6789
37,2020-05-29,159922.OF,5.7517
38,2020-06-30,159922.OF,6.2874
39,2020-07-31,159922.OF,7.1437
40,2020-08-31,159922.OF,7.261
41,2020-09-30,159922.OF,6.757
42,2020-10-30,159922.OF,6.6771
43,2020-11-30,159922.OF,6.9133
44,2020-12-31,159922.OF,6.9665
45,2021-01-29,159922.OF,6.9498
46,2021-02-26,159922.OF,6.9748
47,2021-03-31,159922.OF,6.8659
48,2021-04-30,159922.OF,7.1364
49,2021-05-31,159922.OF,7.4307
50,2021-06-30,159922.OF,7.5544
51,2021-07-30,159922.OF,7.5552
52,2021-08-31,159922.OF,8.1125
53,2021-09-30,159922.OF,7.9386
54,2021-10-29,159922.OF,7.8506
55,2021-11-30,159922.OF,8.1152
56,2021-12-31,159922.OF,8.2179
57,2022-01-28,159922.OF,7.353
58,2022-02-28,159922.OF,6.8543
59,2022-03-01,159922.OF,6.8748
