,time,thscode,netAssetValue
0,2017-04-28,160807.OF,1.138
1,2017-05-31,160807.OF,1.155
2,2017-06-30,160807.OF,1.214
3,2017-07-31,160807.OF,1.243
4,2017-08-31,160807.OF,1.273
5,2017-09-29,160807.OF,1.276
6,2017-10-31,160807.OF,1.32
7,2017-11-30,160807.OF,1.314
8,2017-12-29,160807.OF,1.316
9,2018-01-31,160807.OF,1.391
10,2018-02-28,160807.OF,1.313
11,2018-03-30,160807.OF,1.271
12,2018-04-27,160807.OF,1.221
13,2018-05-31,160807.OF,1.237
14,2018-06-29,160807.OF,1.159
15,2018-07-31,160807.OF,1.174
16,2018-08-31,160807.OF,1.119
17,2018-09-28,160807.OF,1.138
18,2018-10-31,160807.OF,1.065
19,2018-11-30,160807.OF,1.068
20,2018-12-28,160807.OF,1.02
21,2019-01-31,160807.OF,1.077
22,2019-02-28,160807.OF,1.222
23,2019-03-29,160807.OF,1.281
24,2019-04-30,160807.OF,1.288
25,2019-05-31,160807.OF,1.206
26,2019-06-28,160807.OF,1.275
27,2019-07-31,160807.OF,1.289
28,2019-08-30,160807.OF,1.288
29,2019-09-30,160807.OF,1.298
30,2019-10-31,160807.OF,1.325
31,2019-11-29,160807.OF,1.32
32,2019-12-31,160807.OF,1.413
33,2020-01-23,160807.OF,1.31
34,2020-02-28,160807.OF,1.311
35,2020-03-31,160807.OF,1.238
36,2020-04-30,160807.OF,1.312
37,2020-05-29,160807.OF,1.31
38,2020-06-30,160807.OF,1.355
39,2020-07-31,160807.OF,1.577
40,2020-08-31,160807.OF,1.636
41,2020-09-30,160807.OF,1.58
42,2020-10-30,160807.OF,1.618
43,2020-11-30,160807.OF,1.715
44,2020-12-31,160807.OF,1.666
45,2021-01-29,160807.OF,1.709
46,2021-02-26,160807.OF,1.707
47,2021-03-31,160807.OF,1.625
48,2021-04-30,160807.OF,1.663
49,2021-05-31,160807.OF,1.735
50,2021-06-30,160807.OF,1.731
51,2021-07-30,160807.OF,1.639
52,2021-08-31,160807.OF,1.661
53,2021-09-30,160807.OF,1.682
54,2021-10-29,160807.OF,1.689
55,2021-11-30,160807.OF,1.678
56,2021-12-31,160807.OF,1.724
57,2022-01-28,160807.OF,1.596
58,2022-02-28,160807.OF,1.606
59,2022-03-01,160807.OF,1.618
