,time,thscode,netAssetValue
0,2017-04-28,001781.OF,1.059
1,2017-05-31,001781.OF,1.033
2,2017-06-30,001781.OF,1.092
3,2017-07-31,001781.OF,1.153
4,2017-08-31,001781.OF,1.183
5,2017-09-29,001781.OF,1.217
6,2017-10-31,001781.OF,1.241
7,2017-11-30,001781.OF,1.174
8,2017-12-29,001781.OF,1.229
9,2018-01-31,001781.OF,1.265
10,2018-02-28,001781.OF,1.187
11,2018-03-30,001781.OF,1.157
12,2018-04-27,001781.OF,1.12
13,2018-05-31,001781.OF,1.117
14,2018-06-29,001781.OF,1.044
15,2018-07-31,001781.OF,1.012
16,2018-08-31,001781.OF,0.959
17,2018-09-28,001781.OF,1.001
18,2018-10-31,001781.OF,0.922
19,2018-11-30,001781.OF,0.889
20,2018-12-28,001781.OF,0.841
21,2019-01-31,001781.OF,0.865
22,2019-02-28,001781.OF,1.019
23,2019-03-29,001781.OF,1.087
24,2019-04-30,001781.OF,1.052
25,2019-05-31,001781.OF,1.01
26,2019-06-28,001781.OF,1.059
27,2019-07-31,001781.OF,1.091
28,2019-08-30,001781.OF,1.137
29,2019-09-30,001781.OF,1.096
30,2019-10-31,001781.OF,1.172
31,2019-11-29,001781.OF,1.154
32,2019-12-31,001781.OF,1.235
33,2020-01-23,001781.OF,1.286
34,2020-02-28,001781.OF,1.345
35,2020-03-31,001781.OF,1.27
36,2020-04-30,001781.OF,1.36
37,2020-05-29,001781.OF,1.441
38,2020-06-30,001781.OF,1.644
39,2020-07-31,001781.OF,1.782
40,2020-08-31,001781.OF,1.76
41,2020-09-30,001781.OF,1.677
42,2020-10-30,001781.OF,1.802
43,2020-11-30,001781.OF,1.781
44,2020-12-31,001781.OF,2.127
45,2021-01-29,001781.OF,2.261
46,2021-02-26,001781.OF,2.153
47,2021-03-31,001781.OF,2.117
48,2021-04-30,001781.OF,2.211
49,2021-05-31,001781.OF,2.221
50,2021-06-30,001781.OF,2.189
51,2021-07-30,001781.OF,2.143
52,2021-08-31,001781.OF,2.152
53,2021-09-30,001781.OF,2.044
54,2021-10-29,001781.OF,2.135
55,2021-11-30,001781.OF,2.1
56,2021-12-31,001781.OF,2.042
57,2022-01-28,001781.OF,1.957
58,2022-02-28,001781.OF,1.907
59,2022-03-01,001781.OF,1.925
