,time,thscode,netAssetValue
0,2017-04-28,160620.OF,1.138
1,2017-05-31,160620.OF,1.084
2,2017-06-30,160620.OF,1.166
3,2017-07-31,160620.OF,1.371
4,2017-08-31,160620.OF,1.415
5,2017-09-29,160620.OF,1.4
6,2017-10-31,160620.OF,1.334
7,2017-11-30,160620.OF,1.301
8,2017-12-29,160620.OF,1.317
9,2018-01-31,160620.OF,1.327
10,2018-02-28,160620.OF,1.249
11,2018-03-30,160620.OF,1.194
12,2018-04-27,160620.OF,1.143
13,2018-05-31,160620.OF,1.139
14,2018-06-29,160620.OF,1.067
15,2018-07-31,160620.OF,1.059
16,2018-08-31,160620.OF,0.999
17,2018-09-28,160620.OF,1.038
18,2018-10-31,160620.OF,0.956
19,2018-11-30,160620.OF,0.918
20,2018-12-28,160620.OF,0.869
21,2019-01-31,160620.OF,0.862
22,2019-02-28,160620.OF,1.008
23,2019-03-29,160620.OF,1.053
24,2019-04-30,160620.OF,1.049
25,2019-05-31,160620.OF,1.013
26,2019-06-28,160620.OF,1.013
27,2019-07-31,160620.OF,1.011
28,2019-08-30,160620.OF,0.998
29,2019-09-30,160620.OF,1.003
30,2019-10-31,160620.OF,0.984
31,2019-11-29,160620.OF,1.015
32,2019-12-31,160620.OF,1.115
33,2020-01-23,160620.OF,1.059
34,2020-02-28,160620.OF,1.015
35,2020-03-31,160620.OF,0.924
36,2020-04-30,160620.OF,0.938
37,2020-05-29,160620.OF,0.95
38,2020-06-30,160620.OF,0.985
39,2020-07-31,160620.OF,1.166
40,2020-08-31,160620.OF,1.165
41,2020-09-30,160620.OF,1.085
42,2020-10-30,160620.OF,1.08
43,2020-11-30,160620.OF,1.27
44,2020-12-31,160620.OF,1.268
45,2021-01-29,160620.OF,1.256
46,2021-02-26,160620.OF,1.375
47,2021-03-31,160620.OF,1.29
48,2021-04-30,160620.OF,1.36
49,2021-05-31,160620.OF,1.463
50,2021-06-30,160620.OF,1.456
51,2021-07-30,160620.OF,1.672
52,2021-08-31,160620.OF,2.018
53,2021-09-30,160620.OF,1.879
54,2021-10-29,160620.OF,1.774
55,2021-11-30,160620.OF,1.796
56,2021-12-31,160620.OF,1.773
57,2022-01-28,160620.OF,1.656
58,2022-02-28,160620.OF,1.89
59,2022-03-01,160620.OF,1.881
