,time,thscode,netAssetValue
0,2017-04-28,001974.OF,1.192
1,2017-05-31,001974.OF,1.175
2,2017-06-30,001974.OF,1.255
3,2017-07-31,001974.OF,1.331
4,2017-08-31,001974.OF,1.351
5,2017-09-29,001974.OF,1.365
6,2017-10-31,001974.OF,1.425
7,2017-11-30,001974.OF,1.425
8,2017-12-29,001974.OF,1.449
9,2018-01-31,001974.OF,1.541
10,2018-02-28,001974.OF,1.484
11,2018-03-30,001974.OF,1.427
12,2018-04-27,001974.OF,1.398
13,2018-05-31,001974.OF,1.42
14,2018-06-29,001974.OF,1.352
15,2018-07-31,001974.OF,1.375
16,2018-08-31,001974.OF,1.292
17,2018-09-28,001974.OF,1.325
18,2018-10-31,001974.OF,1.221
19,2018-11-30,001974.OF,1.211
20,2018-12-28,001974.OF,1.162
21,2019-01-31,001974.OF,1.217
22,2019-02-28,001974.OF,1.36
23,2019-03-29,001974.OF,1.446
24,2019-04-30,001974.OF,1.469
25,2019-05-31,001974.OF,1.362
26,2019-06-28,001974.OF,1.439
27,2019-07-31,001974.OF,1.479
28,2019-08-30,001974.OF,1.489
29,2019-09-30,001974.OF,1.496
30,2019-10-31,001974.OF,1.52
31,2019-11-29,001974.OF,1.498
32,2019-12-31,001974.OF,1.586
33,2020-01-23,001974.OF,1.586
34,2020-02-28,001974.OF,1.597
35,2020-03-31,001974.OF,1.493
36,2020-04-30,001974.OF,1.597
37,2020-05-29,001974.OF,1.591
38,2020-06-30,001974.OF,1.784
39,2020-07-31,001974.OF,2.096
40,2020-08-31,001974.OF,2.18
41,2020-09-30,001974.OF,2.081
42,2020-10-30,001974.OF,2.074
43,2020-11-30,001974.OF,2.149
44,2020-12-31,001974.OF,2.309
45,2021-01-29,001974.OF,2.419
46,2021-02-26,001974.OF,2.398
47,2021-03-31,001974.OF,2.357
48,2021-04-30,001974.OF,2.433
49,2021-05-31,001974.OF,2.539
50,2021-06-30,001974.OF,2.577
51,2021-07-30,001974.OF,2.431
52,2021-08-31,001974.OF,2.495
53,2021-09-30,001974.OF,2.472
54,2021-10-29,001974.OF,2.473
55,2021-11-30,001974.OF,2.403
56,2021-12-31,001974.OF,2.414
57,2022-01-28,001974.OF,2.231
58,2022-02-28,001974.OF,2.278
59,2022-03-01,001974.OF,2.293
