,time,thscode,netAssetValue
0,2017-04-28,001040.OF,0.963
1,2017-05-31,001040.OF,0.926
2,2017-06-30,001040.OF,0.976
3,2017-07-31,001040.OF,0.971
4,2017-08-31,001040.OF,0.973
5,2017-09-29,001040.OF,0.989
6,2017-10-31,001040.OF,1.058
7,2017-11-30,001040.OF,1.047
8,2017-12-29,001040.OF,1.092
9,2018-01-31,001040.OF,1.177
10,2018-02-28,001040.OF,1.091
11,2018-03-30,001040.OF,1.07
12,2018-04-27,001040.OF,1.065
13,2018-05-31,001040.OF,1.115
14,2018-06-29,001040.OF,1.069
15,2018-07-31,001040.OF,1.038
16,2018-08-31,001040.OF,0.94
17,2018-09-28,001040.OF,0.937
18,2018-10-31,001040.OF,0.827
19,2018-11-30,001040.OF,0.855
20,2018-12-28,001040.OF,0.833
21,2019-01-31,001040.OF,0.904
22,2019-02-28,001040.OF,1.004
23,2019-03-29,001040.OF,1.121
24,2019-04-30,001040.OF,1.105
25,2019-05-31,001040.OF,1.059
26,2019-06-28,001040.OF,1.127
27,2019-07-31,001040.OF,1.174
28,2019-08-30,001040.OF,1.144
29,2019-09-30,001040.OF,1.177
30,2019-10-31,001040.OF,1.184
31,2019-11-29,001040.OF,1.208
32,2019-12-31,001040.OF,1.334
33,2020-01-23,001040.OF,1.323
34,2020-02-28,001040.OF,1.385
35,2020-03-31,001040.OF,1.313
36,2020-04-30,001040.OF,1.459
37,2020-05-29,001040.OF,1.596
38,2020-06-30,001040.OF,1.856
39,2020-07-31,001040.OF,2.136
40,2020-08-31,001040.OF,2.325
41,2020-09-30,001040.OF,2.17
42,2020-10-30,001040.OF,2.196
43,2020-11-30,001040.OF,2.11
44,2020-12-31,001040.OF,2.269
45,2021-01-29,001040.OF,2.4112
46,2021-02-26,001040.OF,2.2993
47,2021-03-31,001040.OF,2.2804
48,2021-04-30,001040.OF,2.3886
49,2021-05-31,001040.OF,2.4069
50,2021-06-30,001040.OF,2.4408
51,2021-07-30,001040.OF,2.3183
52,2021-08-31,001040.OF,2.4171
53,2021-09-30,001040.OF,2.3617
54,2021-10-29,001040.OF,2.2806
55,2021-11-30,001040.OF,2.3938
56,2021-12-31,001040.OF,2.2934
57,2022-01-28,001040.OF,1.9592
58,2022-02-28,001040.OF,1.9813
59,2022-03-01,001040.OF,1.9759
