,time,thscode,netAssetValue
0,2017-04-28,000418.OF,1.601
1,2017-05-31,000418.OF,1.505
2,2017-06-30,000418.OF,1.618
3,2017-07-31,000418.OF,1.658
4,2017-08-31,000418.OF,1.665
5,2017-09-29,000418.OF,1.717
6,2017-10-31,000418.OF,1.822
7,2017-11-30,000418.OF,1.744
8,2017-12-29,000418.OF,1.785
9,2018-01-31,000418.OF,1.778
10,2018-02-28,000418.OF,1.769
11,2018-03-30,000418.OF,1.77
12,2018-04-27,000418.OF,1.719
13,2018-05-31,000418.OF,1.789
14,2018-06-29,000418.OF,1.702
15,2018-07-31,000418.OF,1.706
16,2018-08-31,000418.OF,1.631
17,2018-09-28,000418.OF,1.539
18,2018-10-31,000418.OF,1.393
19,2018-11-30,000418.OF,1.402
20,2018-12-28,000418.OF,1.369
21,2019-01-31,000418.OF,1.409
22,2019-02-28,000418.OF,1.632
23,2019-03-29,000418.OF,1.783
24,2019-04-30,000418.OF,1.85
25,2019-05-31,000418.OF,1.766
26,2019-06-28,000418.OF,1.816
27,2019-07-31,000418.OF,1.895
28,2019-08-30,000418.OF,1.978
29,2019-09-30,000418.OF,2.026
30,2019-10-31,000418.OF,2.159
31,2019-11-29,000418.OF,2.171
32,2019-12-31,000418.OF,2.304
33,2020-01-23,000418.OF,2.538
34,2020-02-28,000418.OF,2.848
35,2020-03-31,000418.OF,2.562
36,2020-04-30,000418.OF,2.758
37,2020-05-29,000418.OF,2.735
38,2020-06-30,000418.OF,3.189
39,2020-07-31,000418.OF,3.608
40,2020-08-31,000418.OF,3.646
41,2020-09-30,000418.OF,3.494
42,2020-10-30,000418.OF,3.539
43,2020-11-30,000418.OF,3.699
44,2020-12-31,000418.OF,4.044
45,2021-01-29,000418.OF,4.258
46,2021-02-26,000418.OF,4.044
47,2021-03-31,000418.OF,3.769
48,2021-04-30,000418.OF,3.92
49,2021-05-31,000418.OF,4.208
50,2021-06-30,000418.OF,4.302
51,2021-07-30,000418.OF,4.349
52,2021-08-31,000418.OF,4.693
53,2021-09-30,000418.OF,4.496
54,2021-10-29,000418.OF,4.611
55,2021-11-30,000418.OF,4.711
56,2021-12-31,000418.OF,4.717
57,2022-01-28,000418.OF,4.312
58,2022-02-28,000418.OF,4.298
59,2022-03-01,000418.OF,4.324
