,time,thscode,netAssetValue
0,2017-04-28,510630.OF,1.7183
1,2017-05-31,510630.OF,1.7116
2,2017-06-30,510630.OF,1.8482
3,2017-07-31,510630.OF,1.9004
4,2017-08-31,510630.OF,1.9646
5,2017-09-29,510630.OF,2.1255
6,2017-10-31,510630.OF,2.2934
7,2017-11-30,510630.OF,2.1935
8,2017-12-29,510630.OF,2.3643
9,2018-01-31,510630.OF,2.4763
10,2018-02-28,510630.OF,2.3097
11,2018-03-30,510630.OF,2.2545
12,2018-04-27,510630.OF,2.2183
13,2018-05-31,510630.OF,2.555
14,2018-06-29,510630.OF,2.3444
15,2018-07-31,510630.OF,2.3159
16,2018-08-31,510630.OF,2.1
17,2018-09-28,510630.OF,2.2356
18,2018-10-31,510630.OF,1.8221
19,2018-11-30,510630.OF,1.912
20,2018-12-28,510630.OF,1.9552
21,2019-01-31,510630.OF,2.0957
22,2019-02-28,510630.OF,2.3301
23,2019-03-29,510630.OF,2.5662
24,2019-04-30,510630.OF,2.7238
25,2019-05-31,510630.OF,2.706
26,2019-06-28,510630.OF,2.9075
27,2019-07-31,510630.OF,2.8344
28,2019-08-30,510630.OF,2.9905
29,2019-09-30,510630.OF,2.9147
30,2019-10-31,510630.OF,2.9521
31,2019-11-29,510630.OF,2.9285
32,2019-12-31,510630.OF,3.003
33,2020-01-23,510630.OF,2.9094
34,2020-02-28,510630.OF,2.9039
35,2020-03-31,510630.OF,3.1335
36,2020-04-30,510630.OF,3.3188
37,2020-05-29,510630.OF,3.6032
38,2020-06-30,510630.OF,4.0225
39,2020-07-31,510630.OF,4.7769
40,2020-08-31,510630.OF,5.2654
41,2020-09-30,510630.OF,4.8225
42,2020-10-30,510630.OF,4.9358
43,2020-11-30,510630.OF,4.9354
44,2020-12-31,510630.OF,5.8596
45,2021-01-29,510630.OF,6.0371
46,2021-02-26,510630.OF,5.6888
47,2021-03-31,510630.OF,5.3224
48,2021-04-30,510630.OF,1.4296
49,2021-05-31,510630.OF,1.5414
50,2021-06-30,510630.OF,1.4744
51,2021-07-30,510630.OF,1.2504
52,2021-08-31,510630.OF,1.1994
53,2021-09-30,510630.OF,1.3251
54,2021-10-29,510630.OF,1.4042
55,2021-11-30,510630.OF,1.3895
56,2021-12-31,510630.OF,1.4113
57,2022-01-28,510630.OF,1.261
58,2022-02-28,510630.OF,1.2787
59,2022-03-01,510630.OF,1.3061
