,time,thscode,netAssetValue
0,2017-04-28,000780.OF,1.238
1,2017-05-31,000780.OF,1.17
2,2017-06-30,000780.OF,1.203
3,2017-07-31,000780.OF,1.112
4,2017-08-31,000780.OF,1.107
5,2017-09-29,000780.OF,1.124
6,2017-10-31,000780.OF,1.202
7,2017-11-30,000780.OF,1.172
8,2017-12-29,000780.OF,1.209
9,2018-01-31,000780.OF,1.217
10,2018-02-28,000780.OF,1.174
11,2018-03-30,000780.OF,1.284
12,2018-04-27,000780.OF,1.332
13,2018-05-31,000780.OF,1.385
14,2018-06-29,000780.OF,1.321
15,2018-07-31,000780.OF,1.243
16,2018-08-31,000780.OF,1.179
17,2018-09-28,000780.OF,1.169
18,2018-10-31,000780.OF,1.034
19,2018-11-30,000780.OF,1.036
20,2018-12-28,000780.OF,0.968
21,2019-01-31,000780.OF,0.943
22,2019-02-28,000780.OF,1.076
23,2019-03-29,000780.OF,1.195
24,2019-04-30,000780.OF,1.174
25,2019-05-31,000780.OF,1.152
26,2019-06-28,000780.OF,1.217
27,2019-07-31,000780.OF,1.226
28,2019-08-30,000780.OF,1.386
29,2019-09-30,000780.OF,1.434
30,2019-10-31,000780.OF,1.531
31,2019-11-29,000780.OF,1.478
32,2019-12-31,000780.OF,1.512
33,2020-01-23,000780.OF,1.605
34,2020-02-28,000780.OF,1.709
35,2020-03-31,000780.OF,1.701
36,2020-04-30,000780.OF,1.82
37,2020-05-29,000780.OF,1.99
38,2020-06-30,000780.OF,2.386
39,2020-07-31,000780.OF,2.711
40,2020-08-31,000780.OF,2.649
41,2020-09-30,000780.OF,2.464
42,2020-10-30,000780.OF,2.559
43,2020-11-30,000780.OF,2.346
44,2020-12-31,000780.OF,2.786
45,2021-01-29,000780.OF,2.987
46,2021-02-26,000780.OF,2.726
47,2021-03-31,000780.OF,2.687
48,2021-04-30,000780.OF,2.847
49,2021-05-31,000780.OF,2.98
50,2021-06-30,000780.OF,3.077
51,2021-07-30,000780.OF,2.738
52,2021-08-31,000780.OF,2.628
53,2021-09-30,000780.OF,2.768
54,2021-10-29,000780.OF,2.592
55,2021-11-30,000780.OF,2.69
56,2021-12-31,000780.OF,2.613
57,2022-01-28,000780.OF,2.154
58,2022-02-28,000780.OF,2.232
59,2022-03-01,000780.OF,2.223
