,time,thscode,netAssetValue
0,2017-04-28,001595.OF,0.9327
1,2017-05-31,001595.OF,0.9882
2,2017-06-30,001595.OF,1.0175
3,2017-07-31,001595.OF,1.0911
4,2017-08-31,001595.OF,1.1025
5,2017-09-29,001595.OF,1.0829
6,2017-10-31,001595.OF,1.0943
7,2017-11-30,001595.OF,1.1295
8,2017-12-29,001595.OF,1.1156
9,2018-01-31,001595.OF,1.2477
10,2018-02-28,001595.OF,1.1572
11,2018-03-30,001595.OF,1.0901
12,2018-04-27,001595.OF,1.0735
13,2018-05-31,001595.OF,1.045
14,2018-06-29,001595.OF,0.9757
15,2018-07-31,001595.OF,1.0372
16,2018-08-31,001595.OF,1.0285
17,2018-09-28,001595.OF,1.0825
18,2018-10-31,001595.OF,1.0701
19,2018-11-30,001595.OF,1.0328
20,2018-12-28,001595.OF,0.9779
21,2019-01-31,001595.OF,1.0551
22,2019-02-28,001595.OF,1.1267
23,2019-03-29,001595.OF,1.1228
24,2019-04-30,001595.OF,1.1617
25,2019-05-31,001595.OF,1.0991
26,2019-06-28,001595.OF,1.1494
27,2019-07-31,001595.OF,1.1914
28,2019-08-30,001595.OF,1.1341
29,2019-09-30,001595.OF,1.1679
30,2019-10-31,001595.OF,1.2149
31,2019-11-29,001595.OF,1.2004
32,2019-12-31,001595.OF,1.2442
33,2020-01-23,001595.OF,1.1901
34,2020-02-28,001595.OF,1.1293
35,2020-03-31,001595.OF,1.072
36,2020-04-30,001595.OF,1.1144
37,2020-05-29,001595.OF,1.0931
38,2020-06-30,001595.OF,1.0934
39,2020-07-31,001595.OF,1.1351
40,2020-08-31,001595.OF,1.1855
41,2020-09-30,001595.OF,1.1411
42,2020-10-30,001595.OF,1.1838
43,2020-11-30,001595.OF,1.2829
44,2020-12-31,001595.OF,1.2387
45,2021-01-29,001595.OF,1.3097
46,2021-02-26,001595.OF,1.3428
47,2021-03-31,001595.OF,1.3642
48,2021-04-30,001595.OF,1.3286
49,2021-05-31,001595.OF,1.3883
50,2021-06-30,001595.OF,1.3289
51,2021-07-30,001595.OF,1.1937
52,2021-08-31,001595.OF,1.2242
53,2021-09-30,001595.OF,1.2332
54,2021-10-29,001595.OF,1.2685
55,2021-11-30,001595.OF,1.2201
56,2021-12-31,001595.OF,1.2242
57,2022-01-28,001595.OF,1.2561
58,2022-02-28,001595.OF,1.2664
59,2022-03-01,001595.OF,1.2775
