,time,thscode,netAssetValue
0,2017-04-28,660011.OF,1.5764
1,2017-05-31,660011.OF,1.4841
2,2017-06-30,660011.OF,1.5616
3,2017-07-31,660011.OF,1.6004
4,2017-08-31,660011.OF,1.6396
5,2017-09-29,660011.OF,1.6699
6,2017-10-31,660011.OF,1.6578
7,2017-11-30,660011.OF,1.5853
8,2017-12-29,660011.OF,1.5778
9,2018-01-31,660011.OF,1.5589
10,2018-02-28,660011.OF,1.5174
11,2018-03-30,660011.OF,1.5372
12,2018-04-27,660011.OF,1.4759
13,2018-05-31,660011.OF,1.4528
14,2018-06-29,660011.OF,1.3259
15,2018-07-31,660011.OF,1.3193
16,2018-08-31,660011.OF,1.2296
17,2018-09-28,660011.OF,1.2255
18,2018-10-31,660011.OF,1.0991
19,2018-11-30,660011.OF,1.1244
20,2018-12-28,660011.OF,1.0761
21,2019-01-31,660011.OF,1.0778
22,2019-02-28,660011.OF,1.2814
23,2019-03-29,660011.OF,1.4047
24,2019-04-30,660011.OF,1.3483
25,2019-05-31,660011.OF,1.2567
26,2019-06-28,660011.OF,1.2665
27,2019-07-31,660011.OF,1.2574
28,2019-08-30,660011.OF,1.2532
29,2019-09-30,660011.OF,1.2663
30,2019-10-31,660011.OF,1.259
31,2019-11-29,660011.OF,1.2502
32,2019-12-31,660011.OF,1.3377
33,2020-01-23,660011.OF,1.3634
34,2020-02-28,660011.OF,1.3809
35,2020-03-31,660011.OF,1.2813
36,2020-04-30,660011.OF,1.3558
37,2020-05-29,660011.OF,1.3708
38,2020-06-30,660011.OF,1.4823
39,2020-07-31,660011.OF,1.6578
40,2020-08-31,660011.OF,1.6778
41,2020-09-30,660011.OF,1.5623
42,2020-10-30,660011.OF,1.5416
43,2020-11-30,660011.OF,1.5821
44,2020-12-31,660011.OF,1.5986
45,2021-01-29,660011.OF,1.5924
46,2021-02-26,660011.OF,1.5941
47,2021-03-31,660011.OF,1.5653
48,2021-04-30,660011.OF,1.6198
49,2021-05-31,660011.OF,1.6804
50,2021-06-30,660011.OF,1.703
51,2021-07-30,660011.OF,1.6994
52,2021-08-31,660011.OF,1.8146
53,2021-09-30,660011.OF,1.7764
54,2021-10-29,660011.OF,1.7551
55,2021-11-30,660011.OF,1.8078
56,2021-12-31,660011.OF,1.8282
57,2022-01-28,660011.OF,1.6423
58,2022-02-28,660011.OF,1.7055
59,2022-03-01,660011.OF,1.7103
