,time,thscode,netAssetValue
0,2017-04-28,001733.OF,1.014
1,2017-05-31,001733.OF,0.971
2,2017-06-30,001733.OF,1.025
3,2017-07-31,001733.OF,1.063
4,2017-08-31,001733.OF,1.093
5,2017-09-29,001733.OF,1.128
6,2017-10-31,001733.OF,1.139
7,2017-11-30,001733.OF,1.096
8,2017-12-29,001733.OF,1.103
9,2018-01-31,001733.OF,1.112
10,2018-02-28,001733.OF,1.082
11,2018-03-30,001733.OF,1.088
12,2018-04-27,001733.OF,1.048
13,2018-05-31,001733.OF,1.037
14,2018-06-29,001733.OF,0.964
15,2018-07-31,001733.OF,0.968
16,2018-08-31,001733.OF,0.893
17,2018-09-28,001733.OF,0.895
18,2018-10-31,001733.OF,0.807
19,2018-11-30,001733.OF,0.829
20,2018-12-28,001733.OF,0.789
21,2019-01-31,001733.OF,0.799
22,2019-02-28,001733.OF,0.945
23,2019-03-29,001733.OF,1.043
24,2019-04-30,001733.OF,1.007
25,2019-05-31,001733.OF,0.92
26,2019-06-28,001733.OF,0.927
27,2019-07-31,001733.OF,0.94
28,2019-08-30,001733.OF,0.933
29,2019-09-30,001733.OF,0.952
30,2019-10-31,001733.OF,0.962
31,2019-11-29,001733.OF,0.964
32,2019-12-31,001733.OF,1.03
33,2020-01-23,001733.OF,1.01
34,2020-02-28,001733.OF,0.996
35,2020-03-31,001733.OF,0.934
36,2020-04-30,001733.OF,0.996
37,2020-05-29,001733.OF,0.99
38,2020-06-30,001733.OF,1.078
39,2020-07-31,001733.OF,1.241
40,2020-08-31,001733.OF,1.302
41,2020-09-30,001733.OF,1.258
42,2020-10-30,001733.OF,1.267
43,2020-11-30,001733.OF,1.339
44,2020-12-31,001733.OF,1.416
45,2021-01-29,001733.OF,1.456
46,2021-02-26,001733.OF,1.457
47,2021-03-31,001733.OF,1.391
48,2021-04-30,001733.OF,1.426
49,2021-05-31,001733.OF,1.493
50,2021-06-30,001733.OF,1.49
51,2021-07-30,001733.OF,1.402
52,2021-08-31,001733.OF,1.416
53,2021-09-30,001733.OF,1.439
54,2021-10-29,001733.OF,1.453
55,2021-11-30,001733.OF,1.44
56,2021-12-31,001733.OF,1.471
57,2022-01-28,001733.OF,1.365
58,2022-02-28,001733.OF,1.372
59,2022-03-01,001733.OF,1.383
