,time,thscode,netAssetValue
0,2017-04-28,002977.OF,0.8091
1,2017-05-31,002977.OF,0.7912
2,2017-06-30,002977.OF,0.8425
3,2017-07-31,002977.OF,0.8257
4,2017-08-31,002977.OF,0.8312
5,2017-09-29,002977.OF,0.8552
6,2017-10-31,002977.OF,0.8718
7,2017-11-30,002977.OF,0.8292
8,2017-12-29,002977.OF,0.8397
9,2018-01-31,002977.OF,0.8585
10,2018-02-28,002977.OF,0.8254
11,2018-03-30,002977.OF,0.8126
12,2018-04-27,002977.OF,0.7684
13,2018-05-31,002977.OF,0.8022
14,2018-06-29,002977.OF,0.7405
15,2018-07-31,002977.OF,0.7158
16,2018-08-31,002977.OF,0.6443
17,2018-09-28,002977.OF,0.6501
18,2018-10-31,002977.OF,0.5769
19,2018-11-30,002977.OF,0.5909
20,2018-12-28,002977.OF,0.573
21,2019-01-31,002977.OF,0.584
22,2019-02-28,002977.OF,0.6673
23,2019-03-29,002977.OF,0.714
24,2019-04-30,002977.OF,0.7087
25,2019-05-31,002977.OF,0.6565
26,2019-06-28,002977.OF,0.668
27,2019-07-31,002977.OF,0.6728
28,2019-08-30,002977.OF,0.6785
29,2019-09-30,002977.OF,0.6803
30,2019-10-31,002977.OF,0.6868
31,2019-11-29,002977.OF,0.6823
32,2019-12-31,002977.OF,0.741
33,2020-01-23,002977.OF,0.742
34,2020-02-28,002977.OF,0.7367
35,2020-03-31,002977.OF,0.6685
36,2020-04-30,002977.OF,0.6964
37,2020-05-29,002977.OF,0.7287
38,2020-06-30,002977.OF,0.7815
39,2020-07-31,002977.OF,0.8952
40,2020-08-31,002977.OF,0.9167
41,2020-09-30,002977.OF,0.8983
42,2020-10-30,002977.OF,0.9395
43,2020-11-30,002977.OF,0.9917
44,2020-12-31,002977.OF,1.0102
45,2021-01-29,002977.OF,1.0154
46,2021-02-26,002977.OF,0.998
47,2021-03-31,002977.OF,0.9881
48,2021-04-30,002977.OF,1.0101
49,2021-05-31,002977.OF,1.0305
50,2021-06-30,002977.OF,1.0257
51,2021-07-30,002977.OF,0.9567
52,2021-08-31,002977.OF,0.9801
53,2021-09-30,002977.OF,0.9527
54,2021-10-29,002977.OF,0.9915
55,2021-11-30,002977.OF,1.0001
56,2021-12-31,002977.OF,1.0122
57,2022-01-28,002977.OF,0.9374
58,2022-02-28,002977.OF,0.9247
59,2022-03-01,002977.OF,0.9335
