,time,thscode,netAssetValue
0,2017-04-28,003194.OF,0.9539
1,2017-05-31,003194.OF,0.955
2,2017-06-30,003194.OF,1.0004
3,2017-07-31,003194.OF,1.0077
4,2017-08-31,003194.OF,1.0227
5,2017-09-29,003194.OF,1.0089
6,2017-10-31,003194.OF,1.0677
7,2017-11-30,003194.OF,0.9961
8,2017-12-29,003194.OF,0.9751
9,2018-01-31,003194.OF,1.0063
10,2018-02-28,003194.OF,0.9651
11,2018-03-30,003194.OF,0.9358
12,2018-04-27,003194.OF,0.9058
13,2018-05-31,003194.OF,0.9211
14,2018-06-29,003194.OF,0.8624
15,2018-07-31,003194.OF,0.8806
16,2018-08-31,003194.OF,0.828
17,2018-09-28,003194.OF,0.8603
18,2018-10-31,003194.OF,0.794
19,2018-11-30,003194.OF,0.8051
20,2018-12-28,003194.OF,0.7817
21,2019-01-31,003194.OF,0.7991
22,2019-02-28,003194.OF,0.8991
23,2019-03-29,003194.OF,0.9551
24,2019-04-30,003194.OF,0.9874
25,2019-05-31,003194.OF,0.9204
26,2019-06-28,003194.OF,0.958
27,2019-07-31,003194.OF,0.9768
28,2019-08-30,003194.OF,0.9372
29,2019-09-30,003194.OF,0.9195
30,2019-10-31,003194.OF,0.9215
31,2019-11-29,003194.OF,0.8978
32,2019-12-31,003194.OF,0.9402
33,2020-01-23,003194.OF,0.893
34,2020-02-28,003194.OF,0.8457
35,2020-03-31,003194.OF,0.7971
36,2020-04-30,003194.OF,0.8144
37,2020-05-29,003194.OF,0.809
38,2020-06-30,003194.OF,0.8455
39,2020-07-31,003194.OF,0.9264
40,2020-08-31,003194.OF,0.9472
41,2020-09-30,003194.OF,0.894
42,2020-10-30,003194.OF,0.9109
43,2020-11-30,003194.OF,0.9693
44,2020-12-31,003194.OF,0.9313
45,2021-01-29,003194.OF,0.9064
46,2021-02-26,003194.OF,0.9153
47,2021-03-31,003194.OF,0.9073
48,2021-04-30,003194.OF,0.8877
49,2021-05-31,003194.OF,0.9065
50,2021-06-30,003194.OF,0.894
51,2021-07-30,003194.OF,0.813
52,2021-08-31,003194.OF,0.8737
53,2021-09-30,003194.OF,0.8914
54,2021-10-29,003194.OF,0.89
55,2021-11-30,003194.OF,0.8536
56,2021-12-31,003194.OF,0.9021
57,2022-01-28,003194.OF,0.8682
58,2022-02-28,003194.OF,0.8695
59,2022-03-01,003194.OF,0.8766
