,time,thscode,netAssetValue
0,2017-04-28,502006.OF,1.0191
1,2017-05-31,502006.OF,0.9931
2,2017-06-30,502006.OF,1.0199
3,2017-07-31,502006.OF,1.0401
4,2017-08-31,502006.OF,1.0584
5,2017-09-29,502006.OF,1.0511
6,2017-10-31,502006.OF,1.0922
7,2017-11-30,502006.OF,1.0764
8,2017-12-29,502006.OF,1.0872
9,2018-01-31,502006.OF,1.1266
10,2018-02-28,502006.OF,1.0629
11,2018-03-30,502006.OF,1.0263
12,2018-04-27,502006.OF,0.9986
13,2018-05-31,502006.OF,1.0071
14,2018-06-29,502006.OF,0.9259
15,2018-07-31,502006.OF,0.954
16,2018-08-31,502006.OF,0.9127
17,2018-09-28,502006.OF,0.9268
18,2018-10-31,502006.OF,0.8302
19,2018-11-30,502006.OF,0.8412
20,2018-12-28,502006.OF,0.8136
21,2019-01-31,502006.OF,0.8551
22,2019-02-28,502006.OF,0.9664
23,2019-03-29,502006.OF,1.0182
24,2019-04-30,502006.OF,1.0047
25,2019-05-31,502006.OF,0.9461
26,2019-06-28,502006.OF,0.9767
27,2019-07-31,502006.OF,0.9835
28,2019-08-30,502006.OF,0.9748
29,2019-09-30,502006.OF,0.9905
30,2019-10-31,502006.OF,0.9984
31,2019-11-29,502006.OF,1.0013
32,2019-12-31,502006.OF,1.0744
33,2020-01-23,502006.OF,1.0538
34,2020-02-28,502006.OF,1.0641
35,2020-03-31,502006.OF,0.99
36,2020-04-30,502006.OF,1.0606
37,2020-05-29,502006.OF,1.0502
38,2020-06-30,502006.OF,1.1168
39,2020-07-31,502006.OF,1.3055
40,2020-08-31,502006.OF,1.3688
41,2020-09-30,502006.OF,1.3086
42,2020-10-30,502006.OF,1.3312
43,2020-11-30,502006.OF,1.4278
44,2020-12-31,502006.OF,1.5068
45,2021-01-29,502006.OF,1.545
46,2021-02-26,502006.OF,1.546
47,2021-03-31,502006.OF,1.4715
48,2021-04-30,502006.OF,1.4882
49,2021-05-31,502006.OF,1.555
50,2021-06-30,502006.OF,1.5276
51,2021-07-30,502006.OF,1.4535
52,2021-08-31,502006.OF,1.5073
53,2021-09-30,502006.OF,1.5228
54,2021-10-29,502006.OF,1.5261
55,2021-11-30,502006.OF,1.5103
56,2021-12-31,502006.OF,1.5575
57,2022-01-28,502006.OF,1.4437
58,2022-02-28,502006.OF,1.4792
59,2022-03-01,502006.OF,1.4907
