,time,thscode,netAssetValue
0,2017-04-28,001166.OF,0.793
1,2017-05-31,001166.OF,0.756
2,2017-06-30,001166.OF,0.789
3,2017-07-31,001166.OF,0.773
4,2017-08-31,001166.OF,0.796
5,2017-09-29,001166.OF,0.826
6,2017-10-31,001166.OF,0.847
7,2017-11-30,001166.OF,0.806
8,2017-12-29,001166.OF,0.813
9,2018-01-31,001166.OF,0.779
10,2018-02-28,001166.OF,0.767
11,2018-03-30,001166.OF,0.775
12,2018-04-27,001166.OF,0.741
13,2018-05-31,001166.OF,0.717
14,2018-06-29,001166.OF,0.651
15,2018-07-31,001166.OF,0.65
16,2018-08-31,001166.OF,0.61
17,2018-09-28,001166.OF,0.616
18,2018-10-31,001166.OF,0.564
19,2018-11-30,001166.OF,0.569
20,2018-12-28,001166.OF,0.567
21,2019-01-31,001166.OF,0.584
22,2019-02-28,001166.OF,0.634
23,2019-03-29,001166.OF,0.67
24,2019-04-30,001166.OF,0.652
25,2019-05-31,001166.OF,0.631
26,2019-06-28,001166.OF,0.642
27,2019-07-31,001166.OF,0.657
28,2019-08-30,001166.OF,0.661
29,2019-09-30,001166.OF,0.659
30,2019-10-31,001166.OF,0.662
31,2019-11-29,001166.OF,0.667
32,2019-12-31,001166.OF,0.702
33,2020-01-23,001166.OF,0.729
34,2020-02-28,001166.OF,0.754
35,2020-03-31,001166.OF,0.682
36,2020-04-30,001166.OF,0.739
37,2020-05-29,001166.OF,0.743
38,2020-06-30,001166.OF,0.835
39,2020-07-31,001166.OF,0.997
40,2020-08-31,001166.OF,1.01
41,2020-09-30,001166.OF,1.009
42,2020-10-30,001166.OF,1.067
43,2020-11-30,001166.OF,1.082
44,2020-12-31,001166.OF,1.295
45,2021-01-29,001166.OF,1.353
46,2021-02-26,001166.OF,1.258
47,2021-03-31,001166.OF,1.225
48,2021-04-30,001166.OF,1.3
49,2021-05-31,001166.OF,1.377
50,2021-06-30,001166.OF,1.493
51,2021-07-30,001166.OF,1.654
52,2021-08-31,001166.OF,1.815
53,2021-09-30,001166.OF,1.696
54,2021-10-29,001166.OF,1.861
55,2021-11-30,001166.OF,1.813
56,2021-12-31,001166.OF,1.704
57,2022-01-28,001166.OF,1.555
58,2022-02-28,001166.OF,1.613
59,2022-03-01,001166.OF,1.601
