,time,thscode,netAssetValue
0,2017-04-28,501025.OF,1.0491
1,2017-05-31,501025.OF,1.0853
2,2017-06-30,501025.OF,1.083
3,2017-07-31,501025.OF,1.1356
4,2017-08-31,501025.OF,1.1422
5,2017-09-29,501025.OF,
6,2017-10-31,501025.OF,1.1478
7,2017-11-30,501025.OF,1.1401
8,2017-12-29,501025.OF,1.1483
9,2018-01-31,501025.OF,1.227
10,2018-02-28,501025.OF,1.1433
11,2018-03-30,501025.OF,
12,2018-04-27,501025.OF,
13,2018-05-31,501025.OF,1.1201
14,2018-06-29,501025.OF,1.0826
15,2018-07-31,501025.OF,1.1395
16,2018-08-31,501025.OF,1.1104
17,2018-09-28,501025.OF,
18,2018-10-31,501025.OF,1.0474
19,2018-11-30,501025.OF,1.0821
20,2018-12-28,501025.OF,
21,2019-01-31,501025.OF,
22,2019-02-28,501025.OF,1.0942
23,2019-03-29,501025.OF,1.0788
24,2019-04-30,501025.OF,
25,2019-05-31,501025.OF,1.0702
26,2019-06-28,501025.OF,1.0989
27,2019-07-31,501025.OF,1.0643
28,2019-08-30,501025.OF,1.0145
29,2019-09-30,501025.OF,
30,2019-10-31,501025.OF,1.0689
31,2019-11-29,501025.OF,1.0469
32,2019-12-31,501025.OF,1.1027
33,2020-01-23,501025.OF,
34,2020-02-28,501025.OF,1.0131
35,2020-03-31,501025.OF,0.968
36,2020-04-30,501025.OF,
37,2020-05-29,501025.OF,0.9209
38,2020-06-30,501025.OF,0.9287
39,2020-07-31,501025.OF,0.8944
40,2020-08-31,501025.OF,0.8554
41,2020-09-30,501025.OF,
42,2020-10-30,501025.OF,0.8234
43,2020-11-30,501025.OF,0.9308
44,2020-12-31,501025.OF,0.9122
45,2021-01-29,501025.OF,0.9359
46,2021-02-26,501025.OF,0.9797
47,2021-03-31,501025.OF,1.0332
48,2021-04-30,501025.OF,1.0136
49,2021-05-31,501025.OF,1.04
50,2021-06-30,501025.OF,0.9925
51,2021-07-30,501025.OF,0.9403
52,2021-08-31,501025.OF,0.9501
53,2021-09-30,501025.OF,0.944
54,2021-10-29,501025.OF,0.956
55,2021-11-30,501025.OF,0.9021
56,2021-12-31,501025.OF,0.9421
57,2022-01-28,501025.OF,1.036
58,2022-02-28,501025.OF,1.0143
59,2022-03-01,501025.OF,1.0089
