,time,thscode,netAssetValue
0,2017-04-28,450008.OF,1.349
1,2017-05-31,450008.OF,1.342
2,2017-06-30,450008.OF,1.399
3,2017-07-31,450008.OF,1.062
4,2017-08-31,450008.OF,1.083
5,2017-09-29,450008.OF,1.085
6,2017-10-31,450008.OF,1.132
7,2017-11-30,450008.OF,1.125
8,2017-12-29,450008.OF,1.12
9,2018-01-31,450008.OF,1.184
10,2018-02-28,450008.OF,1.112
11,2018-03-30,450008.OF,1.072
12,2018-04-27,450008.OF,1.03
13,2018-05-31,450008.OF,1.047
14,2018-06-29,450008.OF,0.986
15,2018-07-31,450008.OF,1.006
16,2018-08-31,450008.OF,0.956
17,2018-09-28,450008.OF,0.983
18,2018-10-31,450008.OF,0.907
19,2018-11-30,450008.OF,0.908
20,2018-12-28,450008.OF,0.866
21,2019-01-31,450008.OF,0.916
22,2019-02-28,450008.OF,1.025
23,2019-03-29,450008.OF,1.078
24,2019-04-30,450008.OF,1.101
25,2019-05-31,450008.OF,1.038
26,2019-06-28,450008.OF,1.108
27,2019-07-31,450008.OF,1.145
28,2019-08-30,450008.OF,1.16
29,2019-09-30,450008.OF,1.159
30,2019-10-31,450008.OF,1.184
31,2019-11-29,450008.OF,1.164
32,2019-12-31,450008.OF,1.242
33,2020-01-23,450008.OF,1.228
34,2020-02-28,450008.OF,1.225
35,2020-03-31,450008.OF,1.161
36,2020-04-30,450008.OF,1.232
37,2020-05-29,450008.OF,1.228
38,2020-06-30,450008.OF,1.344
39,2020-07-31,450008.OF,1.573
40,2020-08-31,450008.OF,1.631
41,2020-09-30,450008.OF,1.562
42,2020-10-30,450008.OF,1.6
43,2020-11-30,450008.OF,1.673
44,2020-12-31,450008.OF,1.756
45,2021-01-29,450008.OF,1.858
46,2021-02-26,450008.OF,1.84
47,2021-03-31,450008.OF,1.765
48,2021-04-30,450008.OF,1.793
49,2021-05-31,450008.OF,1.859
50,2021-06-30,450008.OF,1.874
51,2021-07-30,450008.OF,1.76
52,2021-08-31,450008.OF,1.757
53,2021-09-30,450008.OF,1.759
54,2021-10-29,450008.OF,1.768
55,2021-11-30,450008.OF,1.738
56,2021-12-31,450008.OF,1.755
57,2022-01-28,450008.OF,1.639
58,2022-02-28,450008.OF,1.645
59,2022-03-01,450008.OF,1.653
