,time,thscode,netAssetValue
0,2017-04-28,165806.OF,1.127
1,2017-05-31,165806.OF,1.122
2,2017-06-30,165806.OF,1.209
3,2017-07-31,165806.OF,1.217
4,2017-08-31,165806.OF,1.239
5,2017-09-29,165806.OF,1.272
6,2017-10-31,165806.OF,1.344
7,2017-11-30,165806.OF,1.3
8,2017-12-29,165806.OF,1.33
9,2018-01-31,165806.OF,1.365
10,2018-02-28,165806.OF,1.308
11,2018-03-30,165806.OF,1.283
12,2018-04-27,165806.OF,1.202
13,2018-05-31,165806.OF,1.233
14,2018-06-29,165806.OF,1.125
15,2018-07-31,165806.OF,1.0978
16,2018-08-31,165806.OF,1.0444
17,2018-09-28,165806.OF,1.0722
18,2018-10-31,165806.OF,0.9776
19,2018-11-30,165806.OF,0.9826
20,2018-12-28,165806.OF,0.9358
21,2019-01-31,165806.OF,0.9794
22,2019-02-28,165806.OF,1.1129
23,2019-03-29,165806.OF,1.1723
24,2019-04-30,165806.OF,1.1747
25,2019-05-31,165806.OF,1.0971
26,2019-06-28,165806.OF,1.1599
27,2019-07-31,165806.OF,1.1612
28,2019-08-30,165806.OF,1.1532
29,2019-09-30,165806.OF,1.1498
30,2019-10-31,165806.OF,1.1704
31,2019-11-29,165806.OF,1.1534
32,2019-12-31,165806.OF,1.2207
33,2020-01-23,165806.OF,1.1958
34,2020-02-28,165806.OF,1.1796
35,2020-03-31,165806.OF,1.0935
36,2020-04-30,165806.OF,1.156
37,2020-05-29,165806.OF,1.1416
38,2020-06-30,165806.OF,1.2285
39,2020-07-31,165806.OF,1.3939
40,2020-08-31,165806.OF,1.4284
41,2020-09-30,165806.OF,1.3571
42,2020-10-30,165806.OF,1.3867
43,2020-11-30,165806.OF,1.4742
44,2020-12-31,165806.OF,1.5468
45,2021-01-29,165806.OF,1.5833
46,2021-02-26,165806.OF,1.5818
47,2021-03-31,165806.OF,1.4925
48,2021-04-30,165806.OF,1.512
49,2021-05-31,165806.OF,1.5863
50,2021-06-30,165806.OF,1.581
51,2021-07-30,165806.OF,1.4739
52,2021-08-31,165806.OF,1.4839
53,2021-09-30,165806.OF,1.5145
54,2021-10-29,165806.OF,1.5296
55,2021-11-30,165806.OF,1.4967
56,2021-12-31,165806.OF,1.5252
57,2022-01-28,165806.OF,1.4134
58,2022-02-28,165806.OF,1.4105
59,2022-03-01,165806.OF,1.4213
