,time,thscode,netAssetValue
0,2017-04-28,040180.OF,1.2227
1,2017-05-31,040180.OF,1.256
2,2017-06-30,040180.OF,1.3044
3,2017-07-31,040180.OF,1.3568
4,2017-08-31,040180.OF,1.3868
5,2017-09-29,040180.OF,1.3768
6,2017-10-31,040180.OF,1.4225
7,2017-11-30,040180.OF,1.434
8,2017-12-29,040180.OF,1.4292
9,2018-01-31,040180.OF,1.5245
10,2018-02-28,040180.OF,1.4239
11,2018-03-30,040180.OF,1.3722
12,2018-04-27,040180.OF,1.3352
13,2018-05-31,040180.OF,1.3484
14,2018-06-29,040180.OF,1.2679
15,2018-07-31,040180.OF,1.2975
16,2018-08-31,040180.OF,1.2489
17,2018-09-28,040180.OF,1.3019
18,2018-10-31,040180.OF,1.214
19,2018-11-30,040180.OF,1.2113
20,2018-12-28,040180.OF,1.159
21,2019-01-31,040180.OF,1.2273
22,2019-02-28,040180.OF,1.3749
23,2019-03-29,040180.OF,1.428
24,2019-04-30,040180.OF,1.4566
25,2019-05-31,040180.OF,1.3662
26,2019-06-28,040180.OF,1.4535
27,2019-07-31,040180.OF,1.4532
28,2019-08-30,040180.OF,1.4345
29,2019-09-30,040180.OF,1.4404
30,2019-10-31,040180.OF,1.4533
31,2019-11-29,040180.OF,1.43
32,2019-12-31,040180.OF,1.5142
33,2020-01-23,040180.OF,1.4648
34,2020-02-28,040180.OF,1.4228
35,2020-03-31,040180.OF,1.3548
36,2020-04-30,040180.OF,1.4207
37,2020-05-29,040180.OF,1.4052
38,2020-06-30,040180.OF,1.4844
39,2020-07-31,040180.OF,1.6573
40,2020-08-31,040180.OF,1.71
41,2020-09-30,040180.OF,1.6414
42,2020-10-30,040180.OF,1.6546
43,2020-11-30,040180.OF,1.7527
44,2020-12-31,040180.OF,1.8292
45,2021-01-29,040180.OF,1.8612
46,2021-02-26,040180.OF,1.8713
47,2021-03-31,040180.OF,1.7844
48,2021-04-30,040180.OF,1.7785
49,2021-05-31,040180.OF,1.8577
50,2021-06-30,040180.OF,1.8189
51,2021-07-30,040180.OF,1.6945
52,2021-08-31,040180.OF,1.7258
53,2021-09-30,040180.OF,1.7442
54,2021-10-29,040180.OF,1.7678
55,2021-11-30,040180.OF,1.7272
56,2021-12-31,040180.OF,1.767
57,2022-01-28,040180.OF,1.6545
58,2022-02-28,040180.OF,1.6808
59,2022-03-01,040180.OF,1.6984
