,time,thscode,netAssetValue
0,2017-04-28,004344.OF,0.8543
1,2017-05-31,004344.OF,0.7997
2,2017-06-30,004344.OF,0.8489
3,2017-07-31,004344.OF,0.8961
4,2017-08-31,004344.OF,0.9064
5,2017-09-29,004344.OF,0.907
6,2017-10-31,004344.OF,0.886
7,2017-11-30,004344.OF,0.8576
8,2017-12-29,004344.OF,0.8488
9,2018-01-31,004344.OF,0.8631
10,2018-02-28,004344.OF,0.8301
11,2018-03-30,004344.OF,0.8214
12,2018-04-27,004344.OF,0.7838
13,2018-05-31,004344.OF,0.7778
14,2018-06-29,004344.OF,0.7106
15,2018-07-31,004344.OF,0.6979
16,2018-08-31,004344.OF,0.6497
17,2018-09-28,004344.OF,0.6468
18,2018-10-31,004344.OF,0.5794
19,2018-11-30,004344.OF,0.583
20,2018-12-28,004344.OF,0.5677
21,2019-01-31,004344.OF,0.5726
22,2019-02-28,004344.OF,0.658
23,2019-03-29,004344.OF,0.7102
24,2019-04-30,004344.OF,0.6809
25,2019-05-31,004344.OF,0.6202
26,2019-06-28,004344.OF,0.627
27,2019-07-31,004344.OF,0.6272
28,2019-08-30,004344.OF,0.6147
29,2019-09-30,004344.OF,0.6109
30,2019-10-31,004344.OF,0.6239
31,2019-11-29,004344.OF,0.6093
32,2019-12-31,004344.OF,0.6596
33,2020-01-23,004344.OF,0.6949
34,2020-02-28,004344.OF,0.7295
35,2020-03-31,004344.OF,0.6735
36,2020-04-30,004344.OF,0.7174
37,2020-05-29,004344.OF,0.7235
38,2020-06-30,004344.OF,0.8392
39,2020-07-31,004344.OF,0.9967
40,2020-08-31,004344.OF,1.0018
41,2020-09-30,004344.OF,0.9308
42,2020-10-30,004344.OF,0.9505
43,2020-11-30,004344.OF,0.9333
44,2020-12-31,004344.OF,0.9894
45,2021-01-29,004344.OF,1.028
46,2021-02-26,004344.OF,0.9784
47,2021-03-31,004344.OF,0.9337
48,2021-04-30,004344.OF,0.9922
49,2021-05-31,004344.OF,1.0346
50,2021-06-30,004344.OF,1.1072
51,2021-07-30,004344.OF,1.1999
52,2021-08-31,004344.OF,1.2874
53,2021-09-30,004344.OF,1.1998
54,2021-10-29,004344.OF,1.2293
55,2021-11-30,004344.OF,1.2375
56,2021-12-31,004344.OF,1.1489
57,2022-01-28,004344.OF,0.9865
58,2022-02-28,004344.OF,1.0401
59,2022-03-01,004344.OF,1.0373
