,time,thscode,netAssetValue
0,2017-04-28,001672.OF,1.138
1,2017-05-31,001672.OF,1.097
2,2017-06-30,001672.OF,1.19
3,2017-07-31,001672.OF,1.207
4,2017-08-31,001672.OF,1.205
5,2017-09-29,001672.OF,1.267
6,2017-10-31,001672.OF,1.326
7,2017-11-30,001672.OF,1.276
8,2017-12-29,001672.OF,1.195
9,2018-01-31,001672.OF,1.181
10,2018-02-28,001672.OF,1.186
11,2018-03-30,001672.OF,1.168
12,2018-04-27,001672.OF,1.098
13,2018-05-31,001672.OF,1.116
14,2018-06-29,001672.OF,1.048
15,2018-07-31,001672.OF,1.043
16,2018-08-31,001672.OF,0.982
17,2018-09-28,001672.OF,0.954
18,2018-10-31,001672.OF,0.847
19,2018-11-30,001672.OF,0.858
20,2018-12-28,001672.OF,0.845
21,2019-01-31,001672.OF,0.876
22,2019-02-28,001672.OF,0.981
23,2019-03-29,001672.OF,1.048
24,2019-04-30,001672.OF,1.026
25,2019-05-31,001672.OF,0.956
26,2019-06-28,001672.OF,0.991
27,2019-07-31,001672.OF,1.031
28,2019-08-30,001672.OF,1.01
29,2019-09-30,001672.OF,1.057
30,2019-10-31,001672.OF,1.069
31,2019-11-29,001672.OF,1.095
32,2019-12-31,001672.OF,1.198
33,2020-01-23,001672.OF,1.266
34,2020-02-28,001672.OF,1.276
35,2020-03-31,001672.OF,1.089
36,2020-04-30,001672.OF,1.218
37,2020-05-29,001672.OF,1.26
38,2020-06-30,001672.OF,1.426
39,2020-07-31,001672.OF,1.607
40,2020-08-31,001672.OF,1.635
41,2020-09-30,001672.OF,1.616
42,2020-10-30,001672.OF,1.665
43,2020-11-30,001672.OF,1.674
44,2020-12-31,001672.OF,1.777
45,2021-01-29,001672.OF,1.819
46,2021-02-26,001672.OF,1.779
47,2021-03-31,001672.OF,1.721
48,2021-04-30,001672.OF,1.795
49,2021-05-31,001672.OF,1.813
50,2021-06-30,001672.OF,1.96
51,2021-07-30,001672.OF,2.073
52,2021-08-31,001672.OF,2.04
53,2021-09-30,001672.OF,1.995
54,2021-10-29,001672.OF,2.061
55,2021-11-30,001672.OF,2.256
56,2021-12-31,001672.OF,2.293
57,2022-01-28,001672.OF,2.07
58,2022-02-28,001672.OF,2.067
59,2022-03-01,001672.OF,2.067
