,time,thscode,netAssetValue
0,2017-04-28,100053.OF,1.193
1,2017-05-31,100053.OF,1.189
2,2017-06-30,100053.OF,1.222
3,2017-07-31,100053.OF,1.263
4,2017-08-31,100053.OF,1.283
5,2017-09-29,100053.OF,1.278
6,2017-10-31,100053.OF,1.287
7,2017-11-30,100053.OF,1.265
8,2017-12-29,100053.OF,1.259
9,2018-01-31,100053.OF,1.31
10,2018-02-28,100053.OF,1.238
11,2018-03-30,100053.OF,1.214
12,2018-04-27,100053.OF,1.182
13,2018-05-31,100053.OF,1.19
14,2018-06-29,100053.OF,1.113
15,2018-07-31,100053.OF,1.133
16,2018-08-31,100053.OF,1.09
17,2018-09-28,100053.OF,1.124
18,2018-10-31,100053.OF,1.045
19,2018-11-30,100053.OF,1.044
20,2018-12-28,100053.OF,1.006
21,2019-01-31,100053.OF,1.046
22,2019-02-28,100053.OF,1.167
23,2019-03-29,100053.OF,1.224
24,2019-04-30,100053.OF,1.227
25,2019-05-31,100053.OF,1.168
26,2019-06-28,100053.OF,1.21
27,2019-07-31,100053.OF,1.222
28,2019-08-30,100053.OF,1.218
29,2019-09-30,100053.OF,1.225
30,2019-10-31,100053.OF,1.24
31,2019-11-29,100053.OF,1.224
32,2019-12-31,100053.OF,1.297
33,2020-01-23,100053.OF,1.265
34,2020-02-28,100053.OF,1.26
35,2020-03-31,100053.OF,1.208
36,2020-04-30,100053.OF,1.258
37,2020-05-29,100053.OF,1.263
38,2020-06-30,100053.OF,1.328
39,2020-07-31,100053.OF,1.48
40,2020-08-31,100053.OF,1.521
41,2020-09-30,100053.OF,1.452
42,2020-10-30,100053.OF,1.454
43,2020-11-30,100053.OF,1.534
44,2020-12-31,100053.OF,1.565
45,2021-01-29,100053.OF,1.566
46,2021-02-26,100053.OF,1.584
47,2021-03-31,100053.OF,1.551
48,2021-04-30,100053.OF,1.535
49,2021-05-31,100053.OF,1.619
50,2021-06-30,100053.OF,1.591
51,2021-07-30,100053.OF,1.523
52,2021-08-31,100053.OF,1.606
53,2021-09-30,100053.OF,1.632
54,2021-10-29,100053.OF,1.616
55,2021-11-30,100053.OF,1.615
56,2021-12-31,100053.OF,1.647
57,2022-01-28,100053.OF,1.541
58,2022-02-28,100053.OF,1.585
59,2022-03-01,100053.OF,1.6
