,time,thscode,netAssetValue
0,2017-04-28,001548.OF,0.887
1,2017-05-31,001548.OF,0.936
2,2017-06-30,001548.OF,0.9702
3,2017-07-31,001548.OF,1.0158
4,2017-08-31,001548.OF,1.0466
5,2017-09-29,001548.OF,1.0348
6,2017-10-31,001548.OF,1.0815
7,2017-11-30,001548.OF,1.1095
8,2017-12-29,001548.OF,1.1078
9,2018-01-31,001548.OF,1.2012
10,2018-02-28,001548.OF,1.112
11,2018-03-30,001548.OF,1.0551
12,2018-04-27,001548.OF,1.0301
13,2018-05-31,001548.OF,1.034
14,2018-06-29,001548.OF,0.978
15,2018-07-31,001548.OF,1.0135
16,2018-08-31,001548.OF,0.99
17,2018-09-28,001548.OF,1.0409
18,2018-10-31,001548.OF,0.9822
19,2018-11-30,001548.OF,0.9735
20,2018-12-28,001548.OF,0.9239
21,2019-01-31,001548.OF,0.9953
22,2019-02-28,001548.OF,1.0922
23,2019-03-29,001548.OF,1.128
24,2019-04-30,001548.OF,1.1689
25,2019-05-31,001548.OF,1.092
26,2019-06-28,001548.OF,1.1767
27,2019-07-31,001548.OF,1.1984
28,2019-08-30,001548.OF,1.1883
29,2019-09-30,001548.OF,1.2017
30,2019-10-31,001548.OF,1.2246
31,2019-11-29,001548.OF,1.2022
32,2019-12-31,001548.OF,1.2668
33,2020-01-23,001548.OF,1.2172
34,2020-02-28,001548.OF,1.1801
35,2020-03-31,001548.OF,1.1248
36,2020-04-30,001548.OF,1.1937
37,2020-05-29,001548.OF,1.1769
38,2020-06-30,001548.OF,1.2424
39,2020-07-31,001548.OF,1.4015
40,2020-08-31,001548.OF,1.4437
41,2020-09-30,001548.OF,1.4005
42,2020-10-30,001548.OF,1.4208
43,2020-11-30,001548.OF,1.499
44,2020-12-31,001548.OF,1.5732
45,2021-01-29,001548.OF,1.6032
46,2021-02-26,001548.OF,1.6226
47,2021-03-31,001548.OF,1.5348
48,2021-04-30,001548.OF,1.5188
49,2021-05-31,001548.OF,1.5848
50,2021-06-30,001548.OF,1.5352
51,2021-07-30,001548.OF,1.3917
52,2021-08-31,001548.OF,1.3814
53,2021-09-30,001548.OF,1.4244
54,2021-10-29,001548.OF,1.4547
55,2021-11-30,001548.OF,1.4108
56,2021-12-31,001548.OF,1.4546
57,2022-01-28,001548.OF,1.3624
58,2022-02-28,001548.OF,1.3726
59,2022-03-01,001548.OF,1.3915
