,time,thscode,netAssetValue
0,2017-04-28,003232.OF,0.994
1,2017-05-31,003232.OF,0.999
2,2017-06-30,003232.OF,1.013
3,2017-07-31,003232.OF,1.027
4,2017-08-31,003232.OF,1.117
5,2017-09-29,003232.OF,1.11
6,2017-10-31,003232.OF,1.112
7,2017-11-30,003232.OF,1.089
8,2017-12-29,003232.OF,1.076
9,2018-01-31,003232.OF,1.098
10,2018-02-28,003232.OF,1.084
11,2018-03-30,003232.OF,1.01
12,2018-04-27,003232.OF,1.02
13,2018-05-31,003232.OF,1.019
14,2018-06-29,003232.OF,1.018
15,2018-07-31,003232.OF,1.087
16,2018-08-31,003232.OF,1.086
17,2018-09-28,003232.OF,1.085
18,2018-10-31,003232.OF,0.8039
19,2018-11-30,003232.OF,0.8164
20,2018-12-28,003232.OF,0.7422
21,2019-01-31,003232.OF,0.8068
22,2019-02-28,003232.OF,0.914
23,2019-03-29,003232.OF,0.9625
24,2019-04-30,003232.OF,0.9589
25,2019-05-31,003232.OF,0.9002
26,2019-06-28,003232.OF,0.9727
27,2019-07-31,003232.OF,0.9592
28,2019-08-30,003232.OF,0.9155
29,2019-09-30,003232.OF,0.9347
30,2019-10-31,003232.OF,0.9587
31,2019-11-29,003232.OF,0.94
32,2019-12-31,003232.OF,1.0188
33,2020-01-23,003232.OF,0.9712
34,2020-02-28,003232.OF,0.9546
35,2020-03-31,003232.OF,0.8776
36,2020-04-30,003232.OF,0.9255
37,2020-05-29,003232.OF,0.9127
38,2020-06-30,003232.OF,0.9722
39,2020-07-31,003232.OF,1.0568
40,2020-08-31,003232.OF,1.0961
41,2020-09-30,003232.OF,1.0541
42,2020-10-30,003232.OF,1.0781
43,2020-11-30,003232.OF,1.1778
44,2020-12-31,003232.OF,1.1849
45,2021-01-29,003232.OF,1.2182
46,2021-02-26,003232.OF,1.216
47,2021-03-31,003232.OF,1.144
48,2021-04-30,003232.OF,1.1545
49,2021-05-31,003232.OF,1.2205
50,2021-06-30,003232.OF,1.1604
51,2021-07-30,003232.OF,1.0231
52,2021-08-31,003232.OF,1.0633
53,2021-09-30,003232.OF,1.0939
54,2021-10-29,003232.OF,1.0888
55,2021-11-30,003232.OF,1.0925
56,2021-12-31,003232.OF,1.1587
57,2022-01-28,003232.OF,1.0795
58,2022-02-28,003232.OF,1.028
59,2022-03-01,003232.OF,1.0424
