,time,thscode,netAssetValue
0,2017-04-28,000411.OF,1.057
1,2017-05-31,000411.OF,0.993
2,2017-06-30,000411.OF,1.058
3,2017-07-31,000411.OF,1.056
4,2017-08-31,000411.OF,1.081
5,2017-09-29,000411.OF,1.106
6,2017-10-31,000411.OF,1.188
7,2017-11-30,000411.OF,1.128
8,2017-12-29,000411.OF,1.177
9,2018-01-31,000411.OF,1.258
10,2018-02-28,000411.OF,1.202
11,2018-03-30,000411.OF,1.155
12,2018-04-27,000411.OF,1.112
13,2018-05-31,000411.OF,1.129
14,2018-06-29,000411.OF,1.068
15,2018-07-31,000411.OF,1.084
16,2018-08-31,000411.OF,1.029
17,2018-09-28,000411.OF,1.056
18,2018-10-31,000411.OF,0.973
19,2018-11-30,000411.OF,0.962
20,2018-12-28,000411.OF,0.922
21,2019-01-31,000411.OF,0.963
22,2019-02-28,000411.OF,1.074
23,2019-03-29,000411.OF,1.147
24,2019-04-30,000411.OF,1.171
25,2019-05-31,000411.OF,1.093
26,2019-06-28,000411.OF,1.155
27,2019-07-31,000411.OF,1.165
28,2019-08-30,000411.OF,1.164
29,2019-09-30,000411.OF,1.183
30,2019-10-31,000411.OF,1.208
31,2019-11-29,000411.OF,1.211
32,2019-12-31,000411.OF,1.288
33,2020-01-23,000411.OF,1.282
34,2020-02-28,000411.OF,1.272
35,2020-03-31,000411.OF,1.202
36,2020-04-30,000411.OF,1.278
37,2020-05-29,000411.OF,1.274
38,2020-06-30,000411.OF,1.392
39,2020-07-31,000411.OF,1.6
40,2020-08-31,000411.OF,1.666
41,2020-09-30,000411.OF,1.589
42,2020-10-30,000411.OF,1.599
43,2020-11-30,000411.OF,1.664
44,2020-12-31,000411.OF,1.769
45,2021-01-29,000411.OF,1.86
46,2021-02-26,000411.OF,1.84
47,2021-03-31,000411.OF,1.78
48,2021-04-30,000411.OF,1.822
49,2021-05-31,000411.OF,1.891
50,2021-06-30,000411.OF,1.893
51,2021-07-30,000411.OF,1.77
52,2021-08-31,000411.OF,1.802
53,2021-09-30,000411.OF,1.785
54,2021-10-29,000411.OF,1.789
55,2021-11-30,000411.OF,1.738
56,2021-12-31,000411.OF,1.769
57,2022-01-28,000411.OF,1.646
58,2022-02-28,000411.OF,1.664
59,2022-03-01,000411.OF,1.675
