,time,thscode,netAssetValue
0,2017-04-28,110003.OF,1.0935
1,2017-05-31,110003.OF,1.1544
2,2017-06-30,110003.OF,1.2183
3,2017-07-31,110003.OF,1.2535
4,2017-08-31,110003.OF,1.3031
5,2017-09-29,110003.OF,1.3069
6,2017-10-31,110003.OF,1.4032
7,2017-11-30,110003.OF,1.4343
8,2017-12-29,110003.OF,1.4785
9,2018-01-31,110003.OF,1.5777
10,2018-02-28,110003.OF,1.4666
11,2018-03-30,110003.OF,1.3864
12,2018-04-27,110003.OF,1.3516
13,2018-05-31,110003.OF,1.4082
14,2018-06-29,110003.OF,1.3558
15,2018-07-31,110003.OF,1.3743
16,2018-08-31,110003.OF,1.3367
17,2018-09-28,110003.OF,1.4143
18,2018-10-31,110003.OF,1.2751
19,2018-11-30,110003.OF,1.2938
20,2018-12-28,110003.OF,1.217
21,2019-01-31,110003.OF,1.3365
22,2019-02-28,110003.OF,1.4789
23,2019-03-29,110003.OF,1.5933
24,2019-04-30,110003.OF,1.661
25,2019-05-31,110003.OF,1.5725
26,2019-06-28,110003.OF,1.7099
27,2019-07-31,110003.OF,1.7207
28,2019-08-30,110003.OF,1.7378
29,2019-09-30,110003.OF,1.7506
30,2019-10-31,110003.OF,1.7984
31,2019-11-29,110003.OF,1.7542
32,2019-12-31,110003.OF,1.808
33,2020-01-23,110003.OF,1.7538
34,2020-02-28,110003.OF,1.7011
35,2020-03-31,110003.OF,1.6683
36,2020-04-30,110003.OF,1.7727
37,2020-05-29,110003.OF,1.7767
38,2020-06-30,110003.OF,1.9247
39,2020-07-31,110003.OF,2.1881
40,2020-08-31,110003.OF,2.2808
41,2020-09-30,110003.OF,2.2095
42,2020-10-30,110003.OF,2.2702
43,2020-11-30,110003.OF,2.3605
44,2020-12-31,110003.OF,2.6002
45,2021-01-29,110003.OF,2.6394
46,2021-02-26,110003.OF,2.6542
47,2021-03-31,110003.OF,2.4884
48,2021-04-30,110003.OF,2.4562
49,2021-05-31,110003.OF,2.5462
50,2021-06-30,110003.OF,2.4397
51,2021-07-30,110003.OF,2.1269
52,2021-08-31,110003.OF,2.0822
53,2021-09-30,110003.OF,2.1872
54,2021-10-29,110003.OF,2.2467
55,2021-11-30,110003.OF,2.1719
56,2021-12-31,110003.OF,2.2213
57,2022-01-28,110003.OF,2.043
58,2022-02-28,110003.OF,2.0657
59,2022-03-01,110003.OF,2.0909
