,time,thscode,netAssetValue
0,2017-04-28,001490.OF,0.946
1,2017-05-31,001490.OF,0.918
2,2017-06-30,001490.OF,0.988
3,2017-07-31,001490.OF,1.003
4,2017-08-31,001490.OF,1.059
5,2017-09-29,001490.OF,1.095
6,2017-10-31,001490.OF,1.146
7,2017-11-30,001490.OF,1.059
8,2017-12-29,001490.OF,1.086
9,2018-01-31,001490.OF,1.146
10,2018-02-28,001490.OF,1.127
11,2018-03-30,001490.OF,1.1
12,2018-04-27,001490.OF,1.057
13,2018-05-31,001490.OF,1.073
14,2018-06-29,001490.OF,0.955
15,2018-07-31,001490.OF,0.931
16,2018-08-31,001490.OF,0.834
17,2018-09-28,001490.OF,0.846
18,2018-10-31,001490.OF,0.732
19,2018-11-30,001490.OF,0.75
20,2018-12-28,001490.OF,0.724
21,2019-01-31,001490.OF,0.769
22,2019-02-28,001490.OF,0.857
23,2019-03-29,001490.OF,0.918
24,2019-04-30,001490.OF,0.945
25,2019-05-31,001490.OF,0.901
26,2019-06-28,001490.OF,0.953
27,2019-07-31,001490.OF,0.966
28,2019-08-30,001490.OF,0.995
29,2019-09-30,001490.OF,1.006
30,2019-10-31,001490.OF,1.035
31,2019-11-29,001490.OF,1.03
32,2019-12-31,001490.OF,1.094
33,2020-01-23,001490.OF,1.089
34,2020-02-28,001490.OF,1.091
35,2020-03-31,001490.OF,1.075
36,2020-04-30,001490.OF,1.158
37,2020-05-29,001490.OF,1.25
38,2020-06-30,001490.OF,1.42
39,2020-07-31,001490.OF,1.7
40,2020-08-31,001490.OF,1.765
41,2020-09-30,001490.OF,1.752
42,2020-10-30,001490.OF,1.862
43,2020-11-30,001490.OF,1.837
44,2020-12-31,001490.OF,2.104
45,2021-01-29,001490.OF,2.194
46,2021-02-26,001490.OF,2.113
47,2021-03-31,001490.OF,2.021
48,2021-04-30,001490.OF,2.147
49,2021-05-31,001490.OF,2.236
50,2021-06-30,001490.OF,2.376
51,2021-07-30,001490.OF,2.458
52,2021-08-31,001490.OF,2.322
53,2021-09-30,001490.OF,2.283
54,2021-10-29,001490.OF,2.421
55,2021-11-30,001490.OF,2.457
56,2021-12-31,001490.OF,2.378
57,2022-01-28,001490.OF,2.136
58,2022-02-28,001490.OF,2.127
59,2022-03-01,001490.OF,2.146
