,time,thscode,netAssetValue
0,2017-04-28,202025.OF,1.4873
1,2017-05-31,202025.OF,1.3965
2,2017-06-30,202025.OF,1.4692
3,2017-07-31,202025.OF,1.4966
4,2017-08-31,202025.OF,1.5264
5,2017-09-29,202025.OF,1.5613
6,2017-10-31,202025.OF,1.5624
7,2017-11-30,202025.OF,1.5102
8,2017-12-29,202025.OF,1.5237
9,2018-01-31,202025.OF,1.5125
10,2018-02-28,202025.OF,1.4758
11,2018-03-30,202025.OF,1.4851
12,2018-04-27,202025.OF,1.4364
13,2018-05-31,202025.OF,1.4589
14,2018-06-29,202025.OF,1.3348
15,2018-07-31,202025.OF,1.341
16,2018-08-31,202025.OF,1.2427
17,2018-09-28,202025.OF,1.2531
18,2018-10-31,202025.OF,1.111
19,2018-11-30,202025.OF,1.1385
20,2018-12-28,202025.OF,1.0968
21,2019-01-31,202025.OF,1.1036
22,2019-02-28,202025.OF,1.2934
23,2019-03-29,202025.OF,1.4167
24,2019-04-30,202025.OF,1.3685
25,2019-05-31,202025.OF,1.2965
26,2019-06-28,202025.OF,1.3192
27,2019-07-31,202025.OF,1.337
28,2019-08-30,202025.OF,1.3323
29,2019-09-30,202025.OF,1.3386
30,2019-10-31,202025.OF,1.3381
31,2019-11-29,202025.OF,1.3254
32,2019-12-31,202025.OF,1.4182
33,2020-01-23,202025.OF,1.4292
34,2020-02-28,202025.OF,1.4157
35,2020-03-31,202025.OF,1.356
36,2020-04-30,202025.OF,1.421
37,2020-05-29,202025.OF,1.4534
38,2020-06-30,202025.OF,1.5717
39,2020-07-31,202025.OF,1.7809
40,2020-08-31,202025.OF,1.8261
41,2020-09-30,202025.OF,1.6995
42,2020-10-30,202025.OF,1.688
43,2020-11-30,202025.OF,1.7386
44,2020-12-31,202025.OF,1.7668
45,2021-01-29,202025.OF,1.7472
46,2021-02-26,202025.OF,1.7759
47,2021-03-31,202025.OF,1.7688
48,2021-04-30,202025.OF,1.8146
49,2021-05-31,202025.OF,1.891
50,2021-06-30,202025.OF,1.9571
51,2021-07-30,202025.OF,1.9517
52,2021-08-31,202025.OF,2.1071
53,2021-09-30,202025.OF,2.0857
54,2021-10-29,202025.OF,2.0615
55,2021-11-30,202025.OF,2.1415
56,2021-12-31,202025.OF,2.1705
57,2022-01-28,202025.OF,1.9549
58,2022-02-28,202025.OF,2.0466
59,2022-03-01,202025.OF,2.0508
