,time,thscode,netAssetValue
0,2017-04-28,159925.OF,1.4167
1,2017-05-31,159925.OF,1.4424
2,2017-06-30,159925.OF,1.523
3,2017-07-31,159925.OF,1.5656
4,2017-08-31,159925.OF,1.6049
5,2017-09-29,159925.OF,1.6126
6,2017-10-31,159925.OF,1.6847
7,2017-11-30,159925.OF,1.6857
8,2017-12-29,159925.OF,1.6926
9,2018-01-31,159925.OF,1.7962
10,2018-02-28,159925.OF,1.6902
11,2018-03-30,159925.OF,1.6363
12,2018-04-27,159925.OF,1.5773
13,2018-05-31,159925.OF,1.5986
14,2018-06-29,159925.OF,1.4861
15,2018-07-31,159925.OF,1.5017
16,2018-08-31,159925.OF,1.4262
17,2018-09-28,159925.OF,1.4721
18,2018-10-31,159925.OF,1.3498
19,2018-11-30,159925.OF,1.3576
20,2018-12-28,159925.OF,1.2877
21,2019-01-31,159925.OF,1.3685
22,2019-02-28,159925.OF,1.5682
23,2019-03-29,159925.OF,1.6552
24,2019-04-30,159925.OF,1.6733
25,2019-05-31,159925.OF,1.5577
26,2019-06-28,159925.OF,1.6516
27,2019-07-31,159925.OF,1.6799
28,2019-08-30,159925.OF,1.6729
29,2019-09-30,159925.OF,1.6806
30,2019-10-31,159925.OF,1.7127
31,2019-11-29,159925.OF,1.6886
32,2019-12-31,159925.OF,1.8072
33,2020-01-23,159925.OF,1.7704
34,2020-02-28,159925.OF,1.7497
35,2020-03-31,159925.OF,1.637
36,2020-04-30,159925.OF,1.7403
37,2020-05-29,159925.OF,1.7256
38,2020-06-30,159925.OF,1.872
39,2020-07-31,159925.OF,2.1628
40,2020-08-31,159925.OF,2.2365
41,2020-09-30,159925.OF,2.1387
42,2020-10-30,159925.OF,2.1929
43,2020-11-30,159925.OF,2.3205
44,2020-12-31,159925.OF,2.4382
45,2021-01-29,159925.OF,2.5046
46,2021-02-26,159925.OF,2.498
47,2021-03-31,159925.OF,2.3669
48,2021-04-30,159925.OF,2.4085
49,2021-05-31,159925.OF,2.5125
50,2021-06-30,159925.OF,2.4786
51,2021-07-30,159925.OF,2.3025
52,2021-08-31,159925.OF,2.3097
53,2021-09-30,159925.OF,2.3408
54,2021-10-29,159925.OF,2.3629
55,2021-11-30,159925.OF,2.3281
56,2021-12-31,159925.OF,2.3763
57,2022-01-28,159925.OF,2.1958
58,2022-02-28,159925.OF,2.204
59,2022-03-01,159925.OF,2.2223
