,time,thscode,netAssetValue
0,2017-04-28,217027.OF,1.577
1,2017-05-31,217027.OF,1.628
2,2017-06-30,217027.OF,1.78
3,2017-07-31,217027.OF,1.783
4,2017-08-31,217027.OF,1.848
5,2017-09-29,217027.OF,1.89
6,2017-10-31,217027.OF,2.024
7,2017-11-30,217027.OF,2.028
8,2017-12-29,217027.OF,2.079
9,2018-01-31,217027.OF,2.191
10,2018-02-28,217027.OF,2.116
11,2018-03-30,217027.OF,2.069
12,2018-04-27,217027.OF,1.964
13,2018-05-31,217027.OF,2.053
14,2018-06-29,217027.OF,1.942
15,2018-07-31,217027.OF,1.9116
16,2018-08-31,217027.OF,1.8068
17,2018-09-28,217027.OF,1.8472
18,2018-10-31,217027.OF,1.6597
19,2018-11-30,217027.OF,1.6798
20,2018-12-28,217027.OF,1.6003
21,2019-01-31,217027.OF,1.7283
22,2019-02-28,217027.OF,1.9268
23,2019-03-29,217027.OF,2.011
24,2019-04-30,217027.OF,2.0623
25,2019-05-31,217027.OF,1.8942
26,2019-06-28,217027.OF,2.0155
27,2019-07-31,217027.OF,2.059
28,2019-08-30,217027.OF,2.0877
29,2019-09-30,217027.OF,2.1151
30,2019-10-31,217027.OF,2.1963
31,2019-11-29,217027.OF,2.1787
32,2019-12-31,217027.OF,2.3117
33,2020-01-23,217027.OF,2.3041
34,2020-02-28,217027.OF,2.2762
35,2020-03-31,217027.OF,2.127
36,2020-04-30,217027.OF,2.2545
37,2020-05-29,217027.OF,2.2521
38,2020-06-30,217027.OF,2.4259
39,2020-07-31,217027.OF,2.7398
40,2020-08-31,217027.OF,2.8517
41,2020-09-30,217027.OF,2.7356
42,2020-10-30,217027.OF,2.8487
43,2020-11-30,217027.OF,3.0042
44,2020-12-31,217027.OF,3.1193
45,2021-01-29,217027.OF,3.168
46,2021-02-26,217027.OF,3.2111
47,2021-03-31,217027.OF,3.0841
48,2021-04-30,217027.OF,3.0854
49,2021-05-31,217027.OF,3.2029
50,2021-06-30,217027.OF,3.1443
51,2021-07-30,217027.OF,2.8495
52,2021-08-31,217027.OF,2.7766
53,2021-09-30,217027.OF,2.8761
54,2021-10-29,217027.OF,2.9289
55,2021-11-30,217027.OF,2.9294
56,2021-12-31,217027.OF,3.0405
57,2022-01-28,217027.OF,2.8606
58,2022-02-28,217027.OF,2.8908
59,2022-03-01,217027.OF,2.9165
