,time,thscode,netAssetValue
0,2017-04-28,003016.OF,1.0226
1,2017-05-31,003016.OF,0.9484
2,2017-06-30,003016.OF,1.0029
3,2017-07-31,003016.OF,1.0609
4,2017-08-31,003016.OF,1.0857
5,2017-09-29,003016.OF,1.1083
6,2017-10-31,003016.OF,1.1068
7,2017-11-30,003016.OF,1.069
8,2017-12-29,003016.OF,1.0946
9,2018-01-31,003016.OF,1.122
10,2018-02-28,003016.OF,1.0947
11,2018-03-30,003016.OF,1.0931
12,2018-04-27,003016.OF,1.046
13,2018-05-31,003016.OF,1.0506
14,2018-06-29,003016.OF,0.9715
15,2018-07-31,003016.OF,0.9725
16,2018-08-31,003016.OF,0.9039
17,2018-09-28,003016.OF,0.9018
18,2018-10-31,003016.OF,0.8189
19,2018-11-30,003016.OF,0.8508
20,2018-12-28,003016.OF,0.8133
21,2019-01-31,003016.OF,0.819
22,2019-02-28,003016.OF,0.9634
23,2019-03-29,003016.OF,1.0529
24,2019-04-30,003016.OF,1.0255
25,2019-05-31,003016.OF,0.9662
26,2019-06-28,003016.OF,0.986
27,2019-07-31,003016.OF,0.9993
28,2019-08-30,003016.OF,0.9911
29,2019-09-30,003016.OF,1.0031
30,2019-10-31,003016.OF,1.0106
31,2019-11-29,003016.OF,1.0123
32,2019-12-31,003016.OF,1.0878
33,2020-01-23,003016.OF,1.1152
34,2020-02-28,003016.OF,1.1313
35,2020-03-31,003016.OF,1.0743
36,2020-04-30,003016.OF,1.1464
37,2020-05-29,003016.OF,1.1595
38,2020-06-30,003016.OF,1.2812
39,2020-07-31,003016.OF,1.4683
40,2020-08-31,003016.OF,1.5269
41,2020-09-30,003016.OF,1.4537
42,2020-10-30,003016.OF,1.4537
43,2020-11-30,003016.OF,1.4777
44,2020-12-31,003016.OF,1.5307
45,2021-01-29,003016.OF,1.5479
46,2021-02-26,003016.OF,1.5503
47,2021-03-31,003016.OF,1.561
48,2021-04-30,003016.OF,1.6248
49,2021-05-31,003016.OF,1.6816
50,2021-06-30,003016.OF,1.7149
51,2021-07-30,003016.OF,1.7212
52,2021-08-31,003016.OF,1.8635
53,2021-09-30,003016.OF,1.8451
54,2021-10-29,003016.OF,1.817
55,2021-11-30,003016.OF,1.894
56,2021-12-31,003016.OF,1.9281
57,2022-01-28,003016.OF,1.7424
58,2022-02-28,003016.OF,1.8375
59,2022-03-01,003016.OF,1.8456
