,time,thscode,netAssetValue
0,2017-04-28,001193.OF,0.843
1,2017-05-31,001193.OF,0.798
2,2017-06-30,001193.OF,0.816
3,2017-07-31,001193.OF,0.81
4,2017-08-31,001193.OF,0.857
5,2017-09-29,001193.OF,0.869
6,2017-10-31,001193.OF,0.898
7,2017-11-30,001193.OF,0.815
8,2017-12-29,001193.OF,0.833
9,2018-01-31,001193.OF,0.801
10,2018-02-28,001193.OF,0.76
11,2018-03-30,001193.OF,0.732
12,2018-04-27,001193.OF,0.734
13,2018-05-31,001193.OF,0.791
14,2018-06-29,001193.OF,0.745
15,2018-07-31,001193.OF,0.715
16,2018-08-31,001193.OF,0.651
17,2018-09-28,001193.OF,0.665
18,2018-10-31,001193.OF,0.584
19,2018-11-30,001193.OF,0.604
20,2018-12-28,001193.OF,0.583
21,2019-01-31,001193.OF,0.615
22,2019-02-28,001193.OF,0.69
23,2019-03-29,001193.OF,0.747
24,2019-04-30,001193.OF,0.764
25,2019-05-31,001193.OF,0.729
26,2019-06-28,001193.OF,0.778
27,2019-07-31,001193.OF,0.778
28,2019-08-30,001193.OF,0.813
29,2019-09-30,001193.OF,0.811
30,2019-10-31,001193.OF,0.835
31,2019-11-29,001193.OF,0.816
32,2019-12-31,001193.OF,0.864
33,2020-01-23,001193.OF,0.86
34,2020-02-28,001193.OF,0.87
35,2020-03-31,001193.OF,0.873
36,2020-04-30,001193.OF,0.936
37,2020-05-29,001193.OF,1.002
38,2020-06-30,001193.OF,1.113
39,2020-07-31,001193.OF,1.326
40,2020-08-31,001193.OF,1.414
41,2020-09-30,001193.OF,1.302
42,2020-10-30,001193.OF,1.368
43,2020-11-30,001193.OF,1.412
44,2020-12-31,001193.OF,1.594
45,2021-01-29,001193.OF,1.624
46,2021-02-26,001193.OF,1.545
47,2021-03-31,001193.OF,1.521
48,2021-04-30,001193.OF,1.594
49,2021-05-31,001193.OF,1.656
50,2021-06-30,001193.OF,1.618
51,2021-07-30,001193.OF,1.366
52,2021-08-31,001193.OF,1.2747
53,2021-09-30,001193.OF,1.3202
54,2021-10-29,001193.OF,1.3461
55,2021-11-30,001193.OF,1.3717
56,2021-12-31,001193.OF,1.3627
57,2022-01-28,001193.OF,1.2207
58,2022-02-28,001193.OF,1.2334
59,2022-03-01,001193.OF,1.2522
