,time,thscode,netAssetValue
0,2017-04-28,001878.OF,1.408
1,2017-05-31,001878.OF,1.379
2,2017-06-30,001878.OF,1.435
3,2017-07-31,001878.OF,1.526
4,2017-08-31,001878.OF,1.566
5,2017-09-29,001878.OF,1.592
6,2017-10-31,001878.OF,1.69
7,2017-11-30,001878.OF,1.697
8,2017-12-29,001878.OF,1.746
9,2018-01-31,001878.OF,1.828
10,2018-02-28,001878.OF,1.75
11,2018-03-30,001878.OF,1.657
12,2018-04-27,001878.OF,1.615
13,2018-05-31,001878.OF,1.681
14,2018-06-29,001878.OF,1.48
15,2018-07-31,001878.OF,1.464
16,2018-08-31,001878.OF,1.37
17,2018-09-28,001878.OF,1.365
18,2018-10-31,001878.OF,1.236
19,2018-11-30,001878.OF,1.271
20,2018-12-28,001878.OF,1.152
21,2019-01-31,001878.OF,1.206
22,2019-02-28,001878.OF,1.334
23,2019-03-29,001878.OF,1.437
24,2019-04-30,001878.OF,1.451
25,2019-05-31,001878.OF,1.296
26,2019-06-28,001878.OF,1.38
27,2019-07-31,001878.OF,1.407
28,2019-08-30,001878.OF,1.435
29,2019-09-30,001878.OF,1.448
30,2019-10-31,001878.OF,1.519
31,2019-11-29,001878.OF,1.514
32,2019-12-31,001878.OF,1.621
33,2020-01-23,001878.OF,1.613
34,2020-02-28,001878.OF,1.582
35,2020-03-31,001878.OF,1.395
36,2020-04-30,001878.OF,1.525
37,2020-05-29,001878.OF,1.496
38,2020-06-30,001878.OF,1.71
39,2020-07-31,001878.OF,1.957
40,2020-08-31,001878.OF,1.975
41,2020-09-30,001878.OF,1.893
42,2020-10-30,001878.OF,1.98
43,2020-11-30,001878.OF,2.092
44,2020-12-31,001878.OF,2.355
45,2021-01-29,001878.OF,2.424
46,2021-02-26,001878.OF,2.441
47,2021-03-31,001878.OF,2.325
48,2021-04-30,001878.OF,2.318
49,2021-05-31,001878.OF,2.368
50,2021-06-30,001878.OF,2.4
51,2021-07-30,001878.OF,2.267
52,2021-08-31,001878.OF,2.316
53,2021-09-30,001878.OF,2.201
54,2021-10-29,001878.OF,2.248
55,2021-11-30,001878.OF,2.23
56,2021-12-31,001878.OF,2.201
57,2022-01-28,001878.OF,2.054
58,2022-02-28,001878.OF,2.033
59,2022-03-01,001878.OF,2.039
