,time,thscode,netAssetValue
0,2017-04-28,003190.OF,0.997
1,2017-05-31,003190.OF,0.986
2,2017-06-30,003190.OF,1.001
3,2017-07-31,003190.OF,1.012
4,2017-08-31,003190.OF,1.014
5,2017-09-29,003190.OF,1.021
6,2017-10-31,003190.OF,1.022
7,2017-11-30,003190.OF,1.015
8,2017-12-29,003190.OF,1.017
9,2018-01-31,003190.OF,1.027
10,2018-02-28,003190.OF,1.011
11,2018-03-30,003190.OF,1.041
12,2018-04-27,003190.OF,1.026
13,2018-05-31,003190.OF,1.008
14,2018-06-29,003190.OF,0.997
15,2018-07-31,003190.OF,0.98
16,2018-08-31,003190.OF,0.968
17,2018-09-28,003190.OF,0.957
18,2018-10-31,003190.OF,0.9894
19,2018-11-30,003190.OF,0.9845
20,2018-12-28,003190.OF,0.951
21,2019-01-31,003190.OF,0.9922
22,2019-02-28,003190.OF,1.103
23,2019-03-29,003190.OF,1.2559
24,2019-04-30,003190.OF,1.422
25,2019-05-31,003190.OF,1.4245
26,2019-06-28,003190.OF,1.4368
27,2019-07-31,003190.OF,1.5163
28,2019-08-30,003190.OF,1.617
29,2019-09-30,003190.OF,1.5195
30,2019-10-31,003190.OF,1.6413
31,2019-11-29,003190.OF,1.562
32,2019-12-31,003190.OF,1.6278
33,2020-01-23,003190.OF,1.5362
34,2020-02-28,003190.OF,1.6075
35,2020-03-31,003190.OF,1.6123
36,2020-04-30,003190.OF,1.7317
37,2020-05-29,003190.OF,1.882
38,2020-06-30,003190.OF,2.1435
39,2020-07-31,003190.OF,2.4471
40,2020-08-31,003190.OF,2.5309
41,2020-09-30,003190.OF,2.279
42,2020-10-30,003190.OF,2.3238
43,2020-11-30,003190.OF,2.3752
44,2020-12-31,003190.OF,2.8206
45,2021-01-29,003190.OF,2.9164
46,2021-02-26,003190.OF,2.8656
47,2021-03-31,003190.OF,2.7437
48,2021-04-30,003190.OF,2.9782
49,2021-05-31,003190.OF,3.1253
50,2021-06-30,003190.OF,3.0147
51,2021-07-30,003190.OF,2.5359
52,2021-08-31,003190.OF,2.4952
53,2021-09-30,003190.OF,2.706
54,2021-10-29,003190.OF,2.7783
55,2021-11-30,003190.OF,2.8218
56,2021-12-31,003190.OF,2.8206
57,2022-01-28,003190.OF,2.5871
58,2022-02-28,003190.OF,2.6382
59,2022-03-01,003190.OF,2.6858
