,time,thscode,netAssetValue
0,2017-04-28,163110.OF,2.5979
1,2017-05-31,163110.OF,2.4688
2,2017-06-30,163110.OF,2.61
3,2017-07-31,163110.OF,2.6619
4,2017-08-31,163110.OF,2.7068
5,2017-09-29,163110.OF,2.2052
6,2017-10-31,163110.OF,2.2177
7,2017-11-30,163110.OF,2.2122
8,2017-12-29,163110.OF,2.2248
9,2018-01-31,163110.OF,2.3168
10,2018-02-28,163110.OF,2.256
11,2018-03-30,163110.OF,2.2009
12,2018-04-27,163110.OF,2.1407
13,2018-05-31,163110.OF,2.1427
14,2018-06-29,163110.OF,1.7274
15,2018-07-31,163110.OF,1.7561
16,2018-08-31,163110.OF,1.6153
17,2018-09-28,163110.OF,1.603
18,2018-10-31,163110.OF,1.4546
19,2018-11-30,163110.OF,1.4378
20,2018-12-28,163110.OF,1.3886
21,2019-01-31,163110.OF,1.4316
22,2019-02-28,163110.OF,1.648
23,2019-03-29,163110.OF,1.6852
24,2019-04-30,163110.OF,1.6724
25,2019-05-31,163110.OF,1.566
26,2019-06-28,163110.OF,1.6188
27,2019-07-31,163110.OF,1.6621
28,2019-08-30,163110.OF,1.6375
29,2019-09-30,163110.OF,1.5094
30,2019-10-31,163110.OF,1.536
31,2019-11-29,163110.OF,1.5267
32,2019-12-31,163110.OF,1.6386
33,2020-01-23,163110.OF,1.6259
34,2020-02-28,163110.OF,1.6613
35,2020-03-31,163110.OF,1.5868
36,2020-04-30,163110.OF,1.666
37,2020-05-29,163110.OF,1.6549
38,2020-06-30,163110.OF,1.8477
39,2020-07-31,163110.OF,2.117
40,2020-08-31,163110.OF,2.1472
41,2020-09-30,163110.OF,2.0264
42,2020-10-30,163110.OF,2.0536
43,2020-11-30,163110.OF,2.0614
44,2020-12-31,163110.OF,2.144
45,2021-01-29,163110.OF,2.212
46,2021-02-26,163110.OF,2.1458
47,2021-03-31,163110.OF,2.1015
48,2021-04-30,163110.OF,2.2
49,2021-05-31,163110.OF,2.2636
50,2021-06-30,163110.OF,2.3398
51,2021-07-30,163110.OF,2.3473
52,2021-08-31,163110.OF,2.5253
53,2021-09-30,163110.OF,2.4683
54,2021-10-29,163110.OF,2.4023
55,2021-11-30,163110.OF,2.4486
56,2021-12-31,163110.OF,2.4431
57,2022-01-28,163110.OF,2.2093
58,2022-02-28,163110.OF,2.3155
59,2022-03-01,163110.OF,2.3174
