,time,thscode,netAssetValue
0,2017-04-28,001186.OF,0.805
1,2017-05-31,001186.OF,0.785
2,2017-06-30,001186.OF,0.837
3,2017-07-31,001186.OF,0.836
4,2017-08-31,001186.OF,0.879
5,2017-09-29,001186.OF,0.938
6,2017-10-31,001186.OF,0.973
7,2017-11-30,001186.OF,0.979
8,2017-12-29,001186.OF,1.037
9,2018-01-31,001186.OF,1.021
10,2018-02-28,001186.OF,1.044
11,2018-03-30,001186.OF,1.068
12,2018-04-27,001186.OF,1.051
13,2018-05-31,001186.OF,1.107
14,2018-06-29,001186.OF,1.015
15,2018-07-31,001186.OF,0.993
16,2018-08-31,001186.OF,0.904
17,2018-09-28,001186.OF,0.917
18,2018-10-31,001186.OF,0.833
19,2018-11-30,001186.OF,0.844
20,2018-12-28,001186.OF,0.802
21,2019-01-31,001186.OF,0.828
22,2019-02-28,001186.OF,0.941
23,2019-03-29,001186.OF,1.017
24,2019-04-30,001186.OF,1.042
25,2019-05-31,001186.OF,0.973
26,2019-06-28,001186.OF,1.005
27,2019-07-31,001186.OF,1.033
28,2019-08-30,001186.OF,1.068
29,2019-09-30,001186.OF,1.075
30,2019-10-31,001186.OF,1.086
31,2019-11-29,001186.OF,1.112
32,2019-12-31,001186.OF,1.223
33,2020-01-23,001186.OF,1.243
34,2020-02-28,001186.OF,1.31
35,2020-03-31,001186.OF,1.236
36,2020-04-30,001186.OF,1.387
37,2020-05-29,001186.OF,1.421
38,2020-06-30,001186.OF,1.562
39,2020-07-31,001186.OF,1.98
40,2020-08-31,001186.OF,2.133
41,2020-09-30,001186.OF,2.006
42,2020-10-30,001186.OF,2.042
43,2020-11-30,001186.OF,2.15
44,2020-12-31,001186.OF,2.201
45,2021-01-29,001186.OF,2.334
46,2021-02-26,001186.OF,2.422
47,2021-03-31,001186.OF,2.298
48,2021-04-30,001186.OF,2.327
49,2021-05-31,001186.OF,2.433
50,2021-06-30,001186.OF,2.52
51,2021-07-30,001186.OF,2.328
52,2021-08-31,001186.OF,2.311
53,2021-09-30,001186.OF,2.23
54,2021-10-29,001186.OF,2.254
55,2021-11-30,001186.OF,2.454
56,2021-12-31,001186.OF,2.578
57,2022-01-28,001186.OF,2.255
58,2022-02-28,001186.OF,2.251
59,2022-03-01,001186.OF,2.247
