,time,thscode,netAssetValue
0,2017-04-28,001420.OF,1.0274
1,2017-05-31,001420.OF,1.0402
2,2017-06-30,001420.OF,1.1103
3,2017-07-31,001420.OF,1.1227
4,2017-08-31,001420.OF,1.1442
5,2017-09-29,001420.OF,1.1498
6,2017-10-31,001420.OF,1.1783
7,2017-11-30,001420.OF,1.1647
8,2017-12-29,001420.OF,1.149
9,2018-01-31,001420.OF,1.1728
10,2018-02-28,001420.OF,1.1288
11,2018-03-30,001420.OF,1.0807
12,2018-04-27,001420.OF,1.0511
13,2018-05-31,001420.OF,1.0587
14,2018-06-29,001420.OF,0.9892
15,2018-07-31,001420.OF,1.0107
16,2018-08-31,001420.OF,0.9478
17,2018-09-28,001420.OF,0.9633
18,2018-10-31,001420.OF,0.8831
19,2018-11-30,001420.OF,0.8854
20,2018-12-28,001420.OF,0.8487
21,2019-01-31,001420.OF,0.8751
22,2019-02-28,001420.OF,0.9844
23,2019-03-29,001420.OF,1.0523
24,2019-04-30,001420.OF,1.0563
25,2019-05-31,001420.OF,0.9814
26,2019-06-28,001420.OF,1.0352
27,2019-07-31,001420.OF,1.0658
28,2019-08-30,001420.OF,1.0489
29,2019-09-30,001420.OF,1.0525
30,2019-10-31,001420.OF,1.0736
31,2019-11-29,001420.OF,1.0553
32,2019-12-31,001420.OF,1.1318
33,2020-01-23,001420.OF,1.1063
34,2020-02-28,001420.OF,1.0939
35,2020-03-31,001420.OF,1.0378
36,2020-04-30,001420.OF,1.0979
37,2020-05-29,001420.OF,1.0983
38,2020-06-30,001420.OF,1.1814
39,2020-07-31,001420.OF,1.3492
40,2020-08-31,001420.OF,1.4518
41,2020-09-30,001420.OF,1.3867
42,2020-10-30,001420.OF,1.4224
43,2020-11-30,001420.OF,1.4862
44,2020-12-31,001420.OF,1.5825
45,2021-01-29,001420.OF,1.6035
46,2021-02-26,001420.OF,1.5724
47,2021-03-31,001420.OF,1.496
48,2021-04-30,001420.OF,1.5502
49,2021-05-31,001420.OF,1.6173
50,2021-06-30,001420.OF,1.6339
51,2021-07-30,001420.OF,1.5293
52,2021-08-31,001420.OF,1.5374
53,2021-09-30,001420.OF,1.5594
54,2021-10-29,001420.OF,1.5836
55,2021-11-30,001420.OF,1.5557
56,2021-12-31,001420.OF,1.5856
57,2022-01-28,001420.OF,1.4613
58,2022-02-28,001420.OF,1.4876
59,2022-03-01,001420.OF,1.4975
