,time,thscode,netAssetValue
0,2017-04-28,164508.OF,0.822
1,2017-05-31,164508.OF,0.852
2,2017-06-30,164508.OF,0.898
3,2017-07-31,164508.OF,0.929
4,2017-08-31,164508.OF,0.959
5,2017-09-29,164508.OF,0.966
6,2017-10-31,164508.OF,1.026
7,2017-11-30,164508.OF,1.053
8,2017-12-29,164508.OF,1.059
9,2018-01-31,164508.OF,1.125
10,2018-02-28,164508.OF,1.049
11,2018-03-30,164508.OF,1.004
12,2018-04-27,164508.OF,0.97
13,2018-05-31,164508.OF,0.984
14,2018-06-29,164508.OF,0.928
15,2018-07-31,164508.OF,0.942
16,2018-08-31,164508.OF,0.905
17,2018-09-28,164508.OF,0.941
18,2018-10-31,164508.OF,0.874
19,2018-11-30,164508.OF,0.87
20,2018-12-28,164508.OF,0.83
21,2019-01-31,164508.OF,0.863
22,2019-02-28,164508.OF,0.965
23,2019-03-29,164508.OF,1.009
24,2019-04-30,164508.OF,1.044
25,2019-05-31,164508.OF,0.982
26,2019-06-28,164508.OF,1.054
27,2019-07-31,164508.OF,1.068
28,2019-08-30,164508.OF,1.066
29,2019-09-30,164508.OF,1.078
30,2019-10-31,164508.OF,1.103
31,2019-11-29,164508.OF,1.089
32,2019-12-31,164508.OF,1.161
33,2020-01-23,164508.OF,1.1
34,2020-02-28,164508.OF,1.084
35,2020-03-31,164508.OF,1.037
36,2020-04-30,164508.OF,1.093
37,2020-05-29,164508.OF,1.081
38,2020-06-30,164508.OF,1.153
39,2020-07-31,164508.OF,1.289
40,2020-08-31,164508.OF,1.352
41,2020-09-30,164508.OF,1.304
42,2020-10-30,164508.OF,1.35
43,2020-11-30,164508.OF,1.434
44,2020-12-31,164508.OF,1.504
45,2021-01-29,164508.OF,1.552
46,2021-02-26,164508.OF,1.546
47,2021-03-31,164508.OF,1.461
48,2021-04-30,164508.OF,1.474
49,2021-05-31,164508.OF,1.523
50,2021-06-30,164508.OF,1.475
51,2021-07-30,164508.OF,1.323
52,2021-08-31,164508.OF,1.318
53,2021-09-30,164508.OF,1.362
54,2021-10-29,164508.OF,1.377
55,2021-11-30,164508.OF,1.335
56,2021-12-31,164508.OF,1.373
57,2022-01-28,164508.OF,1.292
58,2022-02-28,164508.OF,1.282
59,2022-03-01,164508.OF,1.295
