,time,thscode,netAssetValue
0,2017-04-28,673100.OF,1.0092
1,2017-05-31,673100.OF,1.0296
2,2017-06-30,673100.OF,1.0923
3,2017-07-31,673100.OF,1.1182
4,2017-08-31,673100.OF,1.1427
5,2017-09-29,673100.OF,1.1561
6,2017-10-31,673100.OF,1.1924
7,2017-11-30,673100.OF,1.215
8,2017-12-29,673100.OF,1.1546
9,2018-01-31,673100.OF,1.1364
10,2018-02-28,673100.OF,1.1295
11,2018-03-30,673100.OF,1.0871
12,2018-04-27,673100.OF,1.0657
13,2018-05-31,673100.OF,1.0835
14,2018-06-29,673100.OF,1.0346
15,2018-07-31,673100.OF,1.0609
16,2018-08-31,673100.OF,1.0121
17,2018-09-28,673100.OF,1.0327
18,2018-10-31,673100.OF,0.9643
19,2018-11-30,673100.OF,0.9725
20,2018-12-28,673100.OF,0.93
21,2019-01-31,673100.OF,0.9853
22,2019-02-28,673100.OF,1.11
23,2019-03-29,673100.OF,1.1789
24,2019-04-30,673100.OF,1.2045
25,2019-05-31,673100.OF,1.1229
26,2019-06-28,673100.OF,1.185
27,2019-07-31,673100.OF,1.1994
28,2019-08-30,673100.OF,1.1894
29,2019-09-30,673100.OF,1.2053
30,2019-10-31,673100.OF,1.223
31,2019-11-29,673100.OF,1.2374
32,2019-12-31,673100.OF,1.3286
33,2020-01-23,673100.OF,1.3495
34,2020-02-28,673100.OF,1.3643
35,2020-03-31,673100.OF,1.2831
36,2020-04-30,673100.OF,1.3874
37,2020-05-29,673100.OF,1.4037
38,2020-06-30,673100.OF,1.5415
39,2020-07-31,673100.OF,1.7758
40,2020-08-31,673100.OF,1.8495
41,2020-09-30,673100.OF,1.8017
42,2020-10-30,673100.OF,1.8573
43,2020-11-30,673100.OF,1.958
44,2020-12-31,673100.OF,2.1106
45,2021-01-29,673100.OF,2.1936
46,2021-02-26,673100.OF,2.1555
47,2021-03-31,673100.OF,2.0619
48,2021-04-30,673100.OF,2.1148
49,2021-05-31,673100.OF,2.216
50,2021-06-30,673100.OF,2.2344
51,2021-07-30,673100.OF,2.0994
52,2021-08-31,673100.OF,2.112
53,2021-09-30,673100.OF,2.0926
54,2021-10-29,673100.OF,2.0859
55,2021-11-30,673100.OF,2.1097
56,2021-12-31,673100.OF,2.106
57,2022-01-28,673100.OF,1.903
58,2022-02-28,673100.OF,1.9404
59,2022-03-01,673100.OF,1.95
