,time,thscode,netAssetValue
0,2017-04-28,001016.OF,1.202
1,2017-05-31,001016.OF,1.223
2,2017-06-30,001016.OF,1.291
3,2017-07-31,001016.OF,1.322
4,2017-08-31,001016.OF,1.345
5,2017-09-29,001016.OF,1.354
6,2017-10-31,001016.OF,1.397
7,2017-11-30,001016.OF,1.395
8,2017-12-29,001016.OF,1.398
9,2018-01-31,001016.OF,1.487
10,2018-02-28,001016.OF,1.411
11,2018-03-30,001016.OF,1.371
12,2018-04-27,001016.OF,1.326
13,2018-05-31,001016.OF,1.333
14,2018-06-29,001016.OF,1.258
15,2018-07-31,001016.OF,1.278
16,2018-08-31,001016.OF,1.206
17,2018-09-28,001016.OF,1.242
18,2018-10-31,001016.OF,1.144
19,2018-11-30,001016.OF,1.142
20,2018-12-28,001016.OF,1.104
21,2019-01-31,001016.OF,1.172
22,2019-02-28,001016.OF,1.305
23,2019-03-29,001016.OF,1.376
24,2019-04-30,001016.OF,1.408
25,2019-05-31,001016.OF,1.307
26,2019-06-28,001016.OF,1.378
27,2019-07-31,001016.OF,1.411
28,2019-08-30,001016.OF,1.395
29,2019-09-30,001016.OF,1.398
30,2019-10-31,001016.OF,1.417
31,2019-11-29,001016.OF,1.4
32,2019-12-31,001016.OF,1.499
33,2020-01-23,001016.OF,1.477
34,2020-02-28,001016.OF,1.472
35,2020-03-31,001016.OF,1.375
36,2020-04-30,001016.OF,1.481
37,2020-05-29,001016.OF,1.464
38,2020-06-30,001016.OF,1.599
39,2020-07-31,001016.OF,1.812
40,2020-08-31,001016.OF,1.876
41,2020-09-30,001016.OF,1.775
42,2020-10-30,001016.OF,1.796
43,2020-11-30,001016.OF,1.879
44,2020-12-31,001016.OF,1.986
45,2021-01-29,001016.OF,2.063
46,2021-02-26,001016.OF,2.02
47,2021-03-31,001016.OF,1.959
48,2021-04-30,001016.OF,2.021
49,2021-05-31,001016.OF,2.103
50,2021-06-30,001016.OF,2.099
51,2021-07-30,001016.OF,1.962
52,2021-08-31,001016.OF,1.971
53,2021-09-30,001016.OF,1.997
54,2021-10-29,001016.OF,2.025
55,2021-11-30,001016.OF,1.984
56,2021-12-31,001016.OF,2.035
57,2022-01-28,001016.OF,1.887
58,2022-02-28,001016.OF,1.923
59,2022-03-01,001016.OF,1.937
