,time,thscode,netAssetValue
0,2017-04-28,004195.OF,0.922
1,2017-05-31,004195.OF,0.8639
2,2017-06-30,004195.OF,0.9096
3,2017-07-31,004195.OF,0.9369
4,2017-08-31,004195.OF,0.9703
5,2017-09-29,004195.OF,0.9961
6,2017-10-31,004195.OF,0.9836
7,2017-11-30,004195.OF,0.9429
8,2017-12-29,004195.OF,0.9281
9,2018-01-31,004195.OF,0.9322
10,2018-02-28,004195.OF,0.9005
11,2018-03-30,004195.OF,0.9254
12,2018-04-27,004195.OF,0.8925
13,2018-05-31,004195.OF,0.8784
14,2018-06-29,004195.OF,0.8042
15,2018-07-31,004195.OF,0.8098
16,2018-08-31,004195.OF,0.7403
17,2018-09-28,004195.OF,0.7307
18,2018-10-31,004195.OF,0.6553
19,2018-11-30,004195.OF,0.6836
20,2018-12-28,004195.OF,0.6548
21,2019-01-31,004195.OF,0.6507
22,2019-02-28,004195.OF,0.7637
23,2019-03-29,004195.OF,0.8417
24,2019-04-30,004195.OF,0.8308
25,2019-05-31,004195.OF,0.7877
26,2019-06-28,004195.OF,0.8143
27,2019-07-31,004195.OF,0.824
28,2019-08-30,004195.OF,0.825
29,2019-09-30,004195.OF,0.8438
30,2019-10-31,004195.OF,0.8579
31,2019-11-29,004195.OF,0.8586
32,2019-12-31,004195.OF,0.9294
33,2020-01-23,004195.OF,0.9596
34,2020-02-28,004195.OF,0.9964
35,2020-03-31,004195.OF,0.9425
36,2020-04-30,004195.OF,1.0148
37,2020-05-29,004195.OF,1.0578
38,2020-06-30,004195.OF,1.1714
39,2020-07-31,004195.OF,1.3066
40,2020-08-31,004195.OF,1.3522
41,2020-09-30,004195.OF,1.2694
42,2020-10-30,004195.OF,1.2664
43,2020-11-30,004195.OF,1.2748
44,2020-12-31,004195.OF,1.2752
45,2021-01-29,004195.OF,1.2681
46,2021-02-26,004195.OF,1.2824
47,2021-03-31,004195.OF,1.3044
48,2021-04-30,004195.OF,1.3202
49,2021-05-31,004195.OF,1.3718
50,2021-06-30,004195.OF,1.4268
51,2021-07-30,004195.OF,1.4421
52,2021-08-31,004195.OF,1.5479
53,2021-09-30,004195.OF,1.5027
54,2021-10-29,004195.OF,1.4906
55,2021-11-30,004195.OF,1.6408
56,2021-12-31,004195.OF,1.6287
57,2022-01-28,004195.OF,1.4602
58,2022-02-28,004195.OF,1.5555
59,2022-03-01,004195.OF,1.5603
