,time,thscode,netAssetValue
0,2017-08-31,004409.OF,1.526
1,2017-09-29,004409.OF,1.561
2,2017-10-31,004409.OF,1.623
3,2017-11-30,004409.OF,1.555
4,2017-12-29,004409.OF,1.575
5,2018-01-31,004409.OF,1.497
6,2018-02-28,004409.OF,1.547
7,2018-03-30,004409.OF,1.556
8,2018-04-27,004409.OF,1.422
9,2018-05-31,004409.OF,1.421
10,2018-06-29,004409.OF,1.281
11,2018-07-31,004409.OF,1.2704
12,2018-08-31,004409.OF,1.1826
13,2018-09-28,004409.OF,1.1097
14,2018-10-31,004409.OF,0.9735
15,2018-11-30,004409.OF,1.0064
16,2018-12-28,004409.OF,0.9489
17,2019-01-31,004409.OF,0.9777
18,2019-02-28,004409.OF,1.2589
19,2019-03-29,004409.OF,1.3386
20,2019-04-30,004409.OF,1.2662
21,2019-05-31,004409.OF,1.1402
22,2019-06-28,004409.OF,1.1987
23,2019-07-31,004409.OF,1.2492
24,2019-08-30,004409.OF,1.273
25,2019-09-30,004409.OF,1.3491
26,2019-10-31,004409.OF,1.3667
27,2019-11-29,004409.OF,1.3766
28,2019-12-31,004409.OF,1.4928
29,2020-01-23,004409.OF,1.6292
30,2020-02-28,004409.OF,1.734
31,2020-03-31,004409.OF,1.4488
32,2020-04-30,004409.OF,1.5969
33,2020-05-29,004409.OF,1.5423
34,2020-06-30,004409.OF,1.8439
35,2020-07-31,004409.OF,2.0018
36,2020-08-31,004409.OF,2.0056
37,2020-09-30,004409.OF,1.9008
38,2020-10-30,004409.OF,1.9162
39,2020-11-30,004409.OF,1.9511
40,2020-12-31,004409.OF,2.0364
41,2021-01-29,004409.OF,2.1244
42,2021-02-26,004409.OF,2.0285
43,2021-03-31,004409.OF,1.914
44,2021-04-30,004409.OF,2.0291
45,2021-05-31,004409.OF,2.1049
46,2021-06-30,004409.OF,2.2064
47,2021-07-30,004409.OF,2.1496
48,2021-08-31,004409.OF,2.0662
49,2021-09-30,004409.OF,2.0236
50,2021-10-29,004409.OF,2.0606
51,2021-11-30,004409.OF,2.1676
52,2021-12-31,004409.OF,2.2175
53,2022-01-28,004409.OF,1.9846
54,2022-02-28,004409.OF,1.9733
55,2022-03-01,004409.OF,1.9697
